image_id,common_scores,residual_scores,common_std,residual_std,same_as_C,same_as_Mean
35100,"[0.4586997153247355, 0.47198771103640974, 0.43258054232263776, 0.437694036940418, 0.5036447771616464, 0.5005836277122394, 0.5309256951507784, 0.545342572933343]","[0.05275482139632119, 0.045720281374601685, 0.0566225932913452, 0.0571922065092184, 0.044701265951217685, 0.05588110675085817, 0.05198557740064548, 0.04536147344532245]",0.039030893382251755,0.0049568100360385175,False,False
35119,"[0.47005217575800473, 0.4942142646352702, 0.5091262055808958, 0.5187983658462291, 0.45526833429179736, 0.458575471858223, 0.447488140319498, 0.4484143765926609]","[0.022386642753270514, 0.03489701379390216, 0.022578492315114287, 0.023750127052931343, 0.018750306014610873, 0.01954226766466381, 0.020709050261812755, 0.046797325979722734]",0.026454905219506136,0.009107113910273213,False,False
35131,"[0.5159675060069858, 0.5205692050168748, 0.49668395594840786, 0.5504140088830358, 0.543046384951587, 0.5536523241344076, 0.497451281601914, 0.5679922055544246]","[0.09444789803540764, 0.055703332998505994, 0.03357852766408723, 0.07437234858956794, 0.050501499059747615, 0.05191503062612847, 0.04025675825786486, 0.06441193452546279]",0.025101885262141133,0.018190656054084396,False,False
35234,"[0.4956425431112633, 0.5222225466659371, 0.5399366676714877, 0.48925925116057734, 0.35022515514377894, 0.5455268384013203, 0.5243693779650318, 0.502880781769732]","[-0.009630201418053501, -0.014014554510483562, -0.0011116627757294566, -0.01235431099684917, -0.01919053863367204, 0.03590726751098539, 0.02035880228330636, -0.006107523522133172]",0.058329308659127596,0.017845475580876107,True,True
35269,"[0.5392005160574549, 0.4770310926796304, 0.5703630526888614, 0.4772471562392124, 0.4910363815861948, 0.5066508825474354, 0.5476746344985299, 0.5305479732571903]","[0.08830716085713364, 0.10959321259756868, 0.101616209969886, 0.07386966401683864, 0.08376939449131096, 0.08790399668074392, 0.09884750179636126, 0.09240501534616521]",0.032446524356069005,0.010463621599656617,False,False
35281,"[0.5089467602643515, 0.5121064223345433, 0.4692243398214636, 0.4768975775307641, 0.46004256361706475, 0.4770260376141691, 0.5169964104067973, 0.5426371150533413]","[0.08014203180331142, 0.07923883955528918, 0.07453124319468293, 0.07614286733296924, 0.0770199493636557, 0.07192089240934282, 0.09611191304126068, 0.08275793740447854]",0.026869051752788583,0.0069477292613937605,False,False
35475,"[0.4223889851039271, 0.37975241798120274, 0.34409956670010866, 0.434228101761687, 0.3110559329045177, 0.28037562416726997, 0.381650339408548, 0.3637083735681225]","[0.0047271652672697395, 0.03971343772430792, 0.033813777400169866, -0.01737169839694328, 0.03400267736688928, 0.007075395600485023, 0.007750925571825093, 0.02739469464718227]",0.048848871779806284,0.018410833574440986,False,False
35600,"[0.5402817113310856, 0.5312185315040321, 0.5100846063906554, 0.5302271847030211, 0.5279680279923977, 0.5215637550499714, 0.5429928165590497, 0.5271919788221102]","[0.06281798508234916, 0.017281284395814146, 0.0842296417135927, 0.05665829748572074, 0.04100188472665585, 0.0648532718784086, 0.04089654940897357, 0.055449007156268784]",0.009662425779216926,0.018700791026967544,False,False
35613,"[0.5169991893111948, 0.5294018823605533, 0.5128034849299545, 0.4950523223248384, 0.5500527576163519, 0.5355238919401056, 0.5350450797461617, 0.5044724433005584]","[0.11058962413729621, 0.11326920409433704, 0.11019598442313518, 0.12665150427237595, 0.11257029666665999, 0.07410203616411595, 0.11328477875050613, 0.10384573340591424]",0.01708942549785414,0.014152233037820407,False,False
35659,"[0.5369888712554733, 0.5531755199857513, 0.545018960521584, 0.5559589796588196, 0.5361685145990813, 0.5646975532316066, 0.5446135096231767, 0.5672147186394043]","[0.21996451459197136, 0.21462142566327358, 0.22351271982836285, 0.2079838782835431, 0.22219118443104408, 0.219145085768358, 0.21390117056015848, 0.22392655634816128]",0.011014436567611568,0.005203296385660963,True,True
35916,"[0.48542260135582005, 0.5393410471684935, 0.5586439642983667, 0.5332167685917146, 0.5504080145289667, 0.5274336563912588, 0.5402347495028906, 0.5107862142896828]","[0.06570610951153874, 0.1019884369361635, 0.10447517010243085, 0.082137305693225, 0.07505659933846653, 0.08051856312764345, 0.07393203743279776, 0.1005514407046932]",0.021790058914499706,0.01382596148986126,True,True
35964,"[0.5374792194174478, 0.47187325453421924, 0.5233520625651923, 0.5361928672688969, 0.5294078696952635, 0.5223480416942925, 0.5520831635041727, 0.5164046588614185]","[0.1249532930593172, 0.07350754088979929, 0.09111807914070386, 0.1050182669905606, 0.08248530017039485, 0.096941577626599, 0.09000434465662205, 0.08310184507205336]",0.022150842104739017,0.014919646566785095,True,False
36198,"[0.5347905469819424, 0.4298572904236564, 0.46828144978103337, 0.4799095527789341, 0.5048077667928941, 0.5231792907747395, 0.43030060977114415, 0.47379215963099564]","[0.06179178312260919, 0.09505249431390048, 0.05614565641833187, 0.04361748128240044, 0.07330470114502324, 0.0529858784567237, 0.07294925363452573, 0.08287487422247626]",0.03646753165119431,0.015816331678275772,False,False
36287,"[0.49970183101130483, 0.4227283875790745, 0.5247727324836087, 0.45003123862372296, 0.4727317681268136, 0.4565694288359695, 0.4801696016589537, 0.5006090803472452]","[0.0365944457255306, 0.040000188192137937, 0.010468325169339175, 0.038331574515564786, 0.04503467095949606, 0.045472831666103816, 0.04583084124100807, 0.034761340336683606]",0.030544965871428922,0.010806121529281463,False,False
36543,"[0.5427388546047515, 0.5487309077527158, 0.5358863420973198, 0.5426992941532538, 0.5245926706523626, 0.547278636415732, 0.5486936201603237, 0.5471454056827517]","[0.21439639821606402, 0.20610719492857402, 0.1877247181057628, 0.2157004823322844, 0.21189889655466845, 0.18547846962835518, 0.21393792910302942, 0.20437906320125598]",0.007790105844186,0.011243849295282453,False,False
36557,"[0.5366618968801202, 0.5162667229875206, 0.5136326981069145, 0.5744925575636384, 0.5282346464402721, 0.5206293913161884, 0.5469381962194559, 0.5668908146273197]","[0.11823658109962844, 0.11629074605235445, 0.12140182073113505, 0.12462399405252528, 0.12980253926639201, 0.10852340022542784, 0.13353600664555618, 0.1396617818362102]",0.021538514051871425,0.009415480569703882,True,False
36992,"[0.5199897619696409, 0.42855779685358153, 0.49750429599319357, 0.473734091223426, 0.4431376900352473, 0.534000904434103, 0.4924604130489444, 0.5293431751448039]","[0.05331157626757144, 0.06761175584562344, 0.07510149769419497, 0.07667908524140146, 0.08275288069992218, 0.06198542030983177, 0.056849235575063495, 0.08913886464242418]",0.03653990445250572,0.011829412337465747,True,False
37034,"[0.5541264167489113, 0.5556098487817386, 0.5080695559378694, 0.4385613147013505, 0.4729823133958524, 0.47129581103400575, 0.5430876386815651, 0.5011816972251733]","[0.016222341501175873, -0.005068126131328223, 0.010157046090574938, 0.04793607824233419, 0.023798310187371365, 0.037036906591835034, 0.0007776385408143384, 0.013662914862494682]",0.04034478870091022,0.016599658390114014,False,False
37053,"[0.5570530347279733, 0.5751157211614835, 0.5598802323729224, 0.5085694615770429, 0.5382709256657507, 0.5546778700962047, 0.5625680432289706, 0.585561941227636]","[0.07143463509420298, 0.11483809907857373, 0.12788884108006185, 0.10747523429091527, 0.11623789135036053, 0.08796874688718594, 0.11050701482826929, 0.1209934105813027]",0.021964123894544843,0.017386477080984918,False,False
37255,"[0.4263296260117578, 0.5157411436538426, 0.46397123765881176, 0.48149041667609105, 0.5177944192419213, 0.3271956334953352, 0.5268679269357189, 0.5154846581244741]","[0.056064585891722515, 0.05139298768978473, 0.0004793076823456626, 0.048235190064441075, 0.018292158388870754, 0.02302705945271884, 0.03740422737948787, 0.0327173849700821]",0.06336430368017965,0.017655060073325228,False,False
37362,"[0.5803168988251877, 0.4880896896566964, 0.5466051937570409, 0.5687121940038513, 0.48610593755980236, 0.5278660309199839, 0.5474853147141332, 0.5433140874969111]","[0.0940110121929629, 0.0844827687966265, 0.07084092409588424, 0.07562630251611485, 0.09189887772707477, 0.08841909377251998, 0.10599075622072003, 0.08040536319725476]",0.03198222105433471,0.01045095846886555,False,False
37406,"[0.5192037996270851, 0.47400731456611955, 0.4874624860698679, 0.5239541318587864, 0.5363206671837427, 0.4566589104889941, 0.5139474308236147, 0.5057392753854992]","[0.04019241327789426, 0.08647361583026845, 0.05595531950612864, 0.07677929893845281, 0.045899812602786104, 0.05126479501531607, 0.0214506595394082, 0.05537246035540979]",0.02540452947888808,0.019046330212597124,False,False
37505,"[0.414452595464174, 0.37759296118558183, 0.43325054743662206, 0.3984414844780737, 0.4256774917353693, 0.42969871181539626, 0.397852841777798, 0.4339441432460709]","[0.08654200761025255, 0.11135986068695283, 0.09291915205588377, 0.11539075106821536, 0.08836570668755164, 0.07199039498130605, 0.08674968774679995, 0.10161610308004805]",0.01929861696244192,0.013422849488855707,False,False
37552,"[0.5662262545179794, 0.5499683730941453, 0.5617373048725062, 0.5366770593900527, 0.5660877623261341, 0.5339422943959564, 0.5321888272779227, 0.5557034019509094]","[0.19755457870492224, 0.18921685477135952, 0.1782449875676837, 0.20057872446389038, 0.18256827135149675, 0.19853253736622883, 0.17056940046755467, 0.18983577685973602]",0.013435908792572324,0.009953561269489992,False,False
37899,"[0.5475662954137541, 0.5644406784732623, 0.5489612635857413, 0.5672625580341708, 0.5727499271736752, 0.5558831446049726, 0.5555250620635345, 0.566557988500612]","[0.25462549186750577, 0.24140432949462134, 0.2567041362383078, 0.24365609476233802, 0.24057483787419703, 0.25085756036292234, 0.21433320210480267, 0.25949920885220146]",0.00859736796277769,0.013456421001376766,True,False
38091,"[0.4741911031587994, 0.43069559853326483, 0.47467798871998135, 0.41776188424226474, 0.5242757126219229, 0.48211641248939197, 0.47466089766465525, 0.48735114184523165]","[-0.031106867251522258, -0.008039305201196207, -0.026742381914660218, 0.005537749106064504, 0.012264172980204846, -0.033869178321848596, -0.010656871255075716, -0.03353675159121798]",0.031073394945983764,0.017046602008652132,True,True
38194,"[0.5423276454902634, 0.5018882114074201, 0.5476108885082605, 0.5462255189068184, 0.5144340058083208, 0.5237312916040948, 0.5387868005132825, 0.558195810462681]","[0.09922021383594634, 0.09395383214491024, 0.11484820149791575, 0.11215589981917416, 0.10384086773925785, 0.10669759696898981, 0.10865001761200861, 0.1002966181689003]",0.017789327547247772,0.006550509563939552,True,False
38375,"[0.48858605859212, 0.5004662352454645, 0.5720464428406108, 0.5364775191251896, 0.48850048585441214, 0.5503275384683011, 0.4864789235715542, 0.5407186959118897]","[0.14771576662075073, 0.16275858528906445, 0.15331879217874306, 0.13824874097419285, 0.17186878672867015, 0.16426310111440823, 0.1557886052695307, 0.1349636560668053]",0.031249057436207144,0.012009349144686167,False,False
38380,"[0.5296473608423441, 0.5527168718520354, 0.5402931964318166, 0.5566724585097511, 0.5346437751119034, 0.5390136092450811, 0.522251877473572, 0.5602533869487751]","[0.07807781626675492, 0.11218388645130181, 0.07142232134441623, 0.09799144671951573, 0.09907449640778968, 0.09446091775785015, 0.11314230266089932, 0.09351457393799431]",0.012608569092325413,0.013669041303822257,False,False
38833,"[0.5194135104046157, 0.5454771936775649, 0.5310309291893492, 0.5506457582500941, 0.4952868332637144, 0.5466200576556022, 0.5575360118677664, 0.5685539040725976]","[0.07644895562290213, 0.10727600447892852, 0.10746049340548304, 0.08357565131944183, 0.09313753479852327, 0.08637897349237042, 0.09691067566487521, 0.0992605509149827]",0.021822625028074458,0.01042120398219278,False,False
38887,"[0.5273384972037701, 0.5181243567356957, 0.5017016206049321, 0.49676542235311516, 0.518878816207675, 0.4916038007103716, 0.5241369669000633, 0.5152110849599252]","[0.12912371870687808, 0.15856833733197945, 0.1523942332456355, 0.15177802189836626, 0.15676898185798302, 0.14725541446734594, 0.14301165031261, 0.14357055337762464]",0.012405842489087836,0.0088264326107437,True,False
39183,"[0.48015922525348115, 0.53176618150041, 0.4524252000258555, 0.4928025289252319, 0.4992189990995757, 0.5007371547609819, 0.49843253647596153, 0.4947230907396008]","[0.09229166070521268, 0.09148001065035094, 0.10107094530119118, 0.11188926225865105, 0.11591590955353404, 0.09884148796545358, 0.09928626203330981, 0.050929573787214334]",0.020736955454128174,0.018554892778957145,False,False
39288,"[0.5511721007615631, 0.5695229052206863, 0.5070976470102452, 0.5532248637193712, 0.5277814582769006, 0.5457842080141412, 0.5607479454582279, 0.5677893224046279]","[0.16111264504884582, 0.18212088618853584, 0.09410772809655016, 0.15011387453424807, 0.16331305324002643, 0.15779531560040297, 0.164684868956341, 0.16453064928708072]",0.019815805593967426,0.024406925014471278,True,True
39384,"[0.45741446450811984, 0.4725442244041639, 0.49357816466536936, 0.4475302113955175, 0.4498705677284131, 0.5144252087059372, 0.4437834675870266, 0.5092625614728786]","[0.09006348680637546, 0.06474791295306745, 0.07567076231497061, 0.07680275727944731, 0.09479738998831537, 0.07224740200810667, 0.06684801949359415, 0.07654102248836932]",0.02676858129765586,0.009777605052876554,False,False
39490,"[0.46581038918119366, 0.5498703636835116, 0.5149286255326646, 0.3901080718227826, 0.45953219725450867, 0.44749150634796864, 0.5332802717587499, 0.5190500369268221]","[0.08954252282924796, 0.10530302192518418, 0.08256368427721367, 0.08477509139586772, 0.10769835187633048, 0.11554504679807653, 0.08868690633436771, 0.09368048936201175]",0.05002810584743355,0.011249971633325478,False,False
39557,"[0.5483481507660278, 0.4920976400901824, 0.49564865253943846, 0.5113987007358634, 0.5282356322493579, 0.5474187843243363, 0.5806728317507248, 0.524574669649735]","[0.026227150851365004, 0.014885624570872742, 0.0019649583303880916, -0.02181355351485864, -0.004623891914363335, 0.018884352696726857, 0.005710211642151682, 0.02222762082330732]",0.027807664714380093,0.014959840172484805,False,False
39756,"[0.4859712492288418, 0.49947669960196384, 0.5409165889416168, 0.4791295847221314, 0.4695790946138124, 0.46513786723294537, 0.5045199092227637, 0.40875114949877633]","[0.06405262226046309, 0.029354850461779602, 0.017870759402566404, 0.06973889012233943, 0.022504536740910217, 0.10154029229277456, 0.05627772290094904, 0.035797715368865085]",0.03555096334589922,0.026688253226322903,True,False
39793,"[0.4786143553404702, 0.4879467476493122, 0.4804399811002318, 0.4605790268696718, 0.5287049464598143, 0.4900849366461949, 0.49727814738177345, 0.4609073207504794]","[0.023708327418925087, 0.016888118900064288, 0.013794943337195449, 0.005684727542742684, 0.0188880407727331, 0.0340410434216908, 0.023848933325569074, 0.0451110716636145]",0.02040598096528694,0.01145820680257476,False,False
39920,"[0.4920583529012089, 0.47356326759912215, 0.4181296618373615, 0.4393150229161432, 0.5059267638107613, 0.5003374728824487, 0.552003628723979, 0.5227503531379759]","[0.0651310997544762, 0.026894216242128104, 0.09397464973967166, 0.058466235297528736, 0.061979928644325825, 0.055247359793399134, 0.03679431236426644, 0.06501240098997003]",0.04070413578061064,0.01882503571497918,False,False
39986,"[0.49611120523281116, 0.47236986458884156, 0.46752319141286336, 0.5290420758895816, 0.5018698301041897, 0.4476112179066586, 0.4805340535875949, 0.4707997655231145]","[0.02480143633951328, 0.018751873926869028, 0.016585892942989875, 0.04075852225022057, 0.0038431283017306174, 0.055529175235311916, 0.019325208893290268, 0.03781215693449876]",0.02347135974660565,0.015396135609842515,False,False
40269,"[0.49888567692474145, 0.5068615901470469, 0.5508179264807609, 0.556003824115018, 0.48982401581650103, 0.5501152576528654, 0.5562067238787547, 0.4513371914132874]","[0.05458671203610177, 0.10618407576676084, 0.07234794580768203, 0.08056783097979738, 0.06219567300752697, 0.07213999786078212, 0.09648122445409574, 0.08557948234481438]",0.03658462613784917,0.016045088680113728,False,False
40756,"[0.5016335165732596, 0.49533041287228563, 0.5054067213104243, 0.5269596801092327, 0.4793161962025057, 0.4778042825795409, 0.4743348500598959, 0.48707478517997693]","[0.12518419164184716, 0.137033300898819, 0.12575662853489084, 0.13801754653017126, 0.1179179576144763, 0.1234777596714274, 0.10600959839125113, 0.12339778555711878]",0.016533845844478957,0.009547604787914332,True,True
40798,"[0.41122081957292683, 0.42515411280151527, 0.40260392858437916, 0.47739154922305443, 0.44876996933910374, 0.44995651904079825, 0.42583158209018146, 0.45522565121854974]","[0.07596803265355577, 0.05896525508103273, 0.08438110230440583, 0.07909433265351815, 0.07214418860422017, 0.08174772305545111, 0.07417143604186931, 0.0714127004599323]",0.0234061067879334,0.007327193863016277,False,False
40819,"[0.5475424332990283, 0.531928300557629, 0.5341936201622515, 0.5056378520319376, 0.5391223579472789, 0.5352221742481269, 0.5160393773226273, 0.5468059269102002]","[0.18046335949591924, 0.13909352707502706, 0.1503010394389272, 0.034984575763403955, 0.1338121821114125, 0.16518639935380958, 0.1549364313015702, 0.13948086936098245]",0.013584845706153592,0.04124527085228807,True,True
40933,"[0.4960772450351887, 0.5381915672011008, 0.50860453246889, 0.5065287435671695, 0.5056072458020434, 0.5007065154718644, 0.5461389229088035, 0.5291655634712111]","[0.08529505809044748, 0.09706756569954872, 0.07937463207276452, 0.09467060544629732, 0.023976404024156704, 0.10365681480178246, 0.07071353139566197, 0.08785949147678965]",0.017522221247102704,0.023399789781432114,False,False
40990,"[0.5345167955029245, 0.4805591834791286, 0.5328740916660333, 0.4757200110082968, 0.5428389673373957, 0.5244490479432303, 0.4711413214849408, 0.5178764030246639]","[0.06834181368185933, 0.096747007992101, 0.07689316109036802, 0.11047630206664874, 0.08086886286012968, 0.05699012923685086, 0.07532224155130095, 0.07174655477137343]",0.027443997439526458,0.015709029256312547,False,False
41120,"[0.4795856453655455, 0.5494467684072941, 0.5533104312407469, 0.5851605418978649, 0.5769696024727311, 0.5146792004911686, 0.5282411982866971, 0.5511103908579731]","[0.04762550044867867, 0.041431944383025845, 0.036577070285901965, 0.04111431901805068, 0.01032431424865915, 0.04115519438262985, 0.020518796499955187, 0.01847554150142682]",0.03198160344502238,0.012773670687257783,False,False
41402,"[0.4639394187200018, 0.4925240859123975, 0.4994398756971134, 0.5034243745331374, 0.4734232107344219, 0.4795928067889009, 0.49036720351011326, 0.4918418389614141]","[0.13700863220713477, 0.1162598140707031, 0.11982233631764888, 0.12761516496573758, 0.13132530099442263, 0.11729543610847332, 0.1207135991404253, 0.12412154456875954]",0.012552549089896187,0.006786931461271077,False,False
41540,"[0.5125864859568225, 0.5107134834062654, 0.4557225588097256, 0.5275569418566706, 0.4943744827387997, 0.5093780732622711, 0.42301985328859015, 0.4945996289183028]","[0.14489165666817602, 0.13820588356046887, 0.16451713227344741, 0.1574285006132005, 0.16744889196973367, 0.1697098819239704, 0.15738011104564253, 0.14602290043396982]",0.032440144402285785,0.010807267297859403,False,False
41555,"[0.5382467779105286, 0.521685350873885, 0.5197106666656762, 0.5550551735391559, 0.5448304454737191, 0.5424283254530418, 0.5497360990837787, 0.5557997917557519]","[0.16415950220247727, 0.17411048070138235, 0.17873397192313945, 0.1799635060708187, 0.1659233052352492, 0.16551140826212668, 0.17785298963063867, 0.17131352852767182]",0.012958843655844696,0.006001463513885252,True,False
41561,"[0.5058795440711599, 0.5244635319361171, 0.5145600428561482, 0.5203017886643668, 0.5550311022066894, 0.5404782002829646, 0.5087646799508927, 0.49893876604835563]","[0.03429769246949617, 0.005849906494837388, -0.008451265115362157, 0.030215164652008852, 0.0007387131544863267, 0.004584289165073113, 0.005904808712499973, -0.002114816257955187]",0.01752312859951995,0.014253394153304098,False,False
41592,"[0.488388816089814, 0.48479586303909095, 0.485349894179153, 0.46829863895677126, 0.5213190980685376, 0.5016971223250792, 0.5011283732056976, 0.4698893412621362]","[0.05692940851517232, 0.08981529389365628, 0.07464605682052239, 0.08695554621043272, 0.04773863673206871, 0.08565971678684312, 0.07671181868308814, 0.07208646264384513]",0.016462629562691768,0.013902115782126368,False,False
41636,"[0.521131723783585, 0.5057242140879274, 0.530262638352082, 0.46407358077114225, 0.5240277040398319, 0.5074928096323897, 0.5101886502096963, 0.5187334731939461]","[0.15127735091334554, 0.16680972412556389, 0.1698111925830923, 0.14810170080966956, 0.17341127613579954, 0.16746764396014782, 0.15596326143328892, 0.1771068143450531]",0.019173698371319946,0.009954488966062412,False,False
41640,"[0.5410003109557634, 0.48331791132063845, 0.4700085448007675, 0.4601358354826718, 0.5196342171653386, 0.4843380687995229, 0.5291441656067346, 0.4698701993127962]","[0.010078119982325013, 0.04083654381469792, 0.033984644846514304, 0.03190017254018564, 0.018853686038219745, 0.02843335455132085, 0.023732577415661912, 0.029994687792677173]",0.028743742092276526,0.008932012906368608,False,False
41924,"[0.5262617158805711, 0.5425729109047458, 0.5541232109752852, 0.5481378105123667, 0.5316546279318648, 0.5342713182529587, 0.564161905467078, 0.55909524018728]","[0.20502656627246835, 0.1885826817240117, 0.1788985574172961, 0.18808090000463834, 0.19216735646601654, 0.2106056449275, 0.19694266747233266, 0.19323010275414026]",0.012792288493728191,0.009368067742525521,False,False
41976,"[0.45934397357472584, 0.3506429807369645, 0.43551990170649635, 0.4439452210679612, 0.40855081886902833, 0.37339568644246635, 0.46805082728604563, 0.4116967917697236]","[0.16377663692824307, 0.18796355738143292, 0.1606237641090537, 0.16152633665020563, 0.1741525714770891, 0.1902601129587987, 0.1604327684147197, 0.17148748858671203]",0.038476709969496696,0.01134423124688274,False,False
42022,"[0.36154639590693505, 0.4434541278580966, 0.44710515910473997, 0.48303345688809396, 0.515140617416106, 0.41448148571913934, 0.45133838141721105, 0.5648689000547628]","[0.16601606559449308, 0.14303404192898006, 0.07123513443852156, 0.183699769835235, 0.16819485216663416, 0.07996891117512014, 0.08184668303197418, 0.12074036950491289]",0.05793154420670254,0.0419682505104885,False,False
42251,"[0.5037960236173386, 0.5317622498829252, 0.5317434281969062, 0.4976318217192742, 0.5352260260539505, 0.5437249493753227, 0.523248184981717, 0.5285701452796254]","[0.1520873018891464, 0.17336899158993951, 0.1520936323513587, 0.16218112744572516, 0.14674321748151878, 0.15636502570364136, 0.13696476852362993, 0.165300993149952]",0.014826199637794914,0.010630612113771115,True,False
42302,"[0.5568209010482769, 0.48990131053832786, 0.45484578980299345, 0.5047211816346073, 0.4394021564054058, 0.454876568796579, 0.5176066861709823, 0.5001187709175783]","[0.10505689418355185, 0.08432602345989111, 0.08087456277647244, 0.09942551352854481, 0.09654466595217123, 0.08718617143442595, 0.12267523780529677, 0.14112140206952306]",0.036358503143546515,0.019305448443161045,False,False
42466,"[0.4753183664820839, 0.5151115255351291, 0.5187761372553985, 0.5154810040128022, 0.41810887856024487, 0.4902383664358835, 0.49588463708122205, 0.49611382384581376]","[0.042001013608225106, 0.03721845487854337, 0.03852319492423314, 0.028882355905815064, 0.02904586480955717, 0.01702669009986258, 0.027548114489399516, 0.029277706930819623]",0.030742313300083295,0.007369176590516814,False,False
42679,"[0.5332082006867785, 0.4619195920350989, 0.5298298235941151, 0.5213886945434097, 0.5313578732853111, 0.5480232964187777, 0.4863226623820287, 0.5036918814794196]","[0.0626658094926891, 0.04899981152758352, 0.0629119352126081, 0.06374471517313393, 0.07989638413699227, 0.053368720696360054, 0.08423033810037642, 0.07491983758452074]",0.026729951448196492,0.01161021292396574,False,False
43065,"[0.5111456985258047, 0.4962184595608846, 0.4981763079297337, 0.5227621472891355, 0.5592570663216011, 0.5703102146304944, 0.5199541341012924, 0.5885196244878714]","[0.06752229173653862, 0.09765097346450799, 0.07762082169729384, 0.03177666139741764, 0.03914793028804092, 0.04652133842658544, 0.08017381315871146, 0.026795694235860222]",0.0325603626877487,0.024204269069317146,False,False
43198,"[0.4502074955221437, 0.42231610867308966, 0.4763846888492311, 0.4049052613447759, 0.4729638280987495, 0.539611998009731, 0.5307830683383161, 0.45533285284359837]","[0.017161735066184403, 0.031483429398884696, 0.015503288408865088, 0.04432247254322139, 0.017559610604577006, -0.01035611310189172, 0.021419979065636113, 0.03536417339585919]",0.04430136257956055,0.015402310052057756,False,False
43211,"[0.537200048146605, 0.5437850928631767, 0.5669826365769011, 0.5325408124236134, 0.5592300784838017, 0.5576788022080845, 0.5385427823089782, 0.5337874717607562]","[0.1364658908028254, 0.14326301481673978, 0.12189025416151872, 0.13144956639988736, 0.06552870814651683, 0.15004957356540097, 0.13208392811390907, 0.11282443666379993]",0.012346908802588081,0.024682539896543974,True,False
43332,"[0.48609088893456276, 0.5331043054610799, 0.49657020099115, 0.4871118432447228, 0.4951064095429084, 0.501503799131696, 0.5375285671178225, 0.5384546873512188]","[0.02884851850353299, -0.005349872656048598, 0.007929623515015912, -0.008675704707511547, -0.004933262417834143, -0.009257858562765018, 0.004485081561837228, 0.018326648247656178]",0.021414402664338923,0.012951821554328051,False,False
43546,"[0.45469802276658844, 0.44193771447996155, 0.5115580562145203, 0.4542038788330054, 0.444165472186177, 0.4701779277474558, 0.5062850259027056, 0.46544708922464656]","[0.035508139838997, 0.014433152311744402, 0.040971321279055097, 0.05124126830043954, 0.046410522875475355, 0.0209877830468738, 0.019954923190860268, 0.04552287507797585]",0.02496600192468632,0.013149281188018433,False,False
43584,"[0.49388896627585077, 0.46950505939590226, 0.5058386688944123, 0.47564547361311504, 0.5295437949696618, 0.5086847590554389, 0.498018634567408, 0.4302531988845274]","[0.056780379619607496, 0.07237365353872607, 0.06960355609832297, 0.06748510699374491, 0.06193710783062441, 0.07162791303899757, 0.06505346116229684, 0.058924424979783896]",0.028349607651159202,0.005451330936527399,False,False
44248,"[0.5162587957106579, 0.5564938358050073, 0.5248256545987073, 0.5092033820853252, 0.5159824167080256, 0.49989794088883155, 0.5196143282557513, 0.5207156850340724]","[0.09553133185280935, 0.08605340491220972, 0.08422103472456105, 0.09622942675436033, 0.08459416561825894, 0.10870129636304549, 0.09016400198609632, 0.08488391026728151]",0.015433025580477147,0.007984922496373502,False,False
44279,"[0.5125609781184589, 0.49813517555140713, 0.4392263541682493, 0.5129267397422962, 0.4849150711881264, 0.49963360208829977, 0.45518788287510326, 0.4869942693155247]","[0.0646168437607881, 0.09900280910775223, 0.11728379724659078, 0.08534084047615442, 0.13577062832171452, 0.094830961379224, 0.12223784942500243, 0.08542479681997099]",0.024755520931149844,0.021729177373034408,True,False
44360,"[0.5544439271540541, 0.5465553497924327, 0.5387468720514688, 0.5053885594457013, 0.4860865460938961, 0.4799521486666846, 0.5222395028982063, 0.49891697295625587]","[0.008326658717748205, 0.0036602144816088103, 0.0055069658417862405, 0.010199865616852223, 0.009790833120672717, 0.0012046159713806365, -0.018205511994155512, 0.007465727739133015]",0.026372968720073966,0.008688625541628078,False,False
44413,"[0.5602597558026668, 0.5268308250877463, 0.46542806579972884, 0.3923051212108923, 0.501326507938993, 0.5591132144793094, 0.42813243300470516, 0.5080067110151728]","[0.07656815215533769, 0.09613517118419745, 0.08740943165485517, 0.07720192271433302, 0.07977391963321008, 0.07291871481376727, 0.052742912146314, 0.07638626255961609]",0.056392061547625556,0.011654629546504458,False,False
44422,"[0.45282660521777174, 0.48133533294455555, 0.5114389844638988, 0.5270026930155662, 0.5020029104792089, 0.49796199107889305, 0.5121863747695092, 0.4815710079881571]","[0.11893729725506683, 0.11344191208951471, 0.1050071487903161, 0.09813481988450168, 0.10283251970083734, 0.031625127029986086, 0.09838123731923928, 0.09193533145266497]",0.02176077965016991,0.02530218712085835,False,False
44903,"[0.4991432344498338, 0.5393323974072872, 0.5330020869025085, 0.4832507090571329, 0.46571683063909863, 0.5135073800533475, 0.4886741406260354, 0.5238572144476229]","[0.04064184532529705, 0.05717463515681165, 0.06800623120523433, 0.04974122651586746, 0.05567015207627545, 0.03500696001716754, 0.04385479871232235, 0.04610538760602266]",0.024245050014611906,0.009819695299084285,True,False
44975,"[0.5145258429349879, 0.5013566949862664, 0.5596438233623933, 0.5378424951052577, 0.5372938160773838, 0.5461485513465941, 0.5141953735058367, 0.5364073495404273]","[0.10726380015347584, 0.16231032001773596, 0.15163847715429035, 0.1508600604927023, 0.13168998006358448, 0.1377068333596621, 0.15009393795584627, 0.15146416089035808]",0.018021148812967406,0.016062962888288183,False,False
