method,image_id,CLIP_cosine,CLIP_forward_two_way,CLIP_top1,CLIP_top5,AlexNet5_forward_two_way,Inception_forward_two_way,PixCorr,SSIM
Mismatched-E-5,3344,0.35446804039102303,0.04609218436873747,0.0,0.0,0.8717434869739479,0.7955911823647295,0.10961929566036159,0.20725129244775145
Mismatched-E-5,3368,0.5656664991267237,0.9378757515030061,0.0,0.0,0.9398797595190381,0.9899799599198397,-0.021020500976347934,0.1915423152486215
Mismatched-E-5,3731,0.4808182925549075,0.39879759519038077,0.0,0.0,0.9038076152304609,0.905811623246493,0.25015346813115413,0.4332261101541726
Mismatched-E-5,3803,0.5546647142714125,0.9278557114228457,0.0,0.0,0.9859719438877755,1.0,0.7367504473201345,0.593061989817482
Mismatched-E-5,4292,0.5205081193825847,0.3627254509018036,0.0,0.0,0.44488977955911824,0.7054108216432866,0.47917440603599465,0.47372031043291324
Mismatched-E-5,4409,0.5662061361080564,1.0,1.0,1.0,1.0,0.9979959919839679,0.14160891968370273,0.2863034017307598
Mismatched-E-5,4476,0.6938495233922666,1.0,1.0,1.0,1.0,0.9799599198396793,0.31820604838726374,0.5310374324873348
Mismatched-E-5,4509,0.6936341824897838,0.9839679358717435,0.0,0.0,0.9619238476953907,0.3186372745490982,0.1334375708048047,0.1715425516457618
Mismatched-E-5,4927,0.6193519611121228,0.8837675350701403,0.0,0.0,0.8216432865731463,0.9078156312625251,0.2760297664974682,0.26775352575823674
Mismatched-E-5,4967,0.7685834031432666,0.9659318637274549,0.0,0.0,0.9478957915831663,0.9879759519038076,-0.0858831931094986,0.32326044936133835
Mismatched-E-5,5340,0.6985537055158566,0.9839679358717435,0.0,0.0,0.9438877755511023,0.9118236472945892,0.030484872785242804,0.15295158842738524
Mismatched-E-5,5582,0.834065347084521,0.9959919839679359,0.0,1.0,0.9779559118236473,0.9839679358717435,0.15744692753870934,0.6599931330329987
Mismatched-E-5,5656,0.6483851721754392,0.9859719438877755,0.0,0.0,0.7154308617234469,0.6452905811623246,0.16522025308562208,0.2133106108389056
Mismatched-E-5,5683,0.8865319285488795,1.0,1.0,1.0,0.6232464929859719,0.9939879759519038,-0.021735001472259746,0.2733928438389585
Mismatched-E-5,5790,0.4838317500893111,0.156312625250501,0.0,0.0,0.8256513026052105,0.7915831663326653,-0.21538661028392048,0.17649227188112102
Mismatched-E-5,5929,0.4454707948961707,0.1903807615230461,0.0,0.0,0.935871743486974,0.8837675350701403,-0.2961850375450103,0.3424989897664888
Mismatched-E-5,6315,0.687623977663379,0.9759519038076152,0.0,0.0,0.8657314629258517,0.5130260521042084,0.27906787191802407,0.3733701716488485
Mismatched-E-5,6360,0.32443366652740446,0.06613226452905811,0.0,0.0,0.4749498997995992,0.5571142284569138,-0.14869838977492564,0.1794116630897368
Mismatched-E-5,6454,0.5636867793896307,0.6032064128256514,0.0,0.0,0.8236472945891784,0.9478957915831663,0.13247015786675181,0.22292366034539035
Mismatched-E-5,6603,0.5709348566537588,0.9078156312625251,0.0,0.0,0.3406813627254509,0.935871743486974,0.03206560667733683,0.1463699637648239
Mismatched-E-5,6750,0.5753211338013174,0.9579158316633266,0.0,0.0,0.9759519038076152,0.9398797595190381,-0.24512877878209854,0.3971715332158628
Mismatched-E-5,6759,0.8141773385148159,0.9779559118236473,0.0,0.0,0.9919839679358717,0.9979959919839679,-0.16474699328865877,0.3872132573006136
Mismatched-E-5,6770,0.675308762020017,0.9619238476953907,0.0,0.0,0.9579158316633266,0.9819639278557114,-0.18528052804502423,0.16732394951624846
Mismatched-E-5,6991,0.571865142428841,0.9519038076152304,0.0,0.0,0.9038076152304609,0.13226452905811623,-0.06378974232336032,0.12505390710612296
Mismatched-E-5,7306,0.5505987850802065,0.6613226452905812,0.0,0.0,0.9819639278557114,0.9899799599198397,0.16503916437772617,0.33123806917393495
Mismatched-E-5,7355,0.6974189114122672,0.9979959919839679,0.0,1.0,0.7535070140280561,0.7735470941883767,-0.07006188752032795,0.09860221633668347
Mismatched-E-5,7899,0.48151823281880657,0.9579158316633266,0.0,0.0,0.6953907815631263,0.9779559118236473,-0.08135488430680979,0.18859596493467307
Mismatched-E-5,8061,0.5044606736970875,0.9639278557114228,0.0,0.0,0.9979959919839679,1.0,0.11796210104952737,0.18609650528513977
Mismatched-E-5,8215,0.5374338950725954,0.8977955911823647,0.0,0.0,0.9078156312625251,0.9919839679358717,-0.0607430579945696,0.2637089354672185
Mismatched-E-5,8234,0.6821178611415506,0.9318637274549099,0.0,0.0,0.9759519038076152,0.969939879759519,0.034322608264428255,0.30351984027117335
Mismatched-E-5,8238,0.7071910898461258,0.9779559118236473,0.0,0.0,0.8937875751503006,0.5490981963927856,0.2179037309912108,0.36713479345267
Mismatched-E-5,8275,0.5081540135720974,0.3026052104208417,0.0,0.0,0.9739478957915831,0.7294589178356713,0.29459034207438245,0.5006917998670376
Mismatched-E-5,8367,0.6353099766886282,0.9679358717434869,0.0,0.0,0.9879759519038076,0.9278557114228457,0.4223894037418522,0.45787719949688216
Mismatched-E-5,8828,0.7158654128350186,0.9659318637274549,0.0,0.0,0.5691382765531062,0.9919839679358717,0.019519947764035612,0.24319966917553215
Mismatched-E-5,8862,0.6497183293511635,1.0,1.0,1.0,0.3366733466933868,0.9398797595190381,0.025327285036849317,0.31067998953405357
Mismatched-E-5,8926,0.5739845031113832,0.8476953907815631,0.0,0.0,0.9218436873747495,0.3927855711422846,-0.0540909492425619,0.17497265716916727
Mismatched-E-5,9188,0.8165958468511874,0.9879759519038076,0.0,0.0,0.9899799599198397,0.9458917835671342,0.02010524107773161,0.39840823497040856
Mismatched-E-5,9298,0.6919366702303396,0.9919839679358717,0.0,1.0,0.9939879759519038,1.0,0.12515011962149397,0.24332503578237
Mismatched-E-5,9376,0.8423443017372629,0.9959919839679359,0.0,1.0,0.9879759519038076,0.9839679358717435,0.3232418057354333,0.6839910199367497
Mismatched-E-5,9712,0.5501104625634634,0.6012024048096193,0.0,0.0,0.6192384769539078,0.4969939879759519,0.0654221540157713,0.14038353878345114
Mismatched-E-5,9877,0.6432151069434658,0.969939879759519,0.0,0.0,0.781563126252505,0.8877755511022044,0.008223927883219533,0.2919411992605602
Mismatched-E-5,10115,0.45221914342424124,0.3366733466933868,0.0,0.0,1.0,0.156312625250501,0.13004051897667007,0.38804968778347315
Mismatched-E-5,10191,0.7858263231737077,1.0,1.0,1.0,0.9378757515030061,0.9979959919839679,0.047503771219821085,0.6205199541235755
Mismatched-E-5,10361,0.5682346041175682,0.811623246492986,0.0,0.0,0.5150300601202404,0.9759519038076152,-0.05608387891421001,0.2136578382300574
Mismatched-E-5,10602,0.6953535493797585,0.9719438877755511,0.0,0.0,0.9579158316633266,0.9599198396793587,0.5669888105733525,0.22149350757122316
Mismatched-E-5,10622,0.6529852195653119,0.9659318637274549,0.0,0.0,0.7074148296593187,0.09018036072144289,-0.0929951964691632,0.3275272659550915
Mismatched-E-5,11050,0.4511824608407502,0.5771543086172345,0.0,0.0,0.5831663326653307,0.36072144288577157,-0.12966906361342795,0.2596946390274906
Mismatched-E-5,11274,0.7243602683681718,0.9799599198396793,0.0,0.0,0.9739478957915831,0.9919839679358717,0.026554590184202673,0.2191363700414191
Mismatched-E-5,11493,0.6710910958171246,0.9498997995991983,0.0,0.0,0.9238476953907816,0.23647294589178355,-0.1788892503773119,0.16655920242674924
Mismatched-E-5,11757,0.6849908337749909,0.9819639278557114,0.0,0.0,1.0,0.9759519038076152,0.37056687195908483,0.19633749619825627
Mismatched-E-5,11886,0.6548155109750067,0.9078156312625251,0.0,0.0,0.9278557114228457,0.9819639278557114,0.41130526018034336,0.4105006218541142
Mismatched-E-5,12122,0.6915879335796477,1.0,1.0,1.0,1.0,0.9959919839679359,0.4038748412143362,0.4378948143492892
Mismatched-E-5,12225,0.4770085975628944,0.6833667334669339,0.0,0.0,0.9779559118236473,0.6793587174348698,0.06383286054497472,0.4552129671403607
Mismatched-E-5,12292,0.5606690478159022,0.935871743486974,0.0,0.0,0.905811623246493,0.9979959919839679,-0.10648130897895329,0.27710030235741445
Mismatched-E-5,12340,0.6606312695887813,0.9739478957915831,0.0,0.0,0.8356713426853707,0.9899799599198397,0.06309197669871007,0.30011809175885235
Mismatched-E-5,12386,0.6618723907428138,0.9579158316633266,0.0,0.0,0.9418837675350702,0.9939879759519038,-0.1712943712738487,0.20325135285990079
Mismatched-E-5,12597,0.5474496067140813,0.7074148296593187,0.0,0.0,0.9659318637274549,0.9879759519038076,0.3139798059000135,0.1244924185496403
Mismatched-E-5,13041,0.7313181086901258,0.9438877755511023,0.0,0.0,0.8356713426853707,0.34468937875751504,0.12326159564315665,0.27639258955909457
Mismatched-E-5,13134,0.551837996233044,0.8697394789579158,0.0,0.0,0.8577154308617234,0.3907815631262525,0.09449743422909294,0.3301822606138839
Mismatched-E-5,13223,0.5755079075025066,0.9779559118236473,0.0,0.0,0.969939879759519,0.9879759519038076,0.299571666203644,0.32194089364123624
Mismatched-E-5,13298,0.6743617345776769,0.9859719438877755,0.0,0.0,1.0,0.9799599198396793,-0.5176795430104938,0.1341307052781149
Mismatched-E-5,13587,0.4605797721540963,0.5090180360721442,0.0,0.0,0.9819639278557114,0.4749498997995992,0.32507874328752356,0.2312423074362446
Mismatched-E-5,13703,0.497465284877304,0.2605210420841683,0.0,0.0,0.4308617234468938,0.87374749498998,0.027362478986338024,0.31916247673243736
Mismatched-E-5,13741,0.5104307152914596,0.7875751503006012,0.0,0.0,0.8396793587174348,0.9478957915831663,0.14298513053493872,0.350681393643178
Mismatched-E-5,13749,0.3833287144046828,0.3486973947895792,0.0,0.0,0.9298597194388778,0.4088176352705411,-0.016993277064632953,0.1571652806747952
Mismatched-E-5,13826,0.5148317240667454,0.7134268537074149,0.0,0.0,0.8416833667334669,0.5050100200400801,-0.16951452158664804,0.36218083613090596
Mismatched-E-5,13842,0.6924207134451453,0.9158316633266533,0.0,0.0,0.9579158316633266,0.9218436873747495,-0.1980108094968819,0.4075844572627996
Mismatched-E-5,13879,0.4616584546145684,0.6593186372745491,0.0,0.0,0.9979959919839679,0.11422845691382766,0.04048416704707587,0.1726440740012172
Mismatched-E-5,13895,0.6151135770814707,0.9639278557114228,0.0,0.0,0.9579158316633266,0.9398797595190381,0.4783068062846639,0.19145208564869112
Mismatched-E-5,13938,0.8160703513790992,0.9779559118236473,0.0,0.0,1.0,0.9879759519038076,0.5158167113138807,0.5004452704752527
Mismatched-E-5,14049,0.6876160382229188,0.9739478957915831,0.0,0.0,0.9579158316633266,0.625250501002004,-0.09975781470365278,0.32065262797458066
Mismatched-E-5,14170,0.7395183046887928,0.9539078156312625,0.0,0.0,0.9959919839679359,0.9899799599198397,0.16245233984803562,0.3492675621546894
Mismatched-E-5,14245,0.8989621307871298,0.9979959919839679,0.0,1.0,0.9959919839679359,0.9959919839679359,-0.01496321646777367,0.532025341773309
Mismatched-E-5,14274,0.5355598814692202,0.36072144288577157,0.0,0.0,0.905811623246493,0.6172344689378757,-0.021629996840576652,0.18426357326204204
Mismatched-E-5,14728,0.6244372714139557,0.9498997995991983,0.0,0.0,0.6072144288577155,0.002004008016032064,-0.012446885350208861,0.08934093568958956
Mismatched-E-5,15068,0.8473232215043603,0.9939879759519038,0.0,1.0,0.9919839679358717,0.9719438877755511,0.13733203774556643,0.5322589695550151
Mismatched-E-5,15181,0.510992154691706,0.6773547094188377,0.0,0.0,0.6232464929859719,0.781563126252505,-0.06377925314626498,0.11104213850681736
Mismatched-E-5,15182,0.5268590158840849,0.9258517034068137,0.0,0.0,0.9939879759519038,0.9899799599198397,0.33782912722406094,0.31815252917526504
Mismatched-E-5,15191,0.5806680719558951,0.875751503006012,0.0,0.0,0.7915831663326653,0.8877755511022044,0.026174926614850023,0.09905137362472403
Mismatched-E-5,15274,0.6725563637430709,0.9599198396793587,0.0,0.0,0.8637274549098196,0.7775551102204409,-0.007612285372587073,0.235320606050732
Mismatched-E-5,15386,0.5218181073955888,0.4529058116232465,0.0,0.0,0.8136272545090181,0.9839679358717435,-0.02502002284563714,0.09064707162027859
Mismatched-E-5,15438,0.4467241189446407,0.218436873747495,0.0,0.0,0.9859719438877755,0.7454909819639278,0.19502811959323088,0.39547758276275435
Mismatched-E-5,15516,0.5521590608190263,0.7735470941883767,0.0,0.0,0.9779559118236473,0.9959919839679359,-0.0924837816635037,0.36475771200324575
Mismatched-E-5,15631,0.6676744299351691,0.9178356713426854,0.0,0.0,0.7214428857715431,0.5731462925851704,0.005718749260125063,0.29110892763228746
Mismatched-E-5,15632,0.5208869970640728,0.8557114228456913,0.0,0.0,0.87374749498998,0.8617234468937875,0.026812703350446918,0.2572284273493488
Mismatched-E-5,15865,0.5040713326422711,0.5470941883767535,0.0,0.0,0.43687374749499,0.0,0.02240661477369146,0.212386883905364
Mismatched-E-5,15898,0.6400674908273789,0.9879759519038076,0.0,0.0,0.9519038076152304,1.0,0.04095594488754785,0.122171705192317
Mismatched-E-5,15953,0.5997548846606915,0.8997995991983968,0.0,0.0,0.87374749498998,0.9619238476953907,-0.024344665558188327,0.04841870319616011
Mismatched-E-5,15985,0.7109073429263721,0.9959919839679359,0.0,1.0,1.0,0.9859719438877755,0.1209559835021927,0.8189229245807638
Mismatched-E-5,16251,0.6888894427289629,0.9819639278557114,0.0,0.0,0.9979959919839679,0.9979959919839679,0.12832194026034782,0.6728622698838688
Mismatched-E-5,16424,0.5637561396602057,0.9218436873747495,0.0,0.0,0.6432865731462926,0.6092184368737475,0.14545476154313228,0.2949550906750163
Mismatched-E-5,16525,0.7261639521168831,1.0,1.0,1.0,0.9839679358717435,0.7114228456913828,0.19314204161280946,0.26457123185320075
Mismatched-E-5,16625,0.8688174643318949,0.9919839679358717,0.0,1.0,0.9779559118236473,0.9939879759519038,0.12416801672524701,0.16866437067601409
Mismatched-E-5,16718,0.5888135414605247,0.7555110220440882,0.0,0.0,0.9839679358717435,0.9959919839679359,0.03509762634923429,0.28212949453689407
Mismatched-E-5,16800,0.5731069746273698,0.9438877755511023,0.0,0.0,0.6893787575150301,0.9458917835671342,-0.11023415750878476,0.368663087129767
Mismatched-E-5,17017,0.5699466393858736,0.9839679358717435,0.0,0.0,0.9979959919839679,0.9839679358717435,0.054565159221410864,0.22850751051224447
Mismatched-E-5,17605,0.6112254513468814,0.9258517034068137,0.0,0.0,0.6012024048096193,0.9418837675350702,-0.07435125178118307,0.2039339784806216
Mismatched-E-5,17651,0.5347668629958183,0.7775551102204409,0.0,0.0,0.8897795591182365,0.9238476953907816,0.2433596346714485,0.2417808848633346
Mismatched-E-5,17795,0.5428351732746098,0.9478957915831663,0.0,0.0,0.9759519038076152,0.9879759519038076,0.7377885707861458,0.49504499538431623
Mismatched-E-5,17843,0.6106804986039949,0.9218436873747495,0.0,0.0,0.8577154308617234,0.9579158316633266,0.016259969835023175,0.5174025471711609
Mismatched-E-5,17865,0.6446832212243268,0.9378757515030061,0.0,0.0,0.9959919839679359,0.6933867735470942,0.6922896866378971,0.6349149882345781
Mismatched-E-5,17946,0.5433820844688295,0.8617234468937875,0.0,0.0,0.9599198396793587,0.5130260521042084,0.17813154313778576,0.2228498625701766
Mismatched-E-5,17987,0.5792738654389505,0.905811623246493,0.0,0.0,0.8597194388777555,0.905811623246493,0.057338489085250355,0.21652372111193377
Mismatched-E-5,18115,0.5261245884667977,0.7915831663326653,0.0,0.0,0.9859719438877755,0.9959919839679359,-0.3129912803263288,0.34780893743187724
Mismatched-E-5,18159,0.6420976689215747,0.9739478957915831,0.0,0.0,0.9519038076152304,0.9899799599198397,-0.1641333585235793,0.22463245778254526
Mismatched-E-5,18170,0.6319435405379155,0.9759519038076152,0.0,0.0,0.9719438877755511,0.9819639278557114,-0.21486377182437805,0.24044428026425194
Mismatched-E-5,18556,0.6767603835521017,0.8897795591182365,0.0,0.0,0.8396793587174348,0.8797595190380761,0.17087292989195244,0.2847372146798584
Mismatched-E-5,18888,0.7421102498999356,1.0,1.0,1.0,0.9979959919839679,0.9979959919839679,-0.010181423290172378,0.339880934146086
Mismatched-E-5,18960,0.6550144349376679,0.9939879759519038,0.0,1.0,0.9539078156312625,0.9879759519038076,-0.03202932546945915,0.2943570823907629
Mismatched-E-5,19331,0.7162338648245984,0.9378757515030061,0.0,0.0,0.8997995991983968,0.8617234468937875,0.1714066401472192,0.27619536566606917
Mismatched-E-5,19471,0.5074729460240786,0.35470941883767537,0.0,0.0,0.012024048096192385,0.08617234468937876,-0.0217191883724034,0.17470272424815234
Mismatched-E-5,19593,0.4122683332156608,0.4649298597194389,0.0,0.0,0.9398797595190381,0.9919839679358717,0.31117994744971045,0.11632890982006837
Mismatched-E-5,19605,0.496297141946274,0.7915831663326653,0.0,0.0,1.0,0.531062124248497,-0.03326968729390298,0.11712402791389502
Mismatched-E-5,20013,0.6327029493954435,0.9919839679358717,0.0,1.0,0.7094188376753507,0.9779559118236473,0.23426609426435627,0.20098458074786604
Mismatched-E-5,20072,0.6252054610074109,0.9338677354709419,0.0,0.0,0.9418837675350702,0.9879759519038076,-0.1849005994201017,0.3209295491456152
Mismatched-E-5,20317,0.5682105162929837,0.9098196392785571,0.0,0.0,0.9258517034068137,0.5070140280561122,0.10586369546540825,0.1765913850011206
Mismatched-E-5,20380,0.35935531305713525,0.9859719438877755,0.0,0.0,0.9899799599198397,0.6833667334669339,0.052428983511534126,0.1969022505607649
Mismatched-E-5,20520,0.6681531813276078,0.9799599198396793,0.0,0.0,0.9879759519038076,0.9759519038076152,0.12767234951339376,0.22363578595108558
Mismatched-E-5,20545,0.7252460379089971,0.9959919839679359,0.0,1.0,0.9899799599198397,0.9779559118236473,0.11888951552532671,0.431717578089534
Mismatched-E-5,20863,0.6656533560822604,0.9659318637274549,0.0,0.0,1.0,0.9799599198396793,0.2566817474301191,0.21794569682840575
Mismatched-E-5,20882,0.7075875041058908,0.9318637274549099,0.0,0.0,0.9258517034068137,0.9859719438877755,0.10990428520833713,0.4531980571648415
Mismatched-E-5,20904,0.7167976291268721,0.9859719438877755,0.0,0.0,0.2545090180360721,0.03807615230460922,-0.11230203285410731,0.09983615166917859
Mismatched-E-5,21295,0.7334606786050661,0.9519038076152304,0.0,0.0,1.0,0.9799599198396793,0.12173994217554684,0.5259847078803701
Mismatched-E-5,21414,0.7898087254772108,0.9979959919839679,0.0,1.0,0.9959919839679359,0.9979959919839679,-0.1490053544646119,0.21355481084714212
Mismatched-E-5,21436,0.4919474274142749,0.9338677354709419,0.0,0.0,0.8537074148296593,0.8597194388777555,0.2813126992888096,0.21049408472969516
Mismatched-E-5,21558,0.6717319162759623,0.9819639278557114,0.0,0.0,0.9238476953907816,0.9839679358717435,0.12293528200506798,0.4132083353797102
Mismatched-E-5,21887,0.5555335734206843,0.9478957915831663,0.0,0.0,0.9338677354709419,0.9879759519038076,-0.07776597193207017,0.17507137396913747
Mismatched-E-5,22215,0.47897280922946744,0.38877755511022044,0.0,0.0,0.6452905811623246,0.7374749498997996,0.035759719742497975,0.2738294228704625
Mismatched-E-5,22299,0.6067109256202186,0.8316633266533067,0.0,0.0,0.9799599198396793,0.21643286573146292,0.2726235521115961,0.6811849677644484
Mismatched-E-5,22303,0.6721125723756307,1.0,1.0,1.0,0.9458917835671342,0.9899799599198397,0.05694460844400479,0.21185236706315572
Mismatched-E-5,22452,0.5734859917618895,0.9278557114228457,0.0,0.0,0.9899799599198397,0.9799599198396793,0.12663136696796043,0.16237222279879182
Mismatched-E-5,22793,0.6472313621009513,0.969939879759519,0.0,0.0,0.9979959919839679,1.0,-0.11013011739510127,0.1847736264175323
Mismatched-E-5,22803,0.6188683225202842,0.8496993987975952,0.0,0.0,0.8957915831663327,0.5511022044088176,0.14424739030284325,0.0706109185238191
Mismatched-E-5,22924,0.5854050282557721,0.9178356713426854,0.0,0.0,0.969939879759519,0.23847695390781562,0.25252319852538363,0.5053894596723629
Mismatched-E-5,23314,0.757670977005543,0.9939879759519038,0.0,1.0,0.2545090180360721,0.9579158316633266,0.16418066562189138,0.30490857064603394
Mismatched-E-5,23445,0.6475887586886702,0.9278557114228457,0.0,0.0,0.7955911823647295,0.2665330661322645,0.18967651641836766,0.33402410590836684
Mismatched-E-5,23479,0.6282405066816095,0.9398797595190381,0.0,0.0,0.655310621242485,0.9979959919839679,-0.08641585971226781,0.21531972189065507
Mismatched-E-5,23623,0.4315546405976617,0.9619238476953907,0.0,0.0,0.9478957915831663,0.9919839679358717,-0.13673245636952966,0.10545899641478192
Mismatched-E-5,23633,0.5102137794570841,0.591182364729459,0.0,0.0,0.45090180360721444,0.9839679358717435,0.4752680136349628,0.17612960971828343
Mismatched-E-5,23642,0.5666382473230689,0.9959919839679359,0.0,1.0,0.5430861723446894,0.9839679358717435,0.2416750114278763,0.43791735480695576
Mismatched-E-5,23803,0.8270480927532702,0.9839679358717435,0.0,0.0,0.9979959919839679,0.9899799599198397,0.04916423149773908,0.4285459888132368
Mismatched-E-5,24062,0.533889034518329,0.781563126252505,0.0,0.0,0.7194388777555111,0.8657314629258517,0.014950287396503266,0.19662994645059648
Mismatched-E-5,24103,0.5590320099764552,0.811623246492986,0.0,0.0,0.7715430861723447,0.6192384769539078,0.1725237673045003,0.22570390365798512
Mismatched-E-5,24306,0.6188691729213492,0.9979959919839679,0.0,1.0,0.9799599198396793,0.2985971943887776,0.1945535725533737,0.35477240213488015
Mismatched-E-5,24700,0.5340820038345728,0.8937875751503006,0.0,0.0,0.4589178356713427,0.11823647294589178,-0.04404269142892652,0.3147255777844608
Mismatched-E-5,24790,0.5055239145100091,0.5370741482965932,0.0,0.0,0.9939879759519038,0.9959919839679359,-0.07299241694147163,0.33151262438023443
Mismatched-E-5,25150,0.6300272188745999,0.9719438877755511,0.0,0.0,0.969939879759519,0.9959919839679359,0.40806710084606246,0.32974251700874385
Mismatched-E-5,25166,0.5733089397379781,0.905811623246493,0.0,0.0,0.9519038076152304,0.7394789579158316,0.5425135073856004,0.6052886979942222
Mismatched-E-5,25339,0.818140508827563,0.9919839679358717,0.0,1.0,0.9178356713426854,0.9859719438877755,0.3813145772129382,0.38325110535548484
Mismatched-E-5,25360,0.7133017880024299,0.9478957915831663,0.0,0.0,0.655310621242485,0.7214428857715431,-0.16996923527386087,0.17414987164470117
Mismatched-E-5,25374,0.592674913730191,0.845691382765531,0.0,0.0,0.9038076152304609,0.3527054108216433,-0.04750338994064826,0.3313698769737864
Mismatched-E-5,25447,0.6103511361358307,0.9719438877755511,0.0,0.0,0.6913827655310621,0.9378757515030061,0.10713281865627955,0.19529027404718985
Mismatched-E-5,26070,0.5098200145186563,0.6152304609218436,0.0,0.0,0.4088176352705411,0.9398797595190381,0.20934220013455315,0.18900419650614947
Mismatched-E-5,26146,0.7874242510301723,0.9979959919839679,0.0,1.0,0.9959919839679359,0.9959919839679359,-0.0038774751403301447,0.19813527748368873
Mismatched-E-5,26419,0.5340637097174148,0.8677354709418837,0.0,0.0,0.9178356713426854,0.04008016032064128,0.11819099556572918,0.37816155356716424
Mismatched-E-5,26519,0.5214726698572687,0.533066132264529,0.0,0.0,0.5450901803607214,0.5150300601202404,0.06873974353216988,0.2666907787977944
Mismatched-E-5,26535,0.6479629986063675,0.9919839679358717,0.0,1.0,0.9418837675350702,0.9899799599198397,-0.03646442452542302,0.3688710223832807
Mismatched-E-5,26749,0.7025506567553559,0.9899799599198397,0.0,0.0,0.9939879759519038,0.9779559118236473,0.2364863764419542,0.5640663428625144
Mismatched-E-5,27131,0.4153344639567258,0.09418837675350701,0.0,0.0,0.781563126252505,0.06212424849699399,0.15614102618378434,0.27212850499745195
Mismatched-E-5,27196,0.6420219796416325,0.9198396793587175,0.0,0.0,0.9879759519038076,0.9939879759519038,0.08423156524594841,0.22699430931144232
Mismatched-E-5,27240,0.6567242412390955,0.9919839679358717,0.0,1.0,0.9959919839679359,0.8657314629258517,0.08723295644764446,0.19455789960466235
Mismatched-E-5,27260,0.6351204597807122,0.9579158316633266,0.0,0.0,0.6893787575150301,0.9498997995991983,0.13316492418033538,0.31957733537412647
Mismatched-E-5,27648,0.799207518213257,0.9939879759519038,0.0,1.0,0.9579158316633266,0.9859719438877755,0.05835195492209134,0.22833342712661264
Mismatched-E-5,27688,0.536940130424594,0.8597194388777555,0.0,0.0,0.9498997995991983,0.4308617234468938,0.06832875396345783,0.05327246017935524
Mismatched-E-5,27781,0.5110598346632854,0.6092184368737475,0.0,0.0,0.9378757515030061,0.17835671342685372,-0.07368685746393379,0.35526135816489274
Mismatched-E-5,28157,0.6788896200768539,0.9478957915831663,0.0,0.0,0.9739478957915831,0.9619238476953907,-0.11268791327588583,0.25214350945693764
Mismatched-E-5,28253,0.5185953451308924,0.4188376753507014,0.0,0.0,0.779559118236473,0.8837675350701403,0.217817879593592,0.22728994986391982
Mismatched-E-5,28276,0.588218487188904,0.8997995991983968,0.0,0.0,0.8977955911823647,0.280561122244489,-0.3402679809150651,0.27646326621143147
Mismatched-E-5,28309,0.6628666141623096,0.9298597194388778,0.0,0.0,0.6713426853707415,1.0,-0.08317217239765572,0.35168197328642237
Mismatched-E-5,28511,0.46129887094058697,0.1523046092184369,0.0,0.0,0.8877755511022044,0.843687374749499,0.3120729096801449,0.4084932550563832
Mismatched-E-5,28548,0.6815211127064029,0.9539078156312625,0.0,0.0,0.9639278557114228,0.9539078156312625,0.13027659655129298,0.31116981510965425
Mismatched-E-5,28979,0.6184975352407126,0.9779559118236473,0.0,0.0,0.9418837675350702,0.7735470941883767,0.24339643234719496,0.16748506671024943
Mismatched-E-5,29018,0.6111995798510524,0.9679358717434869,0.0,0.0,0.8036072144288577,0.5070140280561122,0.0760254479090724,0.43779441390828283
Mismatched-E-5,29179,0.8876687491203963,0.9979959919839679,0.0,1.0,0.9919839679358717,0.9939879759519038,0.011469075850655435,0.57675092149846
Mismatched-E-5,29221,0.7831429299779862,0.9979959919839679,0.0,1.0,0.9939879759519038,0.9939879759519038,0.11211222173667228,0.16863735678223402
Mismatched-E-5,29400,0.4555723740413864,0.45490981963927857,0.0,0.0,0.7735470941883767,0.9739478957915831,0.03766563942178957,0.1886813480189216
Mismatched-E-5,29511,0.5470980897910934,0.7755511022044088,0.0,0.0,0.9979959919839679,1.0,0.7156530411300314,0.772915634115785
Mismatched-E-5,29591,0.5440448532282438,0.9258517034068137,0.0,0.0,0.8957915831663327,0.3907815631262525,0.26262991330376023,0.22459692650401475
Mismatched-E-5,29610,0.7005734368170661,0.9979959919839679,0.0,1.0,0.9839679358717435,1.0,-0.060925654240286814,0.1145382643250157
Mismatched-E-5,29717,0.6343760805415233,0.9579158316633266,0.0,0.0,0.9659318637274549,0.22244488977955912,0.2113524122676879,0.4522385003226626
Mismatched-E-5,29815,0.8495085985101869,1.0,1.0,1.0,0.9859719438877755,0.9759519038076152,0.2710017281175607,0.5760100608845464
Mismatched-E-5,29831,0.6419257831540854,0.8136272545090181,0.0,0.0,0.8056112224448898,0.9619238476953907,-0.023707156091246875,0.14861307157141132
Mismatched-E-5,29903,0.6171376545919842,0.9659318637274549,0.0,0.0,0.8336673346693386,0.5871743486973948,-0.12074538767769624,0.36212856334887655
Mismatched-E-5,29942,0.4890753825990342,0.3166332665330661,0.0,0.0,0.9278557114228457,0.501002004008016,-0.12274394418512892,0.21983428486079196
Mismatched-E-5,30016,0.4476076528659686,0.3787575150300601,0.0,0.0,0.9799599198396793,0.3106212424849699,-0.04011788532090815,0.48323520592006475
Mismatched-E-5,30068,0.6537141698156671,0.9919839679358717,0.0,1.0,0.9799599198396793,0.8877755511022044,-0.16255004793165856,0.08679592226840173
Mismatched-E-5,30077,0.658069668726158,0.9519038076152304,0.0,0.0,0.4348697394789579,0.8496993987975952,-0.11114564054202301,0.04146268014916153
