image_id,PixCorr,SSIM,AlexNet2,AlexNet5,Inception,CLIP_identification,CLIP_cosine,EfficientNet,SwAV
13703,-0.05873496239532335,0.3284099538389603,70.94188376753507,93.5871743486974,84.5691382765531,95.79158316633266,0.5335308313369751,0.8003121688611299,0.5616071146739683
13741,0.18522390979523418,0.38279278377250836,93.38677354709418,99.49899799599199,97.1943887775551,100.0,0.6308565139770508,0.5373794255336554,0.291349771321335
13749,-0.015983431324973457,0.16810573531700737,53.60721442885771,88.17635270541082,96.09218436873748,31.462925851703407,0.4370623230934143,0.8857950873866254,0.7184869014494998
13826,-0.12159340674834093,0.39555574490983125,68.6372745490982,68.5370741482966,59.21843687374749,88.57715430861722,0.6351885795593262,0.9110861281915327,0.6089685092821562
13842,0.06309537606971174,0.42709575017116264,85.07014028056113,98.29659318637275,96.69338677354709,93.687374749499,0.6757538914680481,0.8147912000707528,0.5578806247398137
13879,0.17193710699231834,0.23760918382448254,94.68937875751503,95.69138276553106,66.03206412825651,30.761523046092186,0.4608082175254822,0.7604587962295248,0.4342730608228524
13895,0.1563818590178973,0.19520650764638764,75.75150300601203,90.78156312625251,51.60320641282565,92.68537074148296,0.634882926940918,1.0036538385500566,0.5280469384923404
13938,0.3920606757113758,0.43198562081166103,93.3867735470942,98.19639278557113,85.67134268537075,97.49498997995991,0.797055721282959,0.7567206820025367,0.3614506092619914
14049,0.039470033193671254,0.3393513406429706,84.66933867735472,74.04809619238478,97.79559118236472,94.48897795591182,0.6682735681533813,0.9512325868943883,0.6515564962483006
14170,0.21341004271355202,0.32915131280724774,88.97795591182364,98.69739478957916,98.99799599198397,96.59318637274549,0.7470372915267944,0.634742348959624,0.31484251301421096
14245,0.021288925026723478,0.49288294615743494,93.48697394789579,97.39478957915831,99.79959919839679,99.6993987975952,0.8677460551261902,0.6130526735223042,0.29281394131515714
14274,-0.044440572058338845,0.18113819547969595,47.294589178356716,76.05210420841684,23.246492985971944,72.0440881763527,0.49658089876174927,0.9827745992018946,0.6306661526688865
14728,-0.009483892250369275,0.08594627894934626,94.28857715430861,89.27855711422845,26.55310621242485,95.79158316633266,0.6869851350784302,1.0159087283294252,0.6887788270622885
15068,0.07868635807309285,0.41197035515195524,89.17835671342685,97.89579158316633,93.58717434869739,96.29258517034069,0.7847298383712769,0.6102104212460668,0.2636011753202
15181,0.04568076588237547,0.11872423096856863,97.79559118236472,98.89779559118236,97.79559118236472,92.08416833667334,0.48275792598724365,0.7489305982629688,0.6930424238202733
15182,0.21047773886957227,0.2886054413176003,90.88176352705412,86.47294589178355,95.29058116232464,95.39078156312625,0.583299458026886,0.6448173156054231,0.43081558527943337
15191,0.09786238470567506,0.11329237677586029,69.23847695390782,95.69138276553106,89.17835671342685,85.37074148296594,0.5635734796524048,0.7977095393904812,0.5100791490611128
