image_id,PixCorr,SSIM,AlexNet2,AlexNet5,Inception,CLIP_identification,CLIP_cosine,EfficientNet,SwAV
20545,0.20997589280878104,0.3975389040702938,34.96993987975952,96.59318637274549,97.89579158316633,99.6993987975952,0.7977238893508911,0.571787225191414,0.5363728016228722
20863,0.38059893585616295,0.22908031484525115,99.49899799599197,99.89979959919839,100.0,100.0,0.7571277022361755,0.5864879785830492,0.4242311496979609
20882,0.09420040370381019,0.5189112363163437,90.78156312625251,90.1803607214429,94.78957915831663,97.29458917835672,0.7650346755981445,0.7102835934760687,0.41995309620467314
20904,0.047207467114706275,0.11916456134970446,52.40480961923848,55.31062124248497,12.424849699398798,78.65731462925851,0.5745354294776917,0.9849619890839103,0.7516791362662685
21295,0.038431180821775726,0.5614544949487988,97.29458917835672,97.29458917835672,95.59118236472946,89.67935871743487,0.6405658721923828,0.6758095625096505,0.3778866905610887
21414,-0.13491456218790648,0.21708136794773114,65.7314629258517,96.29258517034069,98.49699398797594,98.09619238476954,0.7963753938674927,0.6578629036880139,0.3885991956452486
21436,0.42646838991844194,0.28750179817918586,84.86973947895791,92.28456913827655,98.19639278557113,97.49498997995991,0.6880197525024414,0.7230019929811458,0.39364670877560404
21558,0.1009147050078861,0.45128909183926746,91.48296593186373,89.67935871743487,86.67334669338678,92.38476953907815,0.6352212429046631,0.8356645307503014,0.4649228826081446
21887,-0.03778976251835761,0.14406948850484178,79.35871743486975,95.79158316633266,98.79759519038076,98.39679358717434,0.6194705963134766,0.7349879142686564,0.3860765206290067
22215,0.15650341359624756,0.32343207362469706,41.38276553106212,23.647294589178358,74.34869739478958,42.28456913827655,0.5103700160980225,0.9452039922778794,0.5945728980206403
22299,0.29838931620958103,0.6816112727787826,99.09819639278557,98.69739478957916,66.03206412825651,95.39078156312624,0.6176453232765198,0.8636942986851448,0.43407670120707387
22303,0.11911803632835748,0.20617954768177515,66.13226452905812,86.67334669338678,83.86773547094188,79.85971943887776,0.6195903420448303,0.7370879051270627,0.368890484083089
22452,0.036302013191047075,0.20354564094393052,80.76152304609218,83.16633266533066,85.87174348697394,86.37274549098196,0.509721040725708,0.8945990018862036,0.4608215755249283
22793,0.18736336371067436,0.27794847011509527,90.78156312625251,93.68737474949899,94.78957915831663,89.77955911823648,0.5928893089294434,0.9087563860838324,0.590682248910192
22803,-0.030455336517519697,0.05978242844159441,77.15430861723448,67.53507014028057,39.478957915831664,73.04609218436875,0.573387622833252,0.9126918357498709,0.5469970517458597
22924,0.46242688663687465,0.641958818528243,95.39078156312625,93.687374749499,73.24649298597194,94.88977955911824,0.6531683206558228,0.7767741003795543,0.42981559681531084
23314,0.08621329260757743,0.2844554978696747,15.230460921843687,52.705410821643284,99.09819639278557,99.29859719438878,0.8040986061096191,0.6425212976921033,0.3682281348331246
23445,0.11373180221269177,0.36061982900701317,75.25050100200401,87.0741482965932,94.58917835671343,98.99799599198397,0.7864283919334412,0.6629640607068306,0.46092880109294787
23479,-0.01748547499677598,0.1530838900169217,50.300601202404806,66.33266533066131,99.39879759519039,88.17635270541082,0.5131620168685913,0.6719912581975009,0.4847348978472608
23623,0.17033026388060418,0.12736041911439927,74.54909819639278,97.1943887775551,98.09619238476954,56.61322645290581,0.5228555202484131,0.8805672891529296,0.49640571007370105
23633,0.06638810846898383,0.20344665732133138,91.98396793587175,71.04208416833667,67.83567134268537,98.69739478957916,0.61506187915802,0.9027910790664692,0.5895824985296538
23642,0.14480590163890247,0.41487091808828774,62.02404809619239,78.0561122244489,88.27655310621242,83.36673346693387,0.6198519468307495,0.9997305536404704,0.5898633809643778
23803,-0.06867755723894552,0.2834435558864285,81.76352705410821,94.68937875751503,97.49498997995991,99.79959919839679,0.847209632396698,0.5692951608792924,0.24711939945804523
24062,0.1463123821679414,0.20981530093564776,70.34068136272545,91.08216432865731,95.49098196392785,25.150300601202403,0.4701860249042511,0.9741398695077044,0.4569727746849159
24103,0.16933435042180717,0.23605407779385973,96.09218436873746,98.49699398797594,96.79358717434869,85.57114228456913,0.628277063369751,0.9122467974500232,0.614047004164688
24306,0.20133199812471206,0.30777035277603815,93.7875751503006,93.88777555110221,88.37675350701403,100.0,0.7658551931381226,0.8517787169557235,0.41256219878706135
24700,0.057926445078304224,0.3446631867034496,75.5511022044088,53.807615230460925,75.85170340681364,58.81763527054108,0.5925918817520142,0.9651819889163793,0.5288331353936934
24790,0.027752468347894476,0.2787762648786054,62.5250501002004,84.76953907815631,99.49899799599197,81.06212424849699,0.5001933574676514,0.8801744115228196,0.5618521981896331
25150,0.26183206440501694,0.3561410816216919,99.09819639278558,97.49498997995991,98.19639278557113,99.59919839679358,0.691231369972229,0.4106642602001467,0.32113050701716367
25166,0.3469681145573284,0.5228937170626156,82.06412825651303,78.55711422845691,98.49699398797594,85.67134268537075,0.6109097599983215,0.7084378447850436,0.2953706739285939
25339,0.04185724051438374,0.35585739762755497,49.69939879759519,78.75751503006012,93.68737474949899,93.5871743486974,0.7072116136550903,0.7867597292342248,0.56120769796066
25360,0.05905405990146796,0.19042660018470686,82.16432865731463,86.17234468937875,76.75350701402806,82.56513026052104,0.6290414929389954,0.975612163450649,0.6153833350358795
25374,-0.14596872232181357,0.28088414310427645,89.57915831663325,92.08416833667334,98.59719438877755,91.38276553106212,0.5607384443283081,0.9862091583318797,0.5384630885550916
