split,phase,image_id,donor_id,candidate,guidance,condition,path,sha256,noise_sha256,clip_target_cosine,clip_donor_cosine,pixcorr,ssim
train,fp32,69036,3625,1,4.0,wrong,g4-wrong/69036-1.png,f4615724f72ffd20ccdc2d9d5cc96bfbb328e2e466850b5b425d12f2f0ddbd87,1acec16aba650738ce719ea1e3bbdffbf0ec38d66415cd99991204bc1cc04fb5,0.553082287311554,0.633510172367096,-0.10359531094271412,0.20491177343960792
train,fp32,3625,23696,0,4.0,correct,g4-correct/3625-0.png,ee9fd4fb3dcda3aa5c049958bdbc203b7259aaf8836cd98b5864fb642407f9e7,d9a5c95b29350d57eb94358eb9a21cd680af72d44f9a1759000eaf57a7e92392,0.7188217639923096,0.5363940596580505,-0.0893367886466651,0.17377633781246218
train,fp32,3625,23696,1,4.0,correct,g4-correct/3625-1.png,2ba432c1f7d6317c4e6a364150790cfa9dfcf4f2ecaef39cbd48dfc5c8fb356d,d9a5c95b29350d57eb94358eb9a21cd680af72d44f9a1759000eaf57a7e92392,0.8720892667770386,0.5457583069801331,-0.08125394726478088,0.14628985928716876
train,fp32,3625,23696,0,4.0,wrong,g4-wrong/3625-0.png,48ef1e6a0951071be46ec65a89e11051f3c84ea6a54528fc6ef714d18aeee50b,d9a5c95b29350d57eb94358eb9a21cd680af72d44f9a1759000eaf57a7e92392,0.5302621722221375,0.7072942852973938,-0.1230567819149791,0.2629058031654546
train,fp32,3625,23696,1,4.0,wrong,g4-wrong/3625-1.png,1de70215b4144c139f23a21be608fcfa07379fc1e18b52a41d08a7a133eb41dd,d9a5c95b29350d57eb94358eb9a21cd680af72d44f9a1759000eaf57a7e92392,0.5022071003913879,0.6830262541770935,-0.25153621935860976,0.245460716154619
train,fp32,23696,44010,0,4.0,correct,g4-correct/23696-0.png,94ac920a93de926a4acdafe6f2c38a89cd0ad1c7cb6f0b972514ebc0810d5238,2fd882d695c4a24c1f03243124fd54f215d1c687123a46ba99d6ef66f4bf0827,0.5627712607383728,0.5909826159477234,-0.26137132369199445,0.5190180689225232
train,fp32,23696,44010,1,4.0,correct,g4-correct/23696-1.png,a19db3a31d3863445b70a43e4a302b7ef98b57b5a180dc9d8a5c9c43b112a738,2fd882d695c4a24c1f03243124fd54f215d1c687123a46ba99d6ef66f4bf0827,0.7064629793167114,0.588578462600708,0.4499500731939019,0.5823830006879779
train,fp32,23696,44010,0,4.0,wrong,g4-wrong/23696-0.png,64127fdf04e485a037231bc99f21b7a2b7b18bcff90595c25549971bf3df17a3,2fd882d695c4a24c1f03243124fd54f215d1c687123a46ba99d6ef66f4bf0827,0.5241864919662476,0.8417904376983643,-0.15988831016528646,0.3981775662259681
train,fp32,23696,44010,1,4.0,wrong,g4-wrong/23696-1.png,d5a39e83e01cd124288f3e55d3761133cdf37ea9220a8dcf378e0dd92457b428,2fd882d695c4a24c1f03243124fd54f215d1c687123a46ba99d6ef66f4bf0827,0.5258805751800537,0.8526538610458374,0.27440320325005385,0.4635671651751917
train,fp32,44010,21652,0,4.0,correct,g4-correct/44010-0.png,7be27a464c3f638681f95797a22c34d2ae2f07fc856ea81a1f6aab10be8474df,35aa86981174181a98b4ce51d8b65a8bd0f95c2ceec4818494682c0873f3225b,0.8158258199691772,0.6735720634460449,-0.02009297260311909,0.37272322643534267
train,fp32,44010,21652,1,4.0,correct,g4-correct/44010-1.png,b0c5178852eb48389e856b62296b3ab140e3d9aec1d062d77c60f9814d42e696,35aa86981174181a98b4ce51d8b65a8bd0f95c2ceec4818494682c0873f3225b,0.8918472528457642,0.6520995497703552,0.0021369889944327586,0.3703172191821099
train,fp32,44010,21652,0,4.0,wrong,g4-wrong/44010-0.png,b190a6d4fba53910fdf47f8f237ddafda9a60772df0eb5965d9d8bd281bb58fe,35aa86981174181a98b4ce51d8b65a8bd0f95c2ceec4818494682c0873f3225b,0.5547640323638916,0.662995457649231,0.05224589755219742,0.3672603531550418
train,fp32,44010,21652,1,4.0,wrong,g4-wrong/44010-1.png,c4e0928ed27207fc4d33fca1621019555bfedebeab9eacf5c44033b3c8d9d3ce,35aa86981174181a98b4ce51d8b65a8bd0f95c2ceec4818494682c0873f3225b,0.5327743887901306,0.732262909412384,0.08027670744205315,0.22721006776738453
train,fp32,21652,6970,0,4.0,correct,g4-correct/21652-0.png,e7b7444141d41073e2d8bf427a0144e1317ff9c35fea62b6c5cfb938a23417cf,deca6335f8f41d705a173f0a516e337acfc6c53d86d5870f07649aa25f90a597,0.7064348459243774,0.5053120255470276,0.10874576839671259,0.2873326428440195
train,fp32,21652,6970,1,4.0,correct,g4-correct/21652-1.png,01ccef79af3f5ae41b713f30c9478a6c482e53faa7f5d4f2aff1c8b377bed757,deca6335f8f41d705a173f0a516e337acfc6c53d86d5870f07649aa25f90a597,0.6954678297042847,0.5769303441047668,0.13345072774981198,0.2864522924304083
train,fp32,21652,6970,0,4.0,wrong,g4-wrong/21652-0.png,8b824db5f4a6d8143134c02deb93db005e031c39f634aa4b82b69ee012b87ca4,deca6335f8f41d705a173f0a516e337acfc6c53d86d5870f07649aa25f90a597,0.6182382702827454,0.8058508038520813,0.0735680305179829,0.2914704852727981
train,fp32,21652,6970,1,4.0,wrong,g4-wrong/21652-1.png,f671bb130d2931dc35489441e7e287c7e5dc23e40d56270457a16838b2575faf,deca6335f8f41d705a173f0a516e337acfc6c53d86d5870f07649aa25f90a597,0.6257728338241577,0.7040663361549377,0.031030167527622887,0.21863804341349874
train,fp32,6970,35190,0,4.0,correct,g4-correct/6970-0.png,702b4263a6b5bc522bd1a1a1b193479b76b35ee5102ee3d231da528984af19f5,7b6545b71671e9b1cdbb3e8f1f39d98a09c15c1547791b5eb984bee429ac7e4c,0.8532969355583191,0.5540372729301453,-0.6097321637726606,0.4881983537174814
train,fp32,6970,35190,1,4.0,correct,g4-correct/6970-1.png,6b3a62f756c82b9ce8da81950d7a6c7c65c3587829306be9541dc361059225fc,7b6545b71671e9b1cdbb3e8f1f39d98a09c15c1547791b5eb984bee429ac7e4c,0.7082035541534424,0.5638836026191711,-0.07301614493849257,0.5612474105145131
train,fp32,6970,35190,0,4.0,wrong,g4-wrong/6970-0.png,729cc0dc596a849dc29193b250d298d6d48e8c1c6c2da1b82f76b22715a6ecf9,7b6545b71671e9b1cdbb3e8f1f39d98a09c15c1547791b5eb984bee429ac7e4c,0.5112881660461426,0.7805338501930237,-0.007359082235226488,0.3803069173826866
train,fp32,6970,35190,1,4.0,wrong,g4-wrong/6970-1.png,b14cbbaf767d83f252a92e83f0de2a44461239371ae4ce3f516fb920f1a09270,7b6545b71671e9b1cdbb3e8f1f39d98a09c15c1547791b5eb984bee429ac7e4c,0.553520143032074,0.7010010480880737,-0.21318703424349233,0.38073179050673156
train,fp32,35190,50780,0,4.0,correct,g4-correct/35190-0.png,55b4bf88a63295a53acc4aa820933629f3ebbad37408960e2633384e98aad253,af8e89553ecca28153a718e9873c66236d4964e90116ec65807e8436d27a2c9a,0.7255865931510925,0.5118893980979919,0.04752290685977836,0.15200903205814054
train,fp32,35190,50780,1,4.0,correct,g4-correct/35190-1.png,cac74d796d18287aeccff3f252082908a93acfb07cf2e4b22504791b5b3c8366,af8e89553ecca28153a718e9873c66236d4964e90116ec65807e8436d27a2c9a,0.7426973581314087,0.4627598524093628,-0.04298482825098639,0.17925590509463815
train,fp32,35190,50780,0,4.0,wrong,g4-wrong/35190-0.png,2e6ee058d11a9ac57950eee5e994bedaa1d82dcb70422a39efc859f7676dfb18,af8e89553ecca28153a718e9873c66236d4964e90116ec65807e8436d27a2c9a,0.34515154361724854,0.7306380271911621,0.13513291638970812,0.16006228523664576
train,fp32,35190,50780,1,4.0,wrong,g4-wrong/35190-1.png,09cead34f25dcbd88f0ecf945fd48c1c5217ccd18cede533f9f98b70af703683,af8e89553ecca28153a718e9873c66236d4964e90116ec65807e8436d27a2c9a,0.49039286375045776,0.8936737775802612,-0.07164982077061653,0.1600465081273494
train,fp32,50780,45620,0,4.0,correct,g4-correct/50780-0.png,b451558d9f9542e3a5cc4275b3e0e18620df3ebf7a761837760a10987f93eb51,3800def8e5bed900fc332f8ffc34dbd027ba1e4cb2ec365891217aeeffe7820e,0.7823509573936462,0.4473509192466736,0.21540556563722502,0.40970491592786434
train,fp32,50780,45620,1,4.0,correct,g4-correct/50780-1.png,e8dc6e1f98abf94a284a4dd8b3d6d3d12d84611a9f41e1f7db8807a885eb79f9,3800def8e5bed900fc332f8ffc34dbd027ba1e4cb2ec365891217aeeffe7820e,0.8853240013122559,0.5006454586982727,0.42337470172585306,0.4290251104039602
train,fp32,50780,45620,0,4.0,wrong,g4-wrong/50780-0.png,2b94f982e0019ea8c6bda70bb8718d494f04251f83403588f3b02406499ad9d5,3800def8e5bed900fc332f8ffc34dbd027ba1e4cb2ec365891217aeeffe7820e,0.5324698686599731,0.860672652721405,-0.16392836180283268,0.3152280159546747
train,fp32,50780,45620,1,4.0,wrong,g4-wrong/50780-1.png,a8d1eb09775a8a230522641da500c6494357807318d02b3dd7143947f8198276,3800def8e5bed900fc332f8ffc34dbd027ba1e4cb2ec365891217aeeffe7820e,0.507328450679779,0.8790954351425171,-0.10134004117951546,0.34157320322248597
train,fp32,45620,27323,0,4.0,correct,g4-correct/45620-0.png,c3acbee7e5560796411c2c9594d7982e3a1eecfb6298a8ba290a1bc037d67f27,cfb5d1c1124c830ac684d4a9eb24f448e9e3feb4d28302f59cd353c4d54b08f5,0.8707349300384521,0.4732528328895569,0.21062568146125635,0.3089149085102705
train,fp32,45620,27323,1,4.0,correct,g4-correct/45620-1.png,5f5222c609bc64c92cf2fa52e0fc922ac3f942394ca08966269302ffad66f4e9,cfb5d1c1124c830ac684d4a9eb24f448e9e3feb4d28302f59cd353c4d54b08f5,0.8966108560562134,0.48373955488204956,0.09765274748789443,0.29918956947846964
train,fp32,45620,27323,0,4.0,wrong,g4-wrong/45620-0.png,9813e652c74117aca85f8074b9532b6fa712082f7e5f502dbdeb792fed8472d0,cfb5d1c1124c830ac684d4a9eb24f448e9e3feb4d28302f59cd353c4d54b08f5,0.4118730425834656,0.7227064967155457,0.004616141956640343,0.2846513838383837
train,fp32,45620,27323,1,4.0,wrong,g4-wrong/45620-1.png,7add87d4e2d85a493c97ac5885edca82ffda31fe9d0c7c9e3e64e51786200b86,cfb5d1c1124c830ac684d4a9eb24f448e9e3feb4d28302f59cd353c4d54b08f5,0.49085354804992676,0.6710964441299438,-0.18517653580839502,0.26072068315474467
train,fp32,27323,51581,0,4.0,correct,g4-correct/27323-0.png,64490b4d137e4f265817ecd1f4a195af23214a64bfffe516ce4252794f3a7f28,250f095a178dc365e3b06928d3751554e4b9fcf734e8d3febc3dc4b1ed354d81,0.6500868797302246,0.5030305981636047,0.17371467751680325,0.3379152474456628
train,fp32,27323,51581,1,4.0,correct,g4-correct/27323-1.png,2cb54ac87cb88d40c74740f231fffcffe397575fb01ba36c5300d7de2afc8400,250f095a178dc365e3b06928d3751554e4b9fcf734e8d3febc3dc4b1ed354d81,0.7126528024673462,0.549350380897522,0.19273836870346955,0.3940885230354453
train,fp32,27323,51581,0,4.0,wrong,g4-wrong/27323-0.png,5e09195be4ec57271cf03c7ebccf03c73255d159c7f0ca7eca1979016485f4e8,250f095a178dc365e3b06928d3751554e4b9fcf734e8d3febc3dc4b1ed354d81,0.6386664509773254,0.6579152345657349,0.08892789778492581,0.3878968001596781
train,fp32,27323,51581,1,4.0,wrong,g4-wrong/27323-1.png,7e53aaa275c0263ede4676b7feec61e27acef474a6b0fe49570fe048adf322de,250f095a178dc365e3b06928d3751554e4b9fcf734e8d3febc3dc4b1ed354d81,0.553520679473877,0.7244681119918823,0.011533456323945956,0.4012412800560066
train,fp32,51581,7163,0,4.0,correct,g4-correct/51581-0.png,5186367520b46bfca8d854269743dee56d0e51fd6dc5c3211d4aa52341509047,59fe651ba15a38d4aa5b9170e24c4cea5800db389b7e7827656ae888d3e80997,0.7563951015472412,0.47417497634887695,-0.15650831521732445,0.33987674448996036
train,fp32,51581,7163,1,4.0,correct,g4-correct/51581-1.png,65cd2da4298278b01e486a975c169e8688a4c90ad44a0d60630b5708f4020be1,59fe651ba15a38d4aa5b9170e24c4cea5800db389b7e7827656ae888d3e80997,0.7502927780151367,0.4656774401664734,-0.20130870035426618,0.2821735508713923
train,fp32,51581,7163,0,4.0,wrong,g4-wrong/51581-0.png,8a9b938263cdb94d1e285bf8d7cf8cd16629166645452d115905f9e4bc238d77,59fe651ba15a38d4aa5b9170e24c4cea5800db389b7e7827656ae888d3e80997,0.5067408680915833,0.6798385381698608,-0.1261606640096026,0.3402031741326794
train,fp32,51581,7163,1,4.0,wrong,g4-wrong/51581-1.png,ccc9efa0759e8202860107de68ead678316577bada1670fc60663edae6dcc715,59fe651ba15a38d4aa5b9170e24c4cea5800db389b7e7827656ae888d3e80997,0.5518593192100525,0.7183570861816406,-0.05755167122154738,0.2149006048116473
train,fp32,7163,50828,0,4.0,correct,g4-correct/7163-0.png,d9aee112c4df814523e9e207022fba165392b33ec4a557d8770f3c581dc13a3a,659e03fd2f5364391e8656e2b6780af8470d98817eeb4e595832d969088031ca,0.6438515186309814,0.4235081672668457,0.017478722760420708,0.2762870092930434
train,fp32,7163,50828,1,4.0,correct,g4-correct/7163-1.png,486a4da994cc64ce900cf1e6afeb12074f1ff50ddb675c9048450e93a71dff89,659e03fd2f5364391e8656e2b6780af8470d98817eeb4e595832d969088031ca,0.7562896609306335,0.5355101227760315,0.09489697303261695,0.3524428548310583
train,fp32,7163,50828,0,4.0,wrong,g4-wrong/7163-0.png,2db5787651b4fb30bdcbb799ca16a12bd21c1f136467152941140b105fffcae4,659e03fd2f5364391e8656e2b6780af8470d98817eeb4e595832d969088031ca,0.450213760137558,0.8279522657394409,-0.10392441212643828,0.29883715209199196
train,fp32,7163,50828,1,4.0,wrong,g4-wrong/7163-1.png,59f6b482e26d0c41ef27734de3b6eeac4f4059c63d8b82233c6fd32348f7c6da,659e03fd2f5364391e8656e2b6780af8470d98817eeb4e595832d969088031ca,0.4779743552207947,0.7970678806304932,-0.012852718014808062,0.3431752129277883
train,fp32,50828,53785,0,4.0,correct,g4-correct/50828-0.png,dfee0abe258f82e428bce10dd5474496976688e216251a4e537f626ca0a94742,8a06d6161798ccc7ac94de944423be5b2f20143c1f68d159adfe6c325e55c945,0.752914309501648,0.4410851001739502,0.03211144510322255,0.49619012127495593
train,fp32,50828,53785,1,4.0,correct,g4-correct/50828-1.png,638ccb66fd471f09a8460ecbb1adb2cdafcdc8c68898147fe27f5e9ce86e4c3a,8a06d6161798ccc7ac94de944423be5b2f20143c1f68d159adfe6c325e55c945,0.8759918212890625,0.45560818910598755,0.24729216580654836,0.5555690495750116
train,fp32,50828,53785,0,4.0,wrong,g4-wrong/50828-0.png,30e3e7a24b40ee32f5c06ef1688fa3d431daf2de69b47ea5bcf428cd63933272,8a06d6161798ccc7ac94de944423be5b2f20143c1f68d159adfe6c325e55c945,0.5219697952270508,0.6325519680976868,0.11167546481654413,0.4162462095779242
train,fp32,50828,53785,1,4.0,wrong,g4-wrong/50828-1.png,2786194f6d230e501adf72c889a1581f39ebcf46d48def756551c2782b55bca0,8a06d6161798ccc7ac94de944423be5b2f20143c1f68d159adfe6c325e55c945,0.4726450443267822,0.5935001373291016,-0.009171127818386826,0.3061195022738928
train,fp32,53785,1851,0,4.0,correct,g4-correct/53785-0.png,6cba9f0cf2112b1d610be607cb944aa9b48710a1a226e30de2e69964cb4e9b97,64721bcb46da572d03f6a59b25eceafa5c909eee9cbbd60b1f8c77637995962c,0.729819655418396,0.5156742334365845,0.024233968525329816,0.28749168814217774
train,fp32,53785,1851,1,4.0,correct,g4-correct/53785-1.png,eb25eaa739c32a9e22a2f3bb26e9a92d96b7c12f9543c3a51ca822b07910cab6,64721bcb46da572d03f6a59b25eceafa5c909eee9cbbd60b1f8c77637995962c,0.623021125793457,0.47084879875183105,0.11395476370467755,0.27359942826289063
train,fp32,53785,1851,0,4.0,wrong,g4-wrong/53785-0.png,26f6aa5d3efbd1493e9be5d27208f57f88d98ab78be4c3fcb93b3dd828b60ab4,64721bcb46da572d03f6a59b25eceafa5c909eee9cbbd60b1f8c77637995962c,0.4621512293815613,0.7451945543289185,-0.28408705289254815,0.23927415972068816
train,fp32,53785,1851,1,4.0,wrong,g4-wrong/53785-1.png,003169b8cc0ecbb87b68905216410f2bd0956e2b4e2bc2a75a4f2075b0efa5c9,64721bcb46da572d03f6a59b25eceafa5c909eee9cbbd60b1f8c77637995962c,0.5082436800003052,0.9235529899597168,-0.021741312388476524,0.22582043940599547
train,fp32,1851,29558,0,4.0,correct,g4-correct/1851-0.png,cfc333475e548508c09e06bffe2594d251f46e56db6a3ef3b04113a7a5cf1d21,188190da525817dc8acf5860f4796bdff87d788d696db8860e4484b87b0d49e3,0.7999800443649292,0.4974306523799896,0.2479400135531978,0.2941258526027748
train,fp32,1851,29558,1,4.0,correct,g4-correct/1851-1.png,6277ac520b00e335a4f19c8689d8e5f8574013a4220a59ba8bcfcf4d5424badc,188190da525817dc8acf5860f4796bdff87d788d696db8860e4484b87b0d49e3,0.8345780372619629,0.4773668646812439,-0.09837107597198667,0.27349935199998504
train,fp32,1851,29558,0,4.0,wrong,g4-wrong/1851-0.png,66dc17862d3dc5a455c9ff702de9e1d5c2d74ed09091ccb9fe8934831e059850,188190da525817dc8acf5860f4796bdff87d788d696db8860e4484b87b0d49e3,0.5498462319374084,0.711813747882843,0.15712679386428022,0.20035060586680417
train,fp32,1851,29558,1,4.0,wrong,g4-wrong/1851-1.png,e16ce46512e859884398ad5aa7bd32def38b45d863e9168f4e1ea1cea0a1ec7d,188190da525817dc8acf5860f4796bdff87d788d696db8860e4484b87b0d49e3,0.5698518753051758,0.6115785837173462,-0.10630287863177902,0.2067192493893157
train,fp32,29558,59471,0,4.0,correct,g4-correct/29558-0.png,7727ca4ead6d97976242c36da03c7395969b7e4447bc2276b743c0a824b54b18,d4f50b468f1dc8f7d4702325ac959d4156f0c8bf16b62bf4a9358e56b8e5fd95,0.7553404569625854,0.4627019762992859,0.2858484757600028,0.1856255651363005
train,fp32,29558,59471,1,4.0,correct,g4-correct/29558-1.png,a40a517432e3616bcec2e7354c83ef26a5ff31642971a4a787a7e74ce7a62ac6,d4f50b468f1dc8f7d4702325ac959d4156f0c8bf16b62bf4a9358e56b8e5fd95,0.7470979690551758,0.4837765395641327,-0.0704576814120701,0.1816131230385593
train,fp32,29558,59471,0,4.0,wrong,g4-wrong/29558-0.png,51bdb2446a2cea44978dc31db73d05c71bdedb1e8f17375da21caa57ca239cda,d4f50b468f1dc8f7d4702325ac959d4156f0c8bf16b62bf4a9358e56b8e5fd95,0.5078811645507812,0.6713443398475647,0.1858294616125755,0.1821464050033144
train,fp32,29558,59471,1,4.0,wrong,g4-wrong/29558-1.png,4b503eb53ea6d77912ebfc37f9d4d74e965e26d21e2bcc204f504c8557d2be5f,d4f50b468f1dc8f7d4702325ac959d4156f0c8bf16b62bf4a9358e56b8e5fd95,0.42462652921676636,0.7538005113601685,-0.21426802523414903,0.17713069370613094
train,fp32,59471,59462,0,4.0,correct,g4-correct/59471-0.png,10922d103e11eba3d15bbdc8b8ef596413bcd41b77ef3704145eb7109cd0b356,b4fa87514dd7153326432d061052bad5be5bf519dd3bde07fb0c25a365f3c72f,0.7445141077041626,0.39858904480934143,0.04403275033215333,0.2563478452537864
train,fp32,59471,59462,1,4.0,correct,g4-correct/59471-1.png,aed8001eccc9b8f7524b4c40b47d4bee575608fa7f038f1bcc0ecf5f774eab77,b4fa87514dd7153326432d061052bad5be5bf519dd3bde07fb0c25a365f3c72f,0.7708038687705994,0.4973020851612091,0.12366175224816495,0.29849745662224586
train,fp32,59471,59462,0,4.0,wrong,g4-wrong/59471-0.png,446377436303b87354dbea2fd16550a203d62c9dcbceed71744ed1d3fcd23f8e,b4fa87514dd7153326432d061052bad5be5bf519dd3bde07fb0c25a365f3c72f,0.4752325117588043,0.8282846212387085,-0.03818882700247913,0.2186232126966726
train,fp32,59471,59462,1,4.0,wrong,g4-wrong/59471-1.png,bdf5f2363f5353167ba764dae64c9dd8175ae51e09f0c37b304061109dd7b09f,b4fa87514dd7153326432d061052bad5be5bf519dd3bde07fb0c25a365f3c72f,0.45417165756225586,0.7677810192108154,0.13594181326749893,0.29511937772595137
train,fp32,59462,16584,0,4.0,correct,g4-correct/59462-0.png,91688ab1d79094820f3a21a0d90533093440ff146600ef7111bac1a8a23c0a87,3b132841b0fe38b219783249fe32270846c6578311c1dd2c29efe92e602aeeca,0.8964074850082397,0.5496121048927307,-0.09590094356332207,0.19893269557621557
train,fp32,59462,16584,1,4.0,correct,g4-correct/59462-1.png,3ccf0b60386323d26beb3e7332ccf19b110b74d4f2c0eddbdeb465d82bcea0ad,3b132841b0fe38b219783249fe32270846c6578311c1dd2c29efe92e602aeeca,0.8586148023605347,0.5768418908119202,0.11198040989064179,0.19797233181356064
train,fp32,59462,16584,0,4.0,wrong,g4-wrong/59462-0.png,5adc6cf5a4a3ffc76c90361ace421bdc1ea8def89ac217c866a9622fa3917011,3b132841b0fe38b219783249fe32270846c6578311c1dd2c29efe92e602aeeca,0.49223223328590393,0.5066997408866882,0.04505745655610833,0.22534403880674098
train,fp32,59462,16584,1,4.0,wrong,g4-wrong/59462-1.png,52fb4398e47d39b699606c2e191c572b01f81b9a84730801d2748c0618a9934b,3b132841b0fe38b219783249fe32270846c6578311c1dd2c29efe92e602aeeca,0.49117809534072876,0.650214433670044,0.11343050447954535,0.18860279799370064
train,guidance,16584,40682,0,2.0,correct,g2-correct/16584-0.png,1b785612ed6249f030b7ef69fe4455dc4c38f7ab2f57313be41693e56a5dfd27,a7a40302f6fddd927f6db9d528b67f03df45ce3933ba39d58a055f027930964d,0.46539807319641113,0.5392357110977173,0.09680773269939139,0.10965904258440913
train,guidance,16584,40682,1,2.0,correct,g2-correct/16584-1.png,dc77836ccc1b5cebd19185e54a30e00e4d87ffbbaf1b543b371357dbf5e0d656,a7a40302f6fddd927f6db9d528b67f03df45ce3933ba39d58a055f027930964d,0.6130610704421997,0.6218277812004089,0.08268440639956294,0.10551747692167651
train,guidance,16584,40682,0,6.0,correct,g6-correct/16584-0.png,b2faace98163372f4118be010f01d92851839d26d0fe9e5ce17b57f5ed8cd7db,a7a40302f6fddd927f6db9d528b67f03df45ce3933ba39d58a055f027930964d,0.6493737697601318,0.56327223777771,0.052330296863637334,0.07796273694498403
train,guidance,16584,40682,1,6.0,correct,g6-correct/16584-1.png,44a7e172ff2d8a1b4d34152509a9ba50845f3534f2969b76eca614fdcf7c5593,a7a40302f6fddd927f6db9d528b67f03df45ce3933ba39d58a055f027930964d,0.6138424277305603,0.567777693271637,0.07544904180512671,0.06771481851294518
train,guidance,40682,38942,0,2.0,correct,g2-correct/40682-0.png,fdbd5a46f870511255532f7005fcaa4ec31f8343a00b1ead5aaf1917171f949a,6490897e817774a341cca2ee5aba081e04f285f50e6f0a1474fc3ccbd4a33f68,0.7645843029022217,0.4884756803512573,0.6252872059023512,0.43408555429227297
train,guidance,40682,38942,1,2.0,correct,g2-correct/40682-1.png,7e242c0e6e652faba6f34eb738d9b2e74d1ed6f4dbdedb9486078aa925e1f674,6490897e817774a341cca2ee5aba081e04f285f50e6f0a1474fc3ccbd4a33f68,0.7602753043174744,0.4555225670337677,0.6579858498640263,0.48841993001111395
train,guidance,40682,38942,0,6.0,correct,g6-correct/40682-0.png,4158a0f2a022e6a2d3ec8d1811dea7c407f9bbba21f41d6ee24a5f9d963c0ed6,6490897e817774a341cca2ee5aba081e04f285f50e6f0a1474fc3ccbd4a33f68,0.8861100673675537,0.5004243850708008,0.6385198912820319,0.44700566963214833
train,guidance,40682,38942,1,6.0,correct,g6-correct/40682-1.png,74db7cf651ecb8913814b85cc68090b69954f4fe4056eb5c08d8a59f2541387b,6490897e817774a341cca2ee5aba081e04f285f50e6f0a1474fc3ccbd4a33f68,0.831210732460022,0.4896681010723114,0.631102762532524,0.4725921705938651
train,guidance,38942,4905,0,2.0,correct,g2-correct/38942-0.png,5252972086978641acb096fdc04cd686b8c86b3e44975961a6b65fab13e8a808,6756f9274e866ca54bb80f773b9ae5ebe24c536f1c5877b0f8c954379b24bd06,0.6362565159797668,0.5118176341056824,0.2680500535895195,0.4517729429199338
train,guidance,38942,4905,1,2.0,correct,g2-correct/38942-1.png,36790a11b25b6a3d2cc0c5c983b010b430480b7a5c98df2dcfcf031ac4393106,6756f9274e866ca54bb80f773b9ae5ebe24c536f1c5877b0f8c954379b24bd06,0.6875181198120117,0.6043483018875122,0.07645525868640778,0.3872879054015307
train,guidance,38942,4905,0,6.0,correct,g6-correct/38942-0.png,16137528ed9de929cca0f2493123ce593a4b3a0a7f60a6214a622cb760ec4a7c,6756f9274e866ca54bb80f773b9ae5ebe24c536f1c5877b0f8c954379b24bd06,0.5538828372955322,0.43509790301322937,0.27017021075566355,0.4274445111732517
train,guidance,38942,4905,1,6.0,correct,g6-correct/38942-1.png,fe6b1febc078050df5d60df02b44ec58c369ed3ac02bd14a3a4e68eb827bdc53,6756f9274e866ca54bb80f773b9ae5ebe24c536f1c5877b0f8c954379b24bd06,0.6118621826171875,0.5010892748832703,0.13414459579646665,0.38238958414978497
train,guidance,4905,17344,0,2.0,correct,g2-correct/4905-0.png,2b18f6789fadab408e88d669f539a8ba7b9b85b02ca9a342254f94de2c53456c,232ae311abc85f162496cc1486aef8d8928ea428f00d77ec4e79c0b70f3aac41,0.5808010101318359,0.5371956825256348,0.10931110565853187,0.325432048282384
train,guidance,4905,17344,1,2.0,correct,g2-correct/4905-1.png,c9407ca4fcf98b0a29e85078b3957abc42555ef454da7d3245c313216571bf2f,232ae311abc85f162496cc1486aef8d8928ea428f00d77ec4e79c0b70f3aac41,0.5900428891181946,0.6237609386444092,-0.03357929857555213,0.2570010536446495
train,guidance,4905,17344,0,6.0,correct,g6-correct/4905-0.png,12c180365bae6f1ed0d87f59dd051902503cec7a6f063fb60049d097567c8f2c,232ae311abc85f162496cc1486aef8d8928ea428f00d77ec4e79c0b70f3aac41,0.5601356625556946,0.5456029772758484,0.050191610935041674,0.251918632258719
train,guidance,4905,17344,1,6.0,correct,g6-correct/4905-1.png,2c1f1c12f9950bcf109d5597454628a88dd58b167f6d7c890db5c7ed9700ee40,232ae311abc85f162496cc1486aef8d8928ea428f00d77ec4e79c0b70f3aac41,0.7397834062576294,0.5194462537765503,-0.03981790893647662,0.2477147583934138
train,guidance,17344,32725,0,2.0,correct,g2-correct/17344-0.png,ff2596fa7f544ad55728e4cc05257fe376e81393a5c194a9033452e41713df73,d75f90f3c918af7779f08413e1b2dfa9f0b7ab7532546f74ce58b50b36b8817d,0.6176663637161255,0.49196162819862366,0.144010962707521,0.2192220636365615
train,guidance,17344,32725,1,2.0,correct,g2-correct/17344-1.png,2129e39c684f6f7a13b2ec5e943a4830f1340f4892645a37b9d11404fe8e694f,d75f90f3c918af7779f08413e1b2dfa9f0b7ab7532546f74ce58b50b36b8817d,0.7131245136260986,0.5808483958244324,0.031233041520351695,0.2093581361141387
train,guidance,17344,32725,0,6.0,correct,g6-correct/17344-0.png,316176b00c629885bc04f3052bf1384e1e8470453f132247f8906a8168904bae,d75f90f3c918af7779f08413e1b2dfa9f0b7ab7532546f74ce58b50b36b8817d,0.6901787519454956,0.5297935605049133,0.14882211905260725,0.20382374098325662
train,guidance,17344,32725,1,6.0,correct,g6-correct/17344-1.png,e5c7090b75bb0099bad76677aab64da3c9ef2f7cf9e653708e8b0bb80d001600,d75f90f3c918af7779f08413e1b2dfa9f0b7ab7532546f74ce58b50b36b8817d,0.7141674160957336,0.5820835828781128,0.04756834799013918,0.19555458166656658
