checkpoint,split,image_id,donor_id,condition,candidate,path,sha256,noise_sha256,guidance,clip,pixcorr,ssim
106250,validation,43211,17865,correct,0,correct/43211-0.png,053ce78c70cd384b8311e02f417feba3dd4f9a69e40872edfd7df01829dfed39,51997d1b8dfb2ba5536f803a6a501f92ac7aa8de559cd12422c94d8dcdafa75f,4,0.6343591213226318,-0.20606052716792794,0.47102784293043504
106250,validation,43211,17865,correct,1,correct/43211-1.png,dc959571cbf036ad7f81c6e4b2c246c306345e1ce208561fa95aa0590f75932c,51997d1b8dfb2ba5536f803a6a501f92ac7aa8de559cd12422c94d8dcdafa75f,4,0.6633244156837463,-0.12693412808525242,0.4421165565072016
106250,validation,43211,17865,wrong,0,wrong/43211-0.png,8f7a578d9fad7c49f79a991f545301d30fdeefea9c060f2e2a953d2792f9b1e4,51997d1b8dfb2ba5536f803a6a501f92ac7aa8de559cd12422c94d8dcdafa75f,4,0.6609637141227722,0.1736944102442966,0.4764819352158668
106250,validation,43211,17865,wrong,1,wrong/43211-1.png,79c27958d12e470f909f91ae29dcf3be466d46cec2436ebdbc464f871d043d64,51997d1b8dfb2ba5536f803a6a501f92ac7aa8de559cd12422c94d8dcdafa75f,4,0.5676079988479614,0.19961099789029307,0.4664780806782845
106250,validation,17865,54054,correct,0,correct/17865-0.png,313a55c561887267cf3c7654a3aa0fcf767c0ea6b6556281271c14b380bef4cc,e5721f7fc6a25892b67b1890444205c11a4b42650846fb8c32692ebfc24a5e21,4,0.7780979871749878,0.462178319356876,0.7074397705812315
106250,validation,17865,54054,correct,1,correct/17865-1.png,ff7a84ecc4b4b7e6b7f6589a819da31e8ebabe0b0a6f9095eae8b3774d10f8a0,e5721f7fc6a25892b67b1890444205c11a4b42650846fb8c32692ebfc24a5e21,4,0.663424015045166,0.6703529682550726,0.7262153697490065
106250,validation,17865,54054,wrong,0,wrong/17865-0.png,603882877a76c4c7806272cb428ca20a0a1947c740721afc3845d06447265ec3,e5721f7fc6a25892b67b1890444205c11a4b42650846fb8c32692ebfc24a5e21,4,0.5460340976715088,-0.45872805398810806,0.2533186582894071
106250,validation,17865,54054,wrong,1,wrong/17865-1.png,67e267d609b9b5a0adc4a724cf3f0b32fc81a1643b22c89d6850a91510d085f1,e5721f7fc6a25892b67b1890444205c11a4b42650846fb8c32692ebfc24a5e21,4,0.5707515478134155,-0.08440639277776507,0.2852458954027186
106250,validation,54054,25374,correct,0,correct/54054-0.png,21d63e3dba35ff15460a44ca06683f5167692f1095f166886750871f8282ea55,0db80f2d7af980752c3784ad0042e73a874a5deb2674c608d33e040fe95a43eb,4,0.5130432844161987,0.2629502390684524,0.21914716994760672
106250,validation,54054,25374,correct,1,correct/54054-1.png,42d99fa87ff149da53ccb98e8459285fcf6e29ac55e4f9302414b0ad770f2db6,0db80f2d7af980752c3784ad0042e73a874a5deb2674c608d33e040fe95a43eb,4,0.4431003928184509,-0.09626586078386742,0.2491734889248914
106250,validation,54054,25374,wrong,0,wrong/54054-0.png,c587d5d8f493933bc2349d95633d60e6e267646aebda4f82a50fca560e7eaac0,0db80f2d7af980752c3784ad0042e73a874a5deb2674c608d33e040fe95a43eb,4,0.522452712059021,0.3868371500792832,0.26401456236632176
106250,validation,54054,25374,wrong,1,wrong/54054-1.png,3c785efb271fa1559302acd082a795fbe605741e5cf7f9c6840e148a53c5758a,0db80f2d7af980752c3784ad0042e73a874a5deb2674c608d33e040fe95a43eb,4,0.49189528822898865,-0.1556575971554029,0.2731586264928963
106250,validation,25374,48911,correct,0,correct/25374-0.png,71749c1ae677ac5e5514fff311d87a159f93dfbce2037e61c68cf73089c16698,37f95ff4b1366fba53a914809bf816cb99a935f4eeb41f5594bd180a43d18f68,4,0.49834781885147095,0.18788816756804863,0.4505641515271933
106250,validation,25374,48911,correct,1,correct/25374-1.png,03be3f82d215c948fc5234b7226ee559fc5afea6ac1cfb26455e80a96d206391,37f95ff4b1366fba53a914809bf816cb99a935f4eeb41f5594bd180a43d18f68,4,0.4160313606262207,0.1812194004460177,0.5018365485694262
106250,validation,25374,48911,wrong,0,wrong/25374-0.png,c74e1dba1b21a10242d4c8615c7c531eddc58cfa805a01585e563c76e7c13627,37f95ff4b1366fba53a914809bf816cb99a935f4eeb41f5594bd180a43d18f68,4,0.46613186597824097,0.17701426868325051,0.3057535417992009
106250,validation,25374,48911,wrong,1,wrong/25374-1.png,5d293ee5bda783e775d84c2fb22a82cdb04f9f0e9772d56df034285c22285a1b,37f95ff4b1366fba53a914809bf816cb99a935f4eeb41f5594bd180a43d18f68,4,0.5015364289283752,-0.037973475173613554,0.33811174126236404
106250,validation,48911,15191,correct,0,correct/48911-0.png,4201c91cdf6b7c8be3e4f404626a7c7f5ecc1b0ede330e9738660b60daefea54,8ad68502859bf42c9102a042830eee55294dbb5c926064febb48b07944b52f81,4,0.5501725077629089,-0.06491887798933074,0.1627643712808908
106250,validation,48911,15191,correct,1,correct/48911-1.png,28c167fcbc27a4b82a4d60822231082e9b27f909148ca509460b53f00295993b,8ad68502859bf42c9102a042830eee55294dbb5c926064febb48b07944b52f81,4,0.6433367133140564,0.07882217844740842,0.17488047688857566
106250,validation,48911,15191,wrong,0,wrong/48911-0.png,ccff128db7b6888d0259efa415fff664b82cd9f9ef448f17f9af7379d1f73d3a,8ad68502859bf42c9102a042830eee55294dbb5c926064febb48b07944b52f81,4,0.559206485748291,0.05868185990405255,0.2020420591108393
106250,validation,48911,15191,wrong,1,wrong/48911-1.png,53afe29d665393b28ba0f9ae9900dfc12e48d31e1e731429a212dbdac850a3b3,8ad68502859bf42c9102a042830eee55294dbb5c926064febb48b07944b52f81,4,0.5366793870925903,0.07868130546265412,0.24283136641455386
106250,validation,15191,28157,correct,0,correct/15191-0.png,a3186e43cab47d991a0643216df76e7e565921bbe318f4e9c99ab675f86ebb62,537bbfdfce21f636e1015158b194a4e2d2d689de6ff0321e5eb3908f0493cb51,4,0.5679730772972107,0.002817698429594678,0.1513185423091737
106250,validation,15191,28157,correct,1,correct/15191-1.png,db1998374db1d60fac84734142dfae75117b576da342abc404368d902761554f,537bbfdfce21f636e1015158b194a4e2d2d689de6ff0321e5eb3908f0493cb51,4,0.489542156457901,0.23979587162939126,0.14296780211850568
106250,validation,15191,28157,wrong,0,wrong/15191-0.png,ce6bf1671713f5a7fe07566173d947a9c6d578d132a79b75946ee4842ef7580c,537bbfdfce21f636e1015158b194a4e2d2d689de6ff0321e5eb3908f0493cb51,4,0.5391706228256226,0.15312487879013081,0.14101561241355048
106250,validation,15191,28157,wrong,1,wrong/15191-1.png,ffa58d5cf6e507fc181b16aacc4302c0f4ca0e791532b3af1baf028c5c55d93f,537bbfdfce21f636e1015158b194a4e2d2d689de6ff0321e5eb3908f0493cb51,4,0.5303664803504944,0.2523667976218171,0.12925109906560958
106250,validation,28157,29610,correct,0,correct/28157-0.png,6cef53eb8588b9c6244954cd0d9a3aaf4a28585f13c381eedd4368a62f8dfec8,ec925fe3fab5e7b1bb5d16156520ab338c7943b8b515d2fa26dba8141aa937f8,4,0.5933322310447693,0.07280495962812537,0.3428128727698569
106250,validation,28157,29610,correct,1,correct/28157-1.png,dcf59aaf95798b4482976e66d752a06a09b98892c4411930fa5fb1c59097f070,ec925fe3fab5e7b1bb5d16156520ab338c7943b8b515d2fa26dba8141aa937f8,4,0.7578087449073792,-0.021707142306233867,0.3471148959306557
106250,validation,28157,29610,wrong,0,wrong/28157-0.png,7b3314e437e0e62260854dc8ce2b47f843e17d5c0efbe60b2291c55f65913e08,ec925fe3fab5e7b1bb5d16156520ab338c7943b8b515d2fa26dba8141aa937f8,4,0.5341784954071045,-0.19597597401232578,0.19926175663026635
106250,validation,28157,29610,wrong,1,wrong/28157-1.png,0acf3ee0d64586fc8efd7fc4127479f8cbdb3621e421d0a7aea44c6e258186ff,ec925fe3fab5e7b1bb5d16156520ab338c7943b8b515d2fa26dba8141aa937f8,4,0.6435003280639648,-0.11270929551512587,0.27200935879161603
106250,validation,29610,13223,correct,0,correct/29610-0.png,a6f802f6b7b4e60c2b7367c756120e53bf637564a9f540280c607818a1e9d9b4,2ae50f9742d391fd0fe71c0bfef43df838fa3ca392535725cf68c53bbb1f563d,4,0.70182865858078,0.11512302568137678,0.18623855640194206
106250,validation,29610,13223,correct,1,correct/29610-1.png,fe1a8a210270f52d20ffbd09331509daedf8f206094a0fb63d15ad687dc2fee9,2ae50f9742d391fd0fe71c0bfef43df838fa3ca392535725cf68c53bbb1f563d,4,0.6927310824394226,0.09754235729610884,0.15434674815368649
106250,validation,29610,13223,wrong,0,wrong/29610-0.png,526a0f2a40a7a23cc72e925ec3773300303af42128755bf684e5610617bbf8a7,2ae50f9742d391fd0fe71c0bfef43df838fa3ca392535725cf68c53bbb1f563d,4,0.5543252229690552,0.07027123774169296,0.26134974481895834
106250,validation,29610,13223,wrong,1,wrong/29610-1.png,f2c0a3497cee87251124f64b9fce5062595f42061295a3e7fc18aa41a93c4e90,2ae50f9742d391fd0fe71c0bfef43df838fa3ca392535725cf68c53bbb1f563d,4,0.5709946751594543,0.1008360202873302,0.16180007616272155
106250,validation,13223,62587,correct,0,correct/13223-0.png,697d2d3120db5d35aeefe8bfee61ae64effe29a9301041609299ed7a7fe71c52,151ac8204aa06a1329ec12935f38119f3c7da229681b903942203c3f8a0e3524,4,0.5177640914916992,-0.027197639107764435,0.27554821622755765
106250,validation,13223,62587,correct,1,correct/13223-1.png,77e99351f73bff1ed47d0e5469a04ce658b01d1d8fe39f8352985fcc4827e4f1,151ac8204aa06a1329ec12935f38119f3c7da229681b903942203c3f8a0e3524,4,0.6184095144271851,0.4972370394729083,0.3677073764678809
106250,validation,13223,62587,wrong,0,wrong/13223-0.png,2ece8f67c7745864c61a5c21f6b0016637fc419e2c1930d6a86092f17a5e36ee,151ac8204aa06a1329ec12935f38119f3c7da229681b903942203c3f8a0e3524,4,0.621496856212616,0.09409188345869961,0.3212376160661652
106250,validation,13223,62587,wrong,1,wrong/13223-1.png,aef61db6f32862872d87f8d772b08144a98e4edacb896e947d737b75234e3f4e,151ac8204aa06a1329ec12935f38119f3c7da229681b903942203c3f8a0e3524,4,0.6127040386199951,0.3285810019223791,0.3759930649017874
106250,validation,62587,34998,correct,0,correct/62587-0.png,a74af4d39eb275f00c42a8547c7434d1b2b089f5762b2538d3389b6250d20a56,2e2aff2f23fc2b9925dee499af061bc8faf0e4b2205408190483ebb27887b89f,4,0.7477859854698181,0.41180867669995186,0.39692819301070675
106250,validation,62587,34998,correct,1,correct/62587-1.png,ab5364f4722ab93e3294bcc3ae77d11bdbb98bf7e633cd8490ab10ecc1a6a9cd,2e2aff2f23fc2b9925dee499af061bc8faf0e4b2205408190483ebb27887b89f,4,0.668739914894104,0.3398078966240723,0.3749464289942657
106250,validation,62587,34998,wrong,0,wrong/62587-0.png,b76d512fbe0ffdeb28c308145c10e31eff99d5a1195fbea34c23c54400fea1b6,2e2aff2f23fc2b9925dee499af061bc8faf0e4b2205408190483ebb27887b89f,4,0.5279089212417603,0.07085000354291339,0.2848705216327679
106250,validation,62587,34998,wrong,1,wrong/62587-1.png,d7fa658a676aa2a08966625914140d8f18893f31b4ed1b5092a7c0abdca1f466,2e2aff2f23fc2b9925dee499af061bc8faf0e4b2205408190483ebb27887b89f,4,0.4286414384841919,0.23757704489898382,0.38444804230131935
106250,validation,34998,29815,correct,0,correct/34998-0.png,40bee9faaad106ce91b7b2343f0a7d7ef40986e29a1dd977afbd59af6fba24be,6f805d3582b97d85cd70ae69a48a89bffc50b7fa4e3193e80c213cd9182003ab,4,0.8176425099372864,0.15203792656743095,0.37138732879082026
106250,validation,34998,29815,correct,1,correct/34998-1.png,7381a24d70b4773b9fa4b7f44db51d76c37273a3caf49372282684227ef11c1b,6f805d3582b97d85cd70ae69a48a89bffc50b7fa4e3193e80c213cd9182003ab,4,0.7294806241989136,0.23143632249766674,0.44908084802633286
106250,validation,34998,29815,wrong,0,wrong/34998-0.png,9ec8bbef5d0bee8dac256e9246189f86c0717d283903411ba3a5a93b301c8f56,6f805d3582b97d85cd70ae69a48a89bffc50b7fa4e3193e80c213cd9182003ab,4,0.581133246421814,0.04715470491426606,0.42397991729207124
106250,validation,34998,29815,wrong,1,wrong/34998-1.png,dd074fbb5d1022c1344d1426d1052713f565e35ab94cc8182c94d2f27f837c6b,6f805d3582b97d85cd70ae69a48a89bffc50b7fa4e3193e80c213cd9182003ab,4,0.5093107223510742,0.027968211509930632,0.45164008720915694
106250,validation,29815,42302,correct,0,correct/29815-0.png,727bca1ba4840f92892eec0bfd2b0beeaa206b187ee0dca64c472415314f779c,a39add8080e3550675b96b362a37fab98f076206646784747727aba02ccb441f,4,0.7840133309364319,0.10312327045013847,0.622847077575378
106250,validation,29815,42302,correct,1,correct/29815-1.png,b677ffdf523a7376fdacc9eecad406c4755fd66be1d40fb2fa0fe5420f46dde9,a39add8080e3550675b96b362a37fab98f076206646784747727aba02ccb441f,4,0.7459970712661743,0.4733542450628401,0.642819376563165
106250,validation,29815,42302,wrong,0,wrong/29815-0.png,9014b8da5938afe64ae1b829c5e79d177471a1f8e9a2341b0ea03e52cb056f68,a39add8080e3550675b96b362a37fab98f076206646784747727aba02ccb441f,4,0.580687940120697,-0.17125254504929321,0.3646264007303784
106250,validation,29815,42302,wrong,1,wrong/29815-1.png,67b9cbf7e1b92b6063a415199043f9a9de62daea934aa825be3b3fbf5f8b9aa2,a39add8080e3550675b96b362a37fab98f076206646784747727aba02ccb441f,4,0.574913740158081,0.1018706780952318,0.2851905769405816
106250,validation,42302,68553,correct,0,correct/42302-0.png,d13bc3716d22f04b34d36ead35380aa30c03bada251ce553b7d834435e940163,798d9a0e9714488f7c39c6060133997bdf84645985fa35d4a29fbb7903237138,4,0.5479053258895874,0.18787501464044823,0.1517746465157816
106250,validation,42302,68553,correct,1,correct/42302-1.png,5e0d1fdd5299f3ca3e4f072724f41f81e0017c6c017fcbbd4ba900cb1d4efba5,798d9a0e9714488f7c39c6060133997bdf84645985fa35d4a29fbb7903237138,4,0.6096466183662415,0.1993565850652519,0.11715647494647743
106250,validation,42302,68553,wrong,0,wrong/42302-0.png,5e727a32c0c64913196a41493ac2e9723fd0971ea76e7c360762bb02651352ef,798d9a0e9714488f7c39c6060133997bdf84645985fa35d4a29fbb7903237138,4,0.439017117023468,0.0657995311135649,0.13551012791764372
106250,validation,42302,68553,wrong,1,wrong/42302-1.png,ace6bda37682113dbf2afa1e3f7cda9ccadc2454a10effdc3bc0e75ac9a08911,798d9a0e9714488f7c39c6060133997bdf84645985fa35d4a29fbb7903237138,4,0.48178666830062866,0.27001312095844526,0.17143953937908596
106250,validation,68553,65690,correct,0,correct/68553-0.png,75e63838f9176d6cf302db425ffe45b2be637c06cb7b467ab8d775efbcf60b56,caf8bc08485eefd14cba2623b55ca9f95e63a0503c4ed55a73001f8f0df0cca1,4,0.8193902969360352,0.07562884724456073,0.31657760215909153
106250,validation,68553,65690,correct,1,correct/68553-1.png,266ba992dce2e03fb86b64129f0f2ee4f4fe1a9037faa792647330ae5211c39d,caf8bc08485eefd14cba2623b55ca9f95e63a0503c4ed55a73001f8f0df0cca1,4,0.6557677388191223,0.12623891643494575,0.34765069252954933
106250,validation,68553,65690,wrong,0,wrong/68553-0.png,65fe389d4b8f0f193c70955d2b7fea255cab3c22267e82562cb5f5330bbf34a3,caf8bc08485eefd14cba2623b55ca9f95e63a0503c4ed55a73001f8f0df0cca1,4,0.48793259263038635,0.09171224158477141,0.3486044923366414
106250,validation,68553,65690,wrong,1,wrong/68553-1.png,6d531803b5fb5032918297551e40e820a5e1defcb8f04e6a84c5a93fecece546,caf8bc08485eefd14cba2623b55ca9f95e63a0503c4ed55a73001f8f0df0cca1,4,0.4713916480541229,0.1556907266792898,0.3388915222348674
106250,validation,65690,41120,correct,0,correct/65690-0.png,8a49870702ee3c2796e33d8a0c9f8d006064f0f643cdc6c26f49743718cdfac9,35857398d867ad0f304a016cfa80fd961782df553341722457076961b12d547a,4,0.48253241181373596,0.12284959903280673,0.46771201078317104
106250,validation,65690,41120,correct,1,correct/65690-1.png,2917a2c81e7d42dbec75833e502bac20c4b0bb6659c1ab17e8c9123f4ed4a4e7,35857398d867ad0f304a016cfa80fd961782df553341722457076961b12d547a,4,0.5550791621208191,-0.06648928268403581,0.40583175013360284
106250,validation,65690,41120,wrong,0,wrong/65690-0.png,90419c266358c52f98256ea3921b2fec3582162c73bcb43d51bdf3dfe528c744,35857398d867ad0f304a016cfa80fd961782df553341722457076961b12d547a,4,0.7323529720306396,-0.01920492178641118,0.33933776378009334
106250,validation,65690,41120,wrong,1,wrong/65690-1.png,714058d73325d922ea3c6cdeff0f9e24271550ea5f955aa2f201c0a60816ef5a,35857398d867ad0f304a016cfa80fd961782df553341722457076961b12d547a,4,0.7011690139770508,-0.010140635008724997,0.3674937394205317
106250,validation,41120,64050,correct,0,correct/41120-0.png,ecfdf3aeaf8d3cd3bdf355927dee6fe492564e08942d8bc2e6ad7c3ef79151b3,d03dcc249f7451f3f8ada458ec2d88f728188963580a6a8e7deb249fa372e0aa,4,0.6378500461578369,0.12087064081350099,0.047484445006048766
106250,validation,41120,64050,correct,1,correct/41120-1.png,54287bcbcc00648a6beb50204f3ed2cb7f7c3ce59e0b69eaf517515050bb134b,d03dcc249f7451f3f8ada458ec2d88f728188963580a6a8e7deb249fa372e0aa,4,0.659676194190979,-0.002244805959672722,0.04827484013575991
106250,validation,41120,64050,wrong,0,wrong/41120-0.png,437e6121eed5b912b4887c60b007d1c7fdda2863a4b56eb0cced41936b8d51eb,d03dcc249f7451f3f8ada458ec2d88f728188963580a6a8e7deb249fa372e0aa,4,0.4531858563423157,-0.00797770472969004,0.05258681376479404
106250,validation,41120,64050,wrong,1,wrong/41120-1.png,1f192d534cbbeec015eaf1c86476ba238d2a4759aa9e2b351ce9931d90a239c4,d03dcc249f7451f3f8ada458ec2d88f728188963580a6a8e7deb249fa372e0aa,4,0.5381601452827454,-0.0402386701996942,0.0518067595651369
106250,validation,64050,21558,correct,0,correct/64050-0.png,765f4c001afc77884a7c601052b280ad762362d75458afae95e8c9d89be71821,63d4473c9bd7d578297cfd4edd274ad9e82bac7b6faa64d88c28976d6ec1fb5f,4,0.7448831796646118,0.2412165103527208,0.49054463939631016
106250,validation,64050,21558,correct,1,correct/64050-1.png,a80b433a9098cc0843e5146585302a07901dc580b0decaf0e4cd48439ccecfea,63d4473c9bd7d578297cfd4edd274ad9e82bac7b6faa64d88c28976d6ec1fb5f,4,0.6502500176429749,0.4461528143696935,0.5355626937776404
106250,validation,64050,21558,wrong,0,wrong/64050-0.png,b5ca58bc941240c5fcbefeea993e3ab3cbc20ec0394e744c5047f73a2fcd8198,63d4473c9bd7d578297cfd4edd274ad9e82bac7b6faa64d88c28976d6ec1fb5f,4,0.5720312595367432,-0.23229795684025406,0.30032701041284
106250,validation,64050,21558,wrong,1,wrong/64050-1.png,85ae484a95656488c6bf88dd79d202536126c4c252d3a91febabd930fc985d79,63d4473c9bd7d578297cfd4edd274ad9e82bac7b6faa64d88c28976d6ec1fb5f,4,0.5632264018058777,-0.1512766856128299,0.3847658659653465
106250,validation,21558,16800,correct,0,correct/21558-0.png,aa7f316869900e20484510060a8875a029cc1acdb0e80b5bac2f5d2a3d6c603d,6362e4fc28bde29a837b05e6b7e0d6812cc400f7647f05718b8a2220121a141f,4,0.6935774087905884,0.25593721376253603,0.39751500080119173
106250,validation,21558,16800,correct,1,correct/21558-1.png,8e2d4a91643416ea01bf9e44a0c087a6c1922395f6ec4afc1b44aa323f112523,6362e4fc28bde29a837b05e6b7e0d6812cc400f7647f05718b8a2220121a141f,4,0.6536914110183716,-0.015013899940070513,0.25576918579683705
106250,validation,21558,16800,wrong,0,wrong/21558-0.png,65357edbb383678e56cc03637f382a060b2820e33f7eed7635d5897e825d858e,6362e4fc28bde29a837b05e6b7e0d6812cc400f7647f05718b8a2220121a141f,4,0.5392107367515564,-0.13068424395356562,0.4602548322908585
106250,validation,21558,16800,wrong,1,wrong/21558-1.png,aa08e480daebc8ca4ad8259b74dc7d8217341dfe0677ee2debd73fb6ac97a264,6362e4fc28bde29a837b05e6b7e0d6812cc400f7647f05718b8a2220121a141f,4,0.6177181005477905,-0.17959897398959876,0.37769729866802143
106250,validation,16800,5683,correct,0,correct/16800-0.png,74cb38a8ee9da67a444d592deab6c73af3403547c0590641b2d4a6b1e9d65d63,ff7fee16db8e33ae75b4486a28b577318c44ec7808cb9ba370cef6cc3db9be07,4,0.7638989686965942,-0.022761736558391893,0.3829511420321232
106250,validation,16800,5683,correct,1,correct/16800-1.png,422f233248068070f1aa2ad8b40dc4db5cff83d8f777f15ff67dcfb68053c29f,ff7fee16db8e33ae75b4486a28b577318c44ec7808cb9ba370cef6cc3db9be07,4,0.7881921529769897,0.005132337781042382,0.442312325256092
106250,validation,16800,5683,wrong,0,wrong/16800-0.png,ad083db28a36535ef71382acf1c7039a0349bb0efda9457b33e2ce59d042cdc8,ff7fee16db8e33ae75b4486a28b577318c44ec7808cb9ba370cef6cc3db9be07,4,0.6111371517181396,-0.04320675102901389,0.40625490227497474
106250,validation,16800,5683,wrong,1,wrong/16800-1.png,3d96b5819a79805d8b72167b0e084267e0ec98977c2b66b46c3f979c2c18b2cf,ff7fee16db8e33ae75b4486a28b577318c44ec7808cb9ba370cef6cc3db9be07,4,0.6313535571098328,-0.15744938490156374,0.3523028262676788
106250,validation,5683,29400,correct,0,correct/5683-0.png,815e3334554e5b0c7f9dec92af42b6222e03a7845ef61eb0da00888bf4fe9fed,dab15aaea07924ca092204e2fccc2a4004374624a14d2f2fb7edd39e5d51b572,4,0.7120583057403564,-0.26971441133799207,0.46233866719690964
106250,validation,5683,29400,correct,1,correct/5683-1.png,a649588b8a443168b13055fd38d49026fe9e1ec14e3a4eece2a38f5b868c4086,dab15aaea07924ca092204e2fccc2a4004374624a14d2f2fb7edd39e5d51b572,4,0.6276901960372925,-0.13267860139077947,0.5224082842441882
106250,validation,5683,29400,wrong,0,wrong/5683-0.png,1370e1eee98b82b5613e5cc582f17642480aaaaed546152899356652dd9e618f,dab15aaea07924ca092204e2fccc2a4004374624a14d2f2fb7edd39e5d51b572,4,0.48405468463897705,-0.10311040437470437,0.42387598669860216
106250,validation,5683,29400,wrong,1,wrong/5683-1.png,382e87129272998c58a64af61ecdb3753c20b2206ea206f061959104d3d08cd4,dab15aaea07924ca092204e2fccc2a4004374624a14d2f2fb7edd39e5d51b572,4,0.4914840757846832,-0.11734428547338768,0.406712126333914
106250,validation,29400,51865,correct,0,correct/29400-0.png,3f78125ea0f938df57499d47721f18e883fcd97b32620aa53c44910b3b3a8497,40b419ca8b5118885e868fed2103a8ab523467d8fb16c86b7c9002c835890544,4,0.5450783371925354,0.030910709610874092,0.21935965165604862
106250,validation,29400,51865,correct,1,correct/29400-1.png,586cf6b06ea830a563942ae48a6f1b71fb7def9820b157c5b52c32434c8f6b4d,40b419ca8b5118885e868fed2103a8ab523467d8fb16c86b7c9002c835890544,4,0.462433785200119,-0.0032945108527554097,0.21559112604236766
106250,validation,29400,51865,wrong,0,wrong/29400-0.png,3558ffaa44d89f4f95006d7ca6ccf51b67d7208ce5159d605adc2b2513903fb0,40b419ca8b5118885e868fed2103a8ab523467d8fb16c86b7c9002c835890544,4,0.44211000204086304,0.005327155116932389,0.2686668397477576
106250,validation,29400,51865,wrong,1,wrong/29400-1.png,f06f6becdd51df286e5efdef9ae3039705cdc9b887effe4c2d262f6abed2307d,40b419ca8b5118885e868fed2103a8ab523467d8fb16c86b7c9002c835890544,4,0.42148637771606445,-0.26908338164225415,0.2654693938181198
106250,validation,51865,37899,correct,0,correct/51865-0.png,4fda82471d9e0f7a2dc4a1919fc8ad545a6bd8dcbf67939b5f084a4e00c5990a,2dfe65b24b19251e4fcbb42ffad8a5e9dcd0530ccf4a99ea24f46f1813ff6df8,4,0.6738144755363464,0.10963887398832052,0.17843957175688746
106250,validation,51865,37899,correct,1,correct/51865-1.png,13c174d32589c6306acb0800323e29afc5630089489b893e535bade5a86b7220,2dfe65b24b19251e4fcbb42ffad8a5e9dcd0530ccf4a99ea24f46f1813ff6df8,4,0.6673222184181213,0.12651537303669047,0.17070224941717582
106250,validation,51865,37899,wrong,0,wrong/51865-0.png,43bff6ed45f1f724baeb4fc0f98803c1451036b8df43121f5f9b01c9c637f2d1,2dfe65b24b19251e4fcbb42ffad8a5e9dcd0530ccf4a99ea24f46f1813ff6df8,4,0.4847470223903656,0.05890560631306049,0.15144624334739962
106250,validation,51865,37899,wrong,1,wrong/51865-1.png,41eeeb13e0ba189639ccd741c17157477065e5622e54b3467633bfb05f0b3af6,2dfe65b24b19251e4fcbb42ffad8a5e9dcd0530ccf4a99ea24f46f1813ff6df8,4,0.487106055021286,0.05052212435136049,0.11716890203508709
106250,validation,37899,33256,correct,0,correct/37899-0.png,9f5f77a1c3748ba7024f1718a534ca145630ad007c4e26337ec97726a2342586,629893a99bb17770d426478998a45344e27f8eba31b7e71752c77b289209c486,4,0.8557112216949463,-0.02159555588340484,0.14312827981541862
106250,validation,37899,33256,correct,1,correct/37899-1.png,9b27e04790129dedd29d165d98b21b04444483b488593b8cfb26c7f77f90f192,629893a99bb17770d426478998a45344e27f8eba31b7e71752c77b289209c486,4,0.8700119256973267,-0.025398400414112763,0.07487672639867946
106250,validation,37899,33256,wrong,0,wrong/37899-0.png,b71703840ca5f9535e1db470366a683c271e9c5aac58755af62067b2fc7e9c99,629893a99bb17770d426478998a45344e27f8eba31b7e71752c77b289209c486,4,0.5208600163459778,-0.24157747310671057,0.20106487192723635
106250,validation,37899,33256,wrong,1,wrong/37899-1.png,38c40fc59a55a8054df0b4046e57d26bb37028243a20e7fb8172b334640c778e,629893a99bb17770d426478998a45344e27f8eba31b7e71752c77b289209c486,4,0.6215938329696655,-0.19422426874245147,0.178974896911183
106250,validation,33256,56963,correct,0,correct/33256-0.png,e146062ff0ddc7ee83a36db86363f0e6968e3135c7b70d99ca91093e000fd5b6,86b501873a0d26c60880d575e1f54af549d3b20cd28a16a7ca5289db1f67a9fc,4,0.7740195989608765,0.43093769676871624,0.7166468679136777
106250,validation,33256,56963,correct,1,correct/33256-1.png,747ff9cb4d935badd173ad11466862bc5ae87b792a362bab306b2fddec69ebe9,86b501873a0d26c60880d575e1f54af549d3b20cd28a16a7ca5289db1f67a9fc,4,0.5533910989761353,0.49713919499104725,0.7206275958728261
106250,validation,33256,56963,wrong,0,wrong/33256-0.png,fa86559e111abec48ca877a7c048cda69e909e5f85b27702a5c2b8706848bca9,86b501873a0d26c60880d575e1f54af549d3b20cd28a16a7ca5289db1f67a9fc,4,0.7138028144836426,-0.16840233973856666,0.6625925284330123
106250,validation,33256,56963,wrong,1,wrong/33256-1.png,8872a106c258b83b3e805ca50efd27dedde593d9d41d5a6060b2bc0c82ad8bc6,86b501873a0d26c60880d575e1f54af549d3b20cd28a16a7ca5289db1f67a9fc,4,0.7347037196159363,0.20974150752778783,0.7449472705072073
106250,validation,56963,71264,correct,0,correct/56963-0.png,fe7708ff9e25533e938ecb1adbb19be208bc5e7fc5f3e197706ee19b666196e2,2a86f375d79414ab29ddb65865e5d49f8a11fba1e3cf6184b114e919ab8ebb7b,4,0.5962926149368286,-0.5129165489012882,0.6146198952817497
106250,validation,56963,71264,correct,1,correct/56963-1.png,c5bc93cd941eb213d673dad9ffaa774fc5ab4a427f23214e8335ea6597bceade,2a86f375d79414ab29ddb65865e5d49f8a11fba1e3cf6184b114e919ab8ebb7b,4,0.6158719658851624,-0.5968360342800572,0.6639451723563091
