label,split,image_id,donor_id,condition,candidate,path,sha256,noise_sha256,guidance,clip,pixcorr,ssim,model_sha256
R,train,50828,53785,wrong,1,g4-wrong/50828-1.png,995f812b4b3af0e001b6396e74ccd32f5f8e3bba8e6d95bf49c76aac3378a887,8a06d6161798ccc7ac94de944423be5b2f20143c1f68d159adfe6c325e55c945,4.0,0.48421820998191833,-0.011074440841389562,0.30005275055454533,
R,train,53785,1851,correct,0,g4-correct/53785-0.png,036a679b9f2d99eeab13c8078b028bc62806ba2654fcea1232ad4b3bc74ac5cf,64721bcb46da572d03f6a59b25eceafa5c909eee9cbbd60b1f8c77637995962c,4.0,0.7302103042602539,0.024302343761726707,0.2864793673087588,
R,train,53785,1851,correct,1,g4-correct/53785-1.png,5c54e2d26a85438f0a65137dfc4543a6382c90090531fe91bf4fa0db0bfbd1d6,64721bcb46da572d03f6a59b25eceafa5c909eee9cbbd60b1f8c77637995962c,4.0,0.6255484819412231,0.11334539147640839,0.2716672266303422,
R,train,53785,1851,wrong,0,g4-wrong/53785-0.png,e4b741f756f8a21faf3702566e72811058438523091147cda34a1c8bc2b0b281,64721bcb46da572d03f6a59b25eceafa5c909eee9cbbd60b1f8c77637995962c,4.0,0.4560379087924957,-0.27672628426609563,0.23885313452575055,
R,train,53785,1851,wrong,1,g4-wrong/53785-1.png,8ea8d8448380c2ae4f6862f1b78353e8962eec45a382188523c24d128b1f8d8f,64721bcb46da572d03f6a59b25eceafa5c909eee9cbbd60b1f8c77637995962c,4.0,0.5103896856307983,-0.023260110458621544,0.22709675877123556,
R,train,1851,29558,correct,0,g4-correct/1851-0.png,b0009c3444a54c13a1e9db6851401d302038181f0382655e11d228acc022d72a,188190da525817dc8acf5860f4796bdff87d788d696db8860e4484b87b0d49e3,4.0,0.8128830194473267,0.23763465483172252,0.3067635399142484,
R,train,1851,29558,correct,1,g4-correct/1851-1.png,a863675d14c66da461dbaf7fbba62b775ac4aab2289f9c7846fbd4d143f8fd40,188190da525817dc8acf5860f4796bdff87d788d696db8860e4484b87b0d49e3,4.0,0.8085530996322632,-0.11573905498154322,0.26803935906034393,
R,train,1851,29558,wrong,0,g4-wrong/1851-0.png,307371842fc4614b58503af229cced2a538405bb9264c843ecabda0bd463b26e,188190da525817dc8acf5860f4796bdff87d788d696db8860e4484b87b0d49e3,4.0,0.5367513298988342,0.14832909971395766,0.2011263047260877,
R,train,1851,29558,wrong,1,g4-wrong/1851-1.png,d5a2902564300e08a872aa0fe8aa72b7cfe4adffcbce5964dbbb069b2bdc8c47,188190da525817dc8acf5860f4796bdff87d788d696db8860e4484b87b0d49e3,4.0,0.572910726070404,-0.10782718698062548,0.2078910063790316,
R,train,29558,59471,correct,0,g4-correct/29558-0.png,cfb1a5cf90d3cfba6b040a40a3b1afe0aaf7cabe2fb3b9fa1c6a6fbc42661540,d4f50b468f1dc8f7d4702325ac959d4156f0c8bf16b62bf4a9358e56b8e5fd95,4.0,0.7569870948791504,0.28976222732847345,0.18722575345178583,
R,train,29558,59471,correct,1,g4-correct/29558-1.png,f6fc1c0a84dc4f7387faef4d8404591d6359a4f3616e78d1cdbf25bf3e7bb219,d4f50b468f1dc8f7d4702325ac959d4156f0c8bf16b62bf4a9358e56b8e5fd95,4.0,0.7421919107437134,-0.07303359739566266,0.18304589884401007,
R,train,29558,59471,wrong,0,g4-wrong/29558-0.png,715345d0d535782158fdd3be7eebebcfadbfca239279106620e6b8ada58987a0,d4f50b468f1dc8f7d4702325ac959d4156f0c8bf16b62bf4a9358e56b8e5fd95,4.0,0.5114888548851013,0.19134352752030961,0.1839377339136779,
R,train,29558,59471,wrong,1,g4-wrong/29558-1.png,dcfb3ecdb6306f481019cb455002c3c7118d4049c0883b2450e7d07ec1b40343,d4f50b468f1dc8f7d4702325ac959d4156f0c8bf16b62bf4a9358e56b8e5fd95,4.0,0.44876548647880554,-0.19842399069965672,0.17613393349613285,
R,train,59471,59462,correct,0,g4-correct/59471-0.png,c9b35873620d19c71c19145ad84492db5d73d5e7b38290bda9f92f1feb3bf038,b4fa87514dd7153326432d061052bad5be5bf519dd3bde07fb0c25a365f3c72f,4.0,0.6860543489456177,0.04384692473183117,0.2577887441302184,
R,train,59471,59462,correct,1,g4-correct/59471-1.png,0bb9c0a6a7b12445580e0592e9822ed94815f0942bd3fff92d20704710df619b,b4fa87514dd7153326432d061052bad5be5bf519dd3bde07fb0c25a365f3c72f,4.0,0.7769396305084229,0.12473261765258647,0.2973174465892623,
R,train,59471,59462,wrong,0,g4-wrong/59471-0.png,d99956e7d91fa341bf6d5e29293e76dbc7229dc90f1acacecd3c4b89e23f9f29,b4fa87514dd7153326432d061052bad5be5bf519dd3bde07fb0c25a365f3c72f,4.0,0.47145313024520874,-0.03487486142665201,0.220022852056358,
R,train,59471,59462,wrong,1,g4-wrong/59471-1.png,4681cd92081e9da4a57f739f3d35bffa086e1910d4b92908f39b9a81be904f9b,b4fa87514dd7153326432d061052bad5be5bf519dd3bde07fb0c25a365f3c72f,4.0,0.4543032646179199,0.14880419851999016,0.29659008179063817,
R,train,59462,16584,correct,0,g4-correct/59462-0.png,8f3851a266db448125c07faca95233d38343dc6047efc41d5694eb82692dac6e,3b132841b0fe38b219783249fe32270846c6578311c1dd2c29efe92e602aeeca,4.0,0.9132928848266602,-0.10556332136011136,0.1949822129627472,
R,train,59462,16584,correct,1,g4-correct/59462-1.png,69b742af39b93a9091956bb6106cd8b36f53ff9e6e1a8ba1871bf84e2cbfd24b,3b132841b0fe38b219783249fe32270846c6578311c1dd2c29efe92e602aeeca,4.0,0.8886654376983643,0.10862527256807564,0.16129675369503552,
R,train,59462,16584,wrong,0,g4-wrong/59462-0.png,f6630bee7df6a4811c2621b4f3e004e45ac63836a070fff31ad063c82b17af21,3b132841b0fe38b219783249fe32270846c6578311c1dd2c29efe92e602aeeca,4.0,0.5177589654922485,0.06014936785025303,0.20546510837093615,
R,train,59462,16584,wrong,1,g4-wrong/59462-1.png,52f3d6495e437cb4cbc1e8c6cda322aff1152c3a7a8d6322c6fdd71f14f30244,3b132841b0fe38b219783249fe32270846c6578311c1dd2c29efe92e602aeeca,4.0,0.5286557674407959,0.11390584640667811,0.18556963409018284,
B0,validation,43211,17865,correct,0,correct/43211-0.png,c9f1230e0b42bbeb897b7398bc8d95d1331d9e18f2fd26102e012e1d7cd83a95,51997d1b8dfb2ba5536f803a6a501f92ac7aa8de559cd12422c94d8dcdafa75f,4,0.6634582877159119,-0.2126290716011172,0.4497118367290033,
B0,validation,43211,17865,correct,1,correct/43211-1.png,21c3115181ab2caeec4e06c540a097b94042adbe88e48517e8594832c312f91d,51997d1b8dfb2ba5536f803a6a501f92ac7aa8de559cd12422c94d8dcdafa75f,4,0.6542346477508545,-0.08503517301747313,0.4274657180544548,
B0,validation,43211,17865,wrong,0,wrong/43211-0.png,33a817a260d79adb7c725b7512030a8f30b1ae26b4306fef4cb57b3e7359e721,51997d1b8dfb2ba5536f803a6a501f92ac7aa8de559cd12422c94d8dcdafa75f,4,0.6769341230392456,-0.056977671198950496,0.4563671173798202,
B0,validation,43211,17865,wrong,1,wrong/43211-1.png,e484435ea950f2136c91bfd8b89951e58894a1325279df483579a4346524fe0d,51997d1b8dfb2ba5536f803a6a501f92ac7aa8de559cd12422c94d8dcdafa75f,4,0.5590482354164124,0.16070696878483828,0.45443163475477377,
B0,validation,17865,54054,correct,0,correct/17865-0.png,ea5c38d71b6c61001eff89acbae64f1d3ea1aeb058a252641ddaad6a342158af,e5721f7fc6a25892b67b1890444205c11a4b42650846fb8c32692ebfc24a5e21,4,0.805179238319397,0.25900616464294746,0.6515169260182218,
B0,validation,17865,54054,correct,1,correct/17865-1.png,4a1c483749f51fce86212cfa596a87fa05a8a580d4e2fb6e36a9f4012df84800,e5721f7fc6a25892b67b1890444205c11a4b42650846fb8c32692ebfc24a5e21,4,0.7684699296951294,0.5825891879231639,0.7349736895187892,
B0,validation,17865,54054,wrong,0,wrong/17865-0.png,4c7402ccded90717b6a4cadb5ffe82879eb4102b74beda151007e2cfe5b00878,e5721f7fc6a25892b67b1890444205c11a4b42650846fb8c32692ebfc24a5e21,4,0.5570229291915894,-0.4214479917039451,0.3381585015896151,
B0,validation,17865,54054,wrong,1,wrong/17865-1.png,412af2e5ab1abdd0eb57d3e4e1e624a301c4ae27b1f7420bb99b2b6edbd820db,e5721f7fc6a25892b67b1890444205c11a4b42650846fb8c32692ebfc24a5e21,4,0.5803164839744568,-0.15709487430386052,0.3115394017770355,
B0,validation,54054,25374,correct,0,correct/54054-0.png,efd730cc3ac207f405d21da05b413d4cd4107073837eaeded8b256681e1289fc,0db80f2d7af980752c3784ad0042e73a874a5deb2674c608d33e040fe95a43eb,4,0.4908074140548706,0.1031543548885379,0.18596326635780597,
B0,validation,54054,25374,correct,1,correct/54054-1.png,a3b15f9d0e561f275a8bf9b4f025522976588057e84f4ab9536400c296c1dffe,0db80f2d7af980752c3784ad0042e73a874a5deb2674c608d33e040fe95a43eb,4,0.565054178237915,-0.1268498149875532,0.2819964940358008,
B0,validation,54054,25374,wrong,0,wrong/54054-0.png,dfa7865633f2bf081dbdc2ac0963659fc41efc206f0c782616a7cde2cd659b92,0db80f2d7af980752c3784ad0042e73a874a5deb2674c608d33e040fe95a43eb,4,0.47602009773254395,0.2471946582389858,0.25308505926607955,
B0,validation,54054,25374,wrong,1,wrong/54054-1.png,49b1f8d333180a5efcd65ba05b82a78d29603d7aa61a438dd32fce75f89588be,0db80f2d7af980752c3784ad0042e73a874a5deb2674c608d33e040fe95a43eb,4,0.4713815748691559,-0.14131631199892716,0.3084541661931923,
B0,validation,25374,48911,correct,0,correct/25374-0.png,eccdabbbce68f26884e32a063fd11d5a449cc88f2d0527eadb0f2c6d86a43333,37f95ff4b1366fba53a914809bf816cb99a935f4eeb41f5594bd180a43d18f68,4,0.6360411047935486,0.20211730493625868,0.3339845456450097,
B0,validation,25374,48911,correct,1,correct/25374-1.png,87467f43cef2132ac66e2bb061ec174316f0d657d4dc4a747539fe2930ac5b9a,37f95ff4b1366fba53a914809bf816cb99a935f4eeb41f5594bd180a43d18f68,4,0.5615594983100891,-0.026191123719495512,0.39061264705233223,
B0,validation,25374,48911,wrong,0,wrong/25374-0.png,fb850aba94ec08eb1c71da75f355797b40123842941ea260114cfe2a6d374ca8,37f95ff4b1366fba53a914809bf816cb99a935f4eeb41f5594bd180a43d18f68,4,0.45649048686027527,0.08358681904306671,0.3100735529374757,
B0,validation,25374,48911,wrong,1,wrong/25374-1.png,ab07e1e3705825cfdf74cd9d9d6b311b1a37208fb5a5247fb40bce8ab2942809,37f95ff4b1366fba53a914809bf816cb99a935f4eeb41f5594bd180a43d18f68,4,0.5149917006492615,-0.07122889116587221,0.3042613741448359,
B0,validation,48911,15191,correct,0,correct/48911-0.png,6aeec24f6d43c62271b617dc616bf65a6f579f1c3b8ae0d9d5f6e361d2f10b50,8ad68502859bf42c9102a042830eee55294dbb5c926064febb48b07944b52f81,4,0.6844699382781982,-0.02643262246956752,0.15017981468077066,
B0,validation,48911,15191,correct,1,correct/48911-1.png,34c6fc44ab081851fd5abf246685771d0834bff21596ce7b9b9873d9ba36c78c,8ad68502859bf42c9102a042830eee55294dbb5c926064febb48b07944b52f81,4,0.56683349609375,0.13582983723235917,0.19305417947324444,
B0,validation,48911,15191,wrong,0,wrong/48911-0.png,6249039ae76f49ea5d54981b6770df10995b313625f8146c393566e1976b95fb,8ad68502859bf42c9102a042830eee55294dbb5c926064febb48b07944b52f81,4,0.48228514194488525,0.04357413291196826,0.19644268847641572,
B0,validation,48911,15191,wrong,1,wrong/48911-1.png,560e74df0d17c9081e8acfa553e9fb5873b52e5c3d3b382212747b80673301ae,8ad68502859bf42c9102a042830eee55294dbb5c926064febb48b07944b52f81,4,0.5478545427322388,0.07637901778103535,0.22574873308303348,
B0,validation,15191,28157,correct,0,correct/15191-0.png,126728809aad911442f2e93ff361b956a4dd033c1345270efefaa5c50e4857fc,537bbfdfce21f636e1015158b194a4e2d2d689de6ff0321e5eb3908f0493cb51,4,0.5186743140220642,-0.003996722243572258,0.1458053529781841,
B0,validation,15191,28157,correct,1,correct/15191-1.png,e6b89c08c9de388f4571d3d9b4585ef0fdf380a56a2dc154764c7c8e4ece3a0d,537bbfdfce21f636e1015158b194a4e2d2d689de6ff0321e5eb3908f0493cb51,4,0.5945961475372314,0.20511324291418295,0.12515492891152025,
B0,validation,15191,28157,wrong,0,wrong/15191-0.png,73079b035b411380b594295a1d22d082e0c3bf50830a1289a58fe88fbb6019e8,537bbfdfce21f636e1015158b194a4e2d2d689de6ff0321e5eb3908f0493cb51,4,0.5619895458221436,0.14996603160365465,0.14058973996132176,
B0,validation,15191,28157,wrong,1,wrong/15191-1.png,00e4074e826e02ffb5e939c398fd78eeceaf7c7989c60254af8b6d900ad53acf,537bbfdfce21f636e1015158b194a4e2d2d689de6ff0321e5eb3908f0493cb51,4,0.5529260635375977,0.14515602033796418,0.14059247813565479,
B0,validation,28157,29610,correct,0,correct/28157-0.png,5b83b3e938f8b839065591922d6906986bc1b623304916c1685f39813f598faa,ec925fe3fab5e7b1bb5d16156520ab338c7943b8b515d2fa26dba8141aa937f8,4,0.6394012570381165,-0.05088805791689481,0.25499860130256286,
B0,validation,28157,29610,correct,1,correct/28157-1.png,cab1ea982d85ec2f55179a438055c80eb9d850430e4d256500742495d1f23374,ec925fe3fab5e7b1bb5d16156520ab338c7943b8b515d2fa26dba8141aa937f8,4,0.6426534652709961,-0.050447584738368904,0.20840018977252223,
B0,validation,28157,29610,wrong,0,wrong/28157-0.png,6625d69d5182779b850ca761af67ab84b41c48884d481051c53b804e0d5918da,ec925fe3fab5e7b1bb5d16156520ab338c7943b8b515d2fa26dba8141aa937f8,4,0.6146851778030396,-0.1190863219191161,0.23279363292516325,
B0,validation,28157,29610,wrong,1,wrong/28157-1.png,11f7b06f237f946457c42c34030f5156ebf80fce96ad1ceafd8138c7310b7244,ec925fe3fab5e7b1bb5d16156520ab338c7943b8b515d2fa26dba8141aa937f8,4,0.611527144908905,-0.06637750010166452,0.2231428572917743,
B0,validation,29610,13223,correct,0,correct/29610-0.png,d9962d5e88007e53d9cef3f5c030a4a6f2a3ae63e85ac484d226757e9278b3d9,2ae50f9742d391fd0fe71c0bfef43df838fa3ca392535725cf68c53bbb1f563d,4,0.709181010723114,0.14412023839543717,0.20239752596803598,
B0,validation,29610,13223,correct,1,correct/29610-1.png,6a024a842b020001c9ffb54fc4db211ac67a1b0feb8a455a0556206578ce3bca,2ae50f9742d391fd0fe71c0bfef43df838fa3ca392535725cf68c53bbb1f563d,4,0.5849311947822571,0.03705841118531045,0.17314428404748694,
B0,validation,29610,13223,wrong,0,wrong/29610-0.png,c8a8fbec77d3cc18d13a975f8f6ec2872b8966d93fb38c8b8cc666ff5d3761d1,2ae50f9742d391fd0fe71c0bfef43df838fa3ca392535725cf68c53bbb1f563d,4,0.49556297063827515,0.0199272793190707,0.22431304728123466,
B0,validation,29610,13223,wrong,1,wrong/29610-1.png,62cad526536474c355820ff4f7b27d154b75410bb95ae3c1497bcce43ddc02f0,2ae50f9742d391fd0fe71c0bfef43df838fa3ca392535725cf68c53bbb1f563d,4,0.47667235136032104,0.11376562704802251,0.202923057075154,
B0,validation,13223,62587,correct,0,correct/13223-0.png,869c16c29942d8deb953d4b6392023da81b06e2964f38c3a306ff8306451f90c,151ac8204aa06a1329ec12935f38119f3c7da229681b903942203c3f8a0e3524,4,0.5303236246109009,0.15289194563446426,0.4098255668358995,
B0,validation,13223,62587,correct,1,correct/13223-1.png,9fe3c015d1a9b805006a40068f9df8f606b5f8f45bb696d9151c088114e05783,151ac8204aa06a1329ec12935f38119f3c7da229681b903942203c3f8a0e3524,4,0.6251025199890137,0.5270726242106086,0.46137597130336444,
B0,validation,13223,62587,wrong,0,wrong/13223-0.png,363dac1c3cc5c716333f6651434e45b75cb4243e66c9e7ca959fb9441b8df271,151ac8204aa06a1329ec12935f38119f3c7da229681b903942203c3f8a0e3524,4,0.6527526378631592,0.00559691625092126,0.330180621982886,
B0,validation,13223,62587,wrong,1,wrong/13223-1.png,133b2fc87046868da9269f5fdb9e8bedf61817d16e3c3dbbaca09b414bbaa0b9,151ac8204aa06a1329ec12935f38119f3c7da229681b903942203c3f8a0e3524,4,0.5497311949729919,0.49748401042929186,0.46141244016559463,
B0,validation,62587,34998,correct,0,correct/62587-0.png,bbb023e846ee331cca069e4e657a0ac2dad92933c92914827870378f7cdc5963,2e2aff2f23fc2b9925dee499af061bc8faf0e4b2205408190483ebb27887b89f,4,0.5638394951820374,0.462100148978993,0.41800606166503645,
B0,validation,62587,34998,correct,1,correct/62587-1.png,76019051853bf1cae229aad592882e02abe841562ea021aaedf49ddd8fcf4960,2e2aff2f23fc2b9925dee499af061bc8faf0e4b2205408190483ebb27887b89f,4,0.5602593421936035,0.4355539058817823,0.4254790603955311,
B0,validation,62587,34998,wrong,0,wrong/62587-0.png,bc8e1df1a1f943c6541c3c6662ff78377d13d5f9badb3099e01d6a45ced92e12,2e2aff2f23fc2b9925dee499af061bc8faf0e4b2205408190483ebb27887b89f,4,0.5948514938354492,0.03048467919235758,0.3809112516698588,
B0,validation,62587,34998,wrong,1,wrong/62587-1.png,7b0f00cf448cba4c2d7e7c19a65369208b1096a0169cbf3dd83e230df46f4ad6,2e2aff2f23fc2b9925dee499af061bc8faf0e4b2205408190483ebb27887b89f,4,0.5718749761581421,0.08194080228331847,0.41167880782705557,
B0,validation,34998,29815,correct,0,correct/34998-0.png,c81bfee2faa44edaf560a67bef1adb254d786f0c57eb1b9869026fdee9854cfa,6f805d3582b97d85cd70ae69a48a89bffc50b7fa4e3193e80c213cd9182003ab,4,0.8302672505378723,0.19741094744082216,0.3811231741925588,
B0,validation,34998,29815,correct,1,correct/34998-1.png,7ff8e54076b226e4f2e3584d39b6a1b0cfbe7a45a56b843a326a91df5d21e65b,6f805d3582b97d85cd70ae69a48a89bffc50b7fa4e3193e80c213cd9182003ab,4,0.7217916250228882,-0.18962083739721317,0.4303397547562777,
B0,validation,34998,29815,wrong,0,wrong/34998-0.png,ef124cc9edf68fb9e8891b904c2f409f27480c91da059aefe4a513c186a9b75f,6f805d3582b97d85cd70ae69a48a89bffc50b7fa4e3193e80c213cd9182003ab,4,0.5199015736579895,0.05894695728769594,0.4215841486171556,
B0,validation,34998,29815,wrong,1,wrong/34998-1.png,d943e76580a5ae72c6e3106aef3f524d108aded3ae50127e64dd8ec13052aafc,6f805d3582b97d85cd70ae69a48a89bffc50b7fa4e3193e80c213cd9182003ab,4,0.5223612785339355,0.053664763715018375,0.46300547829864713,
B0,validation,29815,42302,correct,0,correct/29815-0.png,5542e4e5f861eaa28b3c52c13090484dab7be18c68cafb148663d2fdcd2b3e63,a39add8080e3550675b96b362a37fab98f076206646784747727aba02ccb441f,4,0.8491506576538086,0.01833598863808294,0.6472907285561473,
B0,validation,29815,42302,correct,1,correct/29815-1.png,b379f6897707e795cf0e7aab30863629ac22736e12cf6f6d10a9a4e2c2d84156,a39add8080e3550675b96b362a37fab98f076206646784747727aba02ccb441f,4,0.8214472532272339,0.30968938077261937,0.6273545109503025,
B0,validation,29815,42302,wrong,0,wrong/29815-0.png,d9d74efee95f6256f765d9c514335cc1722bb6ff2cc67756121b3c950f7aa5b5,a39add8080e3550675b96b362a37fab98f076206646784747727aba02ccb441f,4,0.519622266292572,-0.19655000921953292,0.4757885637742807,
B0,validation,29815,42302,wrong,1,wrong/29815-1.png,33f6ac68715e2f99dd0a511ef6443a0470c78791485971703af250702f11df37,a39add8080e3550675b96b362a37fab98f076206646784747727aba02ccb441f,4,0.5946024060249329,0.1813009755326325,0.30654034543954356,
B0,validation,42302,68553,correct,0,correct/42302-0.png,bd34c718dddb4d354cb612a1c29ea0bc180788078a92d9fb49d1f12ec68acc15,798d9a0e9714488f7c39c6060133997bdf84645985fa35d4a29fbb7903237138,4,0.5349524021148682,0.09735641082547758,0.1318367421498005,
B0,validation,42302,68553,correct,1,correct/42302-1.png,18e8c973f33bdf1d5eaa44ab3b736c168e7001761dbff38a6703537a655306bd,798d9a0e9714488f7c39c6060133997bdf84645985fa35d4a29fbb7903237138,4,0.6291707754135132,0.26985482802929484,0.14418835212644665,
B0,validation,42302,68553,wrong,0,wrong/42302-0.png,d49755c402abb9d5054d3d75a2e3652a7bc9d786fadc60ecf8090f3cdf194cef,798d9a0e9714488f7c39c6060133997bdf84645985fa35d4a29fbb7903237138,4,0.4304996430873871,-0.02074438629231445,0.13584217154168352,
B0,validation,42302,68553,wrong,1,wrong/42302-1.png,ab55fb4688b62d3a02a4175222158feff3459329de78bbc4d1b3a083ec4340c3,798d9a0e9714488f7c39c6060133997bdf84645985fa35d4a29fbb7903237138,4,0.4566148817539215,0.12456502635950677,0.1285016336563432,
B0,validation,68553,65690,correct,0,correct/68553-0.png,18abf2f72cbce00ebe434c68ca6b9ea7aa76d52d36a2e25aef9ffa2560e17999,caf8bc08485eefd14cba2623b55ca9f95e63a0503c4ed55a73001f8f0df0cca1,4,0.7228388786315918,0.04149016741689116,0.3899382885444534,
B0,validation,68553,65690,correct,1,correct/68553-1.png,48db54c03474688805b2f77a25c87e618a7564c512e659293c880bac58f6706e,caf8bc08485eefd14cba2623b55ca9f95e63a0503c4ed55a73001f8f0df0cca1,4,0.6833699941635132,0.16272137022345748,0.38535771860190443,
B0,validation,68553,65690,wrong,0,wrong/68553-0.png,001f6bb1598dccf4e3a4d8197a9d15aa424fa522f6d81a97cd94d44c1091eced,caf8bc08485eefd14cba2623b55ca9f95e63a0503c4ed55a73001f8f0df0cca1,4,0.6432566046714783,0.13886104219653392,0.30921558624596984,
B0,validation,68553,65690,wrong,1,wrong/68553-1.png,810c66f97ce4967d6f2239906de12b9eff304b028d4a71c07a3aafcc5037ef95,caf8bc08485eefd14cba2623b55ca9f95e63a0503c4ed55a73001f8f0df0cca1,4,0.3984403610229492,0.12417912895175075,0.39059368697179375,
B0,validation,65690,41120,correct,0,correct/65690-0.png,0ec1ae6a2fbeaded90f736629de8a3a9f7e6c8fbaa9165ba987cf7f73f11427d,35857398d867ad0f304a016cfa80fd961782df553341722457076961b12d547a,4,0.639035701751709,0.1677728896140869,0.4971488210091986,
B0,validation,65690,41120,correct,1,correct/65690-1.png,67c5c6a9e0b7502958aa42d29aceeacb97ebdc8cb0215fe1a867aaad0c8da143,35857398d867ad0f304a016cfa80fd961782df553341722457076961b12d547a,4,0.6705760359764099,0.06890723064283963,0.45384934157529566,
B0,validation,65690,41120,wrong,0,wrong/65690-0.png,21a408bdda38079e5a201ea79a0e94701714d394412755f2858389bc7d020e8a,35857398d867ad0f304a016cfa80fd961782df553341722457076961b12d547a,4,0.7728270292282104,-0.1045977226267095,0.2504046502959017,
B0,validation,65690,41120,wrong,1,wrong/65690-1.png,9129826d0058cb321840ca8866eb270cbef184b1c7197b3711ff186c870d7c2e,35857398d867ad0f304a016cfa80fd961782df553341722457076961b12d547a,4,0.7275153398513794,0.08698349123977528,0.2768250570929117,
B0,validation,41120,64050,correct,0,correct/41120-0.png,027d18ed6015cc1bd76b4bb6e75d44ca1c9755763853ed91e9bbd17b283fac15,d03dcc249f7451f3f8ada458ec2d88f728188963580a6a8e7deb249fa372e0aa,4,0.7029260396957397,0.021664450101010438,0.042719546101525584,
B0,validation,41120,64050,correct,1,correct/41120-1.png,74b738ee2e9a742f7be58b941958f6091cfb6661be46153034c0e8bf0396d055,d03dcc249f7451f3f8ada458ec2d88f728188963580a6a8e7deb249fa372e0aa,4,0.7421146035194397,-0.018697931035718637,0.047050270043503255,
B0,validation,41120,64050,wrong,0,wrong/41120-0.png,e34fd7def4fb97041e5dcce85a0dfdd899231dbabc736d8e8ff06b79e76f1b9f,d03dcc249f7451f3f8ada458ec2d88f728188963580a6a8e7deb249fa372e0aa,4,0.4726484417915344,0.012778512991112038,0.05322408004852119,
B0,validation,41120,64050,wrong,1,wrong/41120-1.png,e35d45c130b847b474a551ff24ec376a5f8995a1bbb9a23d4e09fe9e52bffe50,d03dcc249f7451f3f8ada458ec2d88f728188963580a6a8e7deb249fa372e0aa,4,0.5920668244361877,0.08862975235426088,0.05047690227360841,
B0,validation,64050,21558,correct,0,correct/64050-0.png,9d18ec10794b60ccad0d6540a01346fee1f5aae7c7e45866b64f68f27434b0fc,63d4473c9bd7d578297cfd4edd274ad9e82bac7b6faa64d88c28976d6ec1fb5f,4,0.6298073530197144,0.4408779184418661,0.4949679266063514,
B0,validation,64050,21558,correct,1,correct/64050-1.png,97d89e6c1bf080e68d89d777c63ac97b7d369d33ea0f575400179b30243a09c6,63d4473c9bd7d578297cfd4edd274ad9e82bac7b6faa64d88c28976d6ec1fb5f,4,0.5367482304573059,0.42436666348155044,0.5157726971178176,
B0,validation,64050,21558,wrong,0,wrong/64050-0.png,af07752687f45fb3cadecaca9d18890df85b25cb2d14908dd6ba1b0d1c0c02dd,63d4473c9bd7d578297cfd4edd274ad9e82bac7b6faa64d88c28976d6ec1fb5f,4,0.6293407678604126,-0.22548119656286886,0.21510725201527403,
B0,validation,64050,21558,wrong,1,wrong/64050-1.png,fce3cf94d122ca78fbfd18a1899f9e7ad511dcfeebb3ed34053c55e27749841c,63d4473c9bd7d578297cfd4edd274ad9e82bac7b6faa64d88c28976d6ec1fb5f,4,0.5309875011444092,-0.0797438487012293,0.4068564804640323,
B0,validation,21558,16800,correct,0,correct/21558-0.png,32c56d104e5ba5779876922345ed23c34cdd3bb6aaf7df4f492e3eab73dda0ad,6362e4fc28bde29a837b05e6b7e0d6812cc400f7647f05718b8a2220121a141f,4,0.6901880502700806,0.31299393827336947,0.4170857072846173,
B0,validation,21558,16800,correct,1,correct/21558-1.png,b8d5f016ba8ad67c201cb88f0e9e7a098696ce65d37f3565492b2b10b7898dcb,6362e4fc28bde29a837b05e6b7e0d6812cc400f7647f05718b8a2220121a141f,4,0.7312535047531128,0.07353852259638345,0.3177465814127393,
B0,validation,21558,16800,wrong,0,wrong/21558-0.png,915fbf3466edfb7a36ddbbcefacb8c2e4f104caf7a171f009bb0dc502c2179f2,6362e4fc28bde29a837b05e6b7e0d6812cc400f7647f05718b8a2220121a141f,4,0.5121030807495117,-0.0729316404512143,0.47585792989121833,
B0,validation,21558,16800,wrong,1,wrong/21558-1.png,805ef1651ff3bea341387c5647083526b01fa84ed71aec19ce706ebd22e8e896,6362e4fc28bde29a837b05e6b7e0d6812cc400f7647f05718b8a2220121a141f,4,0.5910143256187439,-0.1427188109414642,0.3495263643210577,
B0,validation,16800,5683,correct,0,correct/16800-0.png,0c6ac06b5561fef3d7c53ef60f69f08d0d3bb912757e32887a60d8cbdfb132c4,ff7fee16db8e33ae75b4486a28b577318c44ec7808cb9ba370cef6cc3db9be07,4,0.7293074131011963,-0.05704062137018435,0.40295432785639856,
B0,validation,16800,5683,correct,1,correct/16800-1.png,065ff1632f5549057737d18ed56fa65b5520d1c040b7951d760c2fd40d718474,ff7fee16db8e33ae75b4486a28b577318c44ec7808cb9ba370cef6cc3db9be07,4,0.6967710256576538,-0.05207899146647689,0.3982258690696327,
B0,validation,16800,5683,wrong,0,wrong/16800-0.png,59edc34879a17dfdc89ae1f0d2cd054b45c14ed348668361f26115617363ccf0,ff7fee16db8e33ae75b4486a28b577318c44ec7808cb9ba370cef6cc3db9be07,4,0.4429377317428589,0.0024099159050155407,0.40984717737069226,
B0,validation,16800,5683,wrong,1,wrong/16800-1.png,c64c465842525f9a4fa9ccfdc12bc6ac601456d6e0c31beec706659df13f3431,ff7fee16db8e33ae75b4486a28b577318c44ec7808cb9ba370cef6cc3db9be07,4,0.6454007029533386,0.212536172684359,0.446203808537781,
