label,split,image_id,donor_id,correct_clip,correct_pixcorr,correct_ssim,wrong_clip,wrong_pixcorr,wrong_ssim,advantage_clip
R,train,33748,57293,0.9426654875278473,0.6272765168474428,0.32733512477090365,0.5516743659973145,-0.012255536941359786,0.1444945020727268,0.39099112153053284
R,train,57293,20217,0.7060352563858032,-0.08900442800925364,0.19841258912960003,0.5578650236129761,0.016731884801505517,0.22129379337693988,0.14817023277282715
R,train,20217,15879,0.6812729835510254,0.1291368985488064,0.28772954616412905,0.4923609048128128,0.11352992907058114,0.2583799204654441,0.18891207873821259
R,train,15879,69036,0.6674589812755585,0.015827305005882607,0.18218644838507186,0.4821341186761856,0.19669465952441056,0.17623782974189012,0.18532486259937286
R,train,69036,3625,0.943428635597229,0.5267203109187245,0.3484664313767324,0.536134272813797,-0.17465555302653035,0.1885289175602078,0.407294362783432
R,train,3625,23696,0.8155585527420044,-0.08546697631229307,0.15479365489306102,0.5245137214660645,-0.1850830483080907,0.25368518828050335,0.29104483127593994
R,train,23696,44010,0.611185222864151,0.0951640641392707,0.5490738178220609,0.5339850783348083,0.04671228709744908,0.43324246178424475,0.07720014452934265
R,train,44010,21652,0.8724107444286346,-0.009317123247929552,0.38216846102628427,0.5666155815124512,0.06654730266965517,0.2918708627420325,0.30579516291618347
R,train,21652,6970,0.7203910648822784,0.11241223384198637,0.2807448595347172,0.6421225666999817,0.052036133109854325,0.26703810962572344,0.07826849818229675
R,train,6970,35190,0.8220341801643372,-0.35481179947900054,0.5167116343929501,0.530778706073761,-0.11560020934699851,0.37841563378799287,0.29125547409057617
R,train,35190,50780,0.728065699338913,0.0029370851958637548,0.16452225119607364,0.41531383991241455,0.02612492426495673,0.16014167151136421,0.3127518594264984
R,train,50780,45620,0.840302437543869,0.31230087291274145,0.4171994131467789,0.5096392780542374,-0.13930341517808922,0.31957540235600773,0.33066315948963165
R,train,45620,27323,0.870598703622818,0.15850623634363564,0.30659581279709824,0.4585169851779938,-0.09093948073248471,0.27102116626127504,0.4120817184448242
R,train,27323,51581,0.7014184594154358,0.18362234600355234,0.3670173539743156,0.6054064333438873,0.038181677449468925,0.38149876021797957,0.09601202607154846
R,train,51581,7163,0.7538931667804718,-0.17693699371244223,0.3079187149561353,0.5592854917049408,-0.05755973349892842,0.2967975005391972,0.194607675075531
R,train,7163,50828,0.7206637859344482,0.03671076393644592,0.32124150769353754,0.4488897770643234,-0.07280533527903345,0.3216464194020012,0.2717740088701248
R,train,50828,53785,0.815714031457901,0.15303371168985558,0.547140555423612,0.5053747147321701,0.046189676270825465,0.35560459777325437,0.3103393167257309
R,train,53785,1851,0.6778793931007385,0.06882386761906754,0.2790732969695505,0.48321379721164703,-0.14999319736235858,0.23297494664849305,0.1946655958890915
R,train,1851,29558,0.8107180595397949,0.060947799925089655,0.2874014494872962,0.5548310279846191,0.020250956366666094,0.20450865555255965,0.2558870315551758
R,train,29558,59471,0.7495895028114319,0.10836431496640539,0.18513582614789795,0.48012717068195343,-0.003540231589673551,0.1800358337049054,0.26946233212947845
R,train,59471,59462,0.7314969897270203,0.08428977119220882,0.2775530953597404,0.46287819743156433,0.056964668546669074,0.25830646692349807,0.26861879229545593
R,train,59462,16584,0.9009791612625122,0.001530975603982139,0.17813948332889135,0.5232073664665222,0.08702760712846558,0.1955173712305595,0.37777179479599
B0,validation,43211,17865,0.6588464677333832,-0.14883212230929516,0.4385887773917291,0.617991179227829,0.05186464879294389,0.45539937606729697,0.0408552885055542
B0,validation,17865,54054,0.7868245840072632,0.4207976762830557,0.6932453077685055,0.5686697065830231,-0.2892714330039028,0.3248489516833253,0.2181548774242401
B0,validation,54054,25374,0.5279307961463928,-0.011847730049507656,0.23397988019680338,0.4737008363008499,0.05293917312002931,0.28076961272963596,0.05422995984554291
B0,validation,25374,48911,0.5988003015518188,0.08796309060838159,0.36229859634867095,0.48574109375476837,0.006178963938597251,0.30716746354115576,0.11305920779705048
B0,validation,48911,15191,0.6256517171859741,0.05469860738139583,0.17161699707700756,0.515069842338562,0.059976575346501804,0.2110957107797246,0.11058187484741211
B0,validation,15191,28157,0.5566352307796478,0.10055826033530535,0.13548014094485217,0.5574578046798706,0.14756102597080942,0.14059110904848826,-0.0008225739002227783
B0,validation,28157,29610,0.6410273611545563,-0.050667821327631854,0.23169939553754254,0.6131061613559723,-0.0927319110103903,0.22796824510846878,0.027921199798583984
B0,validation,29610,13223,0.6470561027526855,0.0905893247903738,0.18777090500776145,0.4861176609992981,0.06684645318354661,0.21361805217819435,0.16093844175338745
B0,validation,13223,62587,0.5777130722999573,0.33998228492253646,0.43560076906963197,0.6012419164180756,0.25154046334010655,0.3957965310742403,-0.023528844118118286
B0,validation,62587,34998,0.5620494186878204,0.4488270274303876,0.42174256103028374,0.5833632349967957,0.056212740737838024,0.3962950297484572,-0.02131381630897522
B0,validation,34998,29815,0.7760294377803802,0.003895055021804497,0.40573146447441827,0.5211314260959625,0.056305860501357156,0.44229481345790134,0.2548980116844177
B0,validation,29815,42302,0.8352989554405212,0.16401268470535116,0.6373226197532249,0.5571123361587524,-0.00762451684345021,0.3911644546069121,0.2781866192817688
B0,validation,42302,68553,0.5820615887641907,0.1836056194273862,0.13801254713812358,0.4435572624206543,0.051910320033596156,0.13217190259901335,0.13850432634353638
B0,validation,68553,65690,0.7031044363975525,0.10210576882017432,0.3876480035731789,0.5208484828472137,0.13152008557414233,0.3499046366088818,0.18225595355033875
B0,validation,65690,41120,0.6548058688640594,0.11834006012846326,0.47549908129224716,0.7501711845397949,-0.008807115693467107,0.26361485369440674,-0.09536531567573547
B0,validation,41120,64050,0.7225203216075897,0.0014832595326459003,0.04488490807251442,0.5323576331138611,0.05070413267268646,0.0518504911610648,0.19016268849372864
B0,validation,64050,21558,0.5832777917385101,0.43262229096170823,0.5053703118620845,0.5801641345024109,-0.15261252263204908,0.3109818662396532,0.003113657236099243
B0,validation,21558,16800,0.7107207775115967,0.19326623043487645,0.3674161443486783,0.5515587031841278,-0.10782522569633926,0.412692147106138,0.15916207432746887
B0,validation,16800,5683,0.713039219379425,-0.05455980641833062,0.40059009846301563,0.5441692173480988,0.10747304429468728,0.42802549295423664,0.1688700020313263
B0,validation,5683,29400,0.6243614554405212,-0.10826070563613531,0.5260370335439136,0.5153098702430725,-0.055395054514201396,0.43899395692847915,0.10905158519744873
B0,validation,29400,51865,0.44853559136390686,-0.11530042554886069,0.21072032366283855,0.49559859931468964,-0.07112756257229716,0.23668053348788015,-0.047063007950782776
B0,validation,51865,37899,0.5629519522190094,0.08460733014246477,0.15251247420956884,0.4752131849527359,-0.009012498318832494,0.15636593034200763,0.0877387672662735
B0,validation,37899,33256,0.8687357008457184,0.02151845173024543,0.14706771822781467,0.5251063704490662,-0.18269088819675294,0.17222905732174915,0.3436293303966522
B0,validation,33256,56963,0.6566410064697266,0.1454697394938968,0.7027682740086815,0.6598387658596039,0.022586081835797064,0.7080491338354825,-0.0031977593898773193
B0,validation,56963,71264,0.569447785615921,-0.31207275956889047,0.6347984761955929,0.5987924337387085,-0.12036016810465662,0.334061872115906,-0.029344648122787476
B0,validation,71264,38887,0.5960146188735962,-0.0616200506557718,0.3071605113688533,0.5481295883655548,0.06518797903543912,0.3483410967698738,0.04788503050804138
B0,validation,38887,59101,0.6660434007644653,-0.08193501636521777,0.33450026713347936,0.580559104681015,-0.13255764626369956,0.25253871668216865,0.08548429608345032
B0,validation,59101,29511,0.6405336558818817,-0.01936327020444993,0.1935145145718667,0.5593303143978119,-0.11167041736865403,0.23152726874023688,0.08120334148406982
B0,validation,29511,58157,0.5743241012096405,0.3892043878528315,0.7799107057331253,0.47851884365081787,-0.24901889065249244,0.4823239314976907,0.09580525755882263
B0,validation,58157,31251,0.5395872592926025,0.041781030781956795,0.3016491614769957,0.3388308882713318,-0.03979983580102195,0.3391854604805347,0.20075637102127075
B0,validation,31251,67261,0.5436879396438599,0.006029210073101837,0.33829988673638967,0.37851570546627045,-0.013225291720080048,0.24053626455663538,0.16517223417758942
B0,validation,67261,43211,0.7514506578445435,0.17247683384926735,0.29701062877952145,0.570345014333725,0.12508159115850945,0.4247364378224011,0.18110564351081848
H1000,validation,43211,17865,0.6471997201442719,-0.21625878859180953,0.44936193337940966,,,,
H1000,validation,17865,54054,0.7557346522808075,0.6306484637497574,0.700423658236667,,,,
H1000,validation,54054,25374,0.5230301320552826,0.03691180328283085,0.25060673995901595,,,,
H1000,validation,25374,48911,0.5412195026874542,0.1809385979199427,0.3060364741074829,,,,
H1000,validation,48911,15191,0.6398532688617706,0.026479901567887404,0.17041464179881022,,,,
H1000,validation,15191,28157,0.5220293253660202,0.1172970054991043,0.14344956811717216,,,,
H1000,validation,28157,29610,0.6865531206130981,-0.02265962082189117,0.2393755413099179,,,,
H1000,validation,29610,13223,0.6422257721424103,0.09943711888463941,0.19502287452775216,,,,
H1000,validation,13223,62587,0.5658612549304962,0.4457141908769765,0.4321723783289114,,,,
H1000,validation,62587,34998,0.5222097933292389,0.44967159009108026,0.4129369503333708,,,,
H1000,validation,34998,29815,0.8655915260314941,0.15287214806698307,0.34448660736604175,,,,
H1000,validation,29815,42302,0.8191564083099365,0.20554649992844895,0.6311922844264672,,,,
H1000,validation,42302,68553,0.5666183829307556,0.05229555181205113,0.1374668824906769,,,,
H1000,validation,68553,65690,0.692553848028183,0.10543936274950108,0.3768754459796997,,,,
H1000,validation,65690,41120,0.5908419787883759,0.02500361426950201,0.4998524924637932,,,,
H1000,validation,41120,64050,0.6299514174461365,0.05728017624203522,0.04938870561451686,,,,
H1000,validation,64050,21558,0.7356753051280975,0.3298124123776144,0.49341278198576355,,,,
H1000,validation,21558,16800,0.6617344915866852,0.1523970766021033,0.3644110117267061,,,,
H1000,validation,16800,5683,0.7291359603404999,-0.02645062561372454,0.42014729232483733,,,,
H1000,validation,5683,29400,0.6524916589260101,-0.09957446384428337,0.49909483626788054,,,,
H1000,validation,29400,51865,0.4841434508562088,-0.0846865130551033,0.21269602883582786,,,,
H1000,validation,51865,37899,0.585650235414505,0.09252272997173996,0.16685086559870577,,,,
H1000,validation,37899,33256,0.7834907472133636,0.021648179704842313,0.13639103434895994,,,,
H1000,validation,33256,56963,0.538782462477684,0.17504941693545456,0.6868455056869243,,,,
H1000,validation,56963,71264,0.6311586201190948,-0.15727768165462833,0.6621217814334388,,,,
H1000,validation,71264,38887,0.6407009959220886,-0.1548380651417797,0.3297205438915145,,,,
H1000,validation,38887,59101,0.6310145854949951,0.09193882110009076,0.3131720013603302,,,,
H1000,validation,59101,29511,0.6462563872337341,-0.01094428819413204,0.18495328835378025,,,,
H1000,validation,29511,58157,0.5711783468723297,0.39050764348368505,0.759815133771155,,,,
H1000,validation,58157,31251,0.5298620760440826,0.04579534485850696,0.31934177986816725,,,,
H1000,validation,31251,67261,0.5514358878135681,-0.10800300725281288,0.30085508041353093,,,,
H1000,validation,67261,43211,0.6115348637104034,0.12235749180350301,0.2900575365352168,,,,
L1000,validation,43211,17865,0.6616658866405487,-0.15978528659825542,0.4406084800195842,,,,
L1000,validation,17865,54054,0.7984535098075867,0.4466943971502156,0.6944862278517041,,,,
L1000,validation,54054,25374,0.528818279504776,-0.0011886546426140843,0.23153397700128753,,,,
L1000,validation,25374,48911,0.5379303693771362,0.0934498778260692,0.32120639693562003,,,,
L1000,validation,48911,15191,0.6254415214061737,0.008860931590836715,0.17059956791063824,,,,
L1000,validation,15191,28157,0.5510204136371613,0.1193610296581371,0.14108871151065838,,,,
L1000,validation,28157,29610,0.731736958026886,-0.04222481254274035,0.2641626126998752,,,,
L1000,validation,29610,13223,0.620329350233078,0.09675608025332241,0.18165496125302574,,,,
L1000,validation,13223,62587,0.537207692861557,0.329149733996097,0.4443437480665111,,,,
L1000,validation,62587,34998,0.5620031654834747,0.4477702802761022,0.41525515841771826,,,,
L1000,validation,34998,29815,0.8553842902183533,0.1624550300489095,0.3601812783451286,,,,
L1000,validation,29815,42302,0.8445424437522888,0.19203758665296194,0.6435183690330324,,,,
L1000,validation,42302,68553,0.593447357416153,0.1954972595000258,0.13860301895158988,,,,
L1000,validation,68553,65690,0.6791670918464661,0.0950087446471312,0.3757968469400427,,,,
L1000,validation,65690,41120,0.6784044504165649,0.1024549716395722,0.4552279694064685,,,,
L1000,validation,41120,64050,0.6836819648742676,-0.02048890622819873,0.043831977482121934,,,,
L1000,validation,64050,21558,0.6401930153369904,0.4429103497302723,0.5020912782690887,,,,
L1000,validation,21558,16800,0.6797094643115997,0.18110927313206232,0.3805504905011703,,,,
L1000,validation,16800,5683,0.730363667011261,-0.03568816471239488,0.39603586718533046,,,,
L1000,validation,5683,29400,0.6177807450294495,-0.09681348985992236,0.5127228961680479,,,,
L1000,validation,29400,51865,0.4741043150424957,-0.1297127901949129,0.21201844936559602,,,,
L1000,validation,51865,37899,0.59239661693573,0.07065637126682987,0.16600751846078465,,,,
L1000,validation,37899,33256,0.8525545597076416,-0.0012579934612260146,0.12203282387166076,,,,
L1000,validation,33256,56963,0.6006154119968414,0.17936078384472062,0.690495324094305,,,,
L1000,validation,56963,71264,0.5674234330654144,-0.2803233359812478,0.6368993568744956,,,,
L1000,validation,71264,38887,0.6207534372806549,-0.08437272333247407,0.30905755186732864,,,,
L1000,validation,38887,59101,0.6362687349319458,-0.07525905783852202,0.31863278879030427,,,,
L1000,validation,59101,29511,0.6423736810684204,-0.0189073090591488,0.1922049383245652,,,,
L1000,validation,29511,58157,0.5964444875717163,0.3771958646188156,0.7482807048322254,,,,
L1000,validation,58157,31251,0.6120796203613281,-0.02250591327591023,0.3568507148879484,,,,
L1000,validation,31251,67261,0.5432762205600739,-0.004638041283692065,0.336344004825737,,,,
L1000,validation,67261,43211,0.749241441488266,0.1773342068312881,0.2729047156295083,,,,
H2500,validation,43211,17865,0.6851709187030792,0.0019179842073400039,0.44542054553545196,,,,
H2500,validation,17865,54054,0.8073173761367798,0.5251146216345899,0.6883215326673515,,,,
H2500,validation,54054,25374,0.47493860125541687,-0.010097315912030488,0.2599775995420906,,,,
H2500,validation,25374,48911,0.5533096194267273,0.1396140744772128,0.32403094183795034,,,,
H2500,validation,48911,15191,0.5570034086704254,0.03378986446383856,0.1626814252384811,,,,
H2500,validation,15191,28157,0.5521661043167114,0.2023824516516208,0.1466530903719553,,,,
H2500,validation,28157,29610,0.7655327320098877,-0.0863851068512911,0.24539613010040834,,,,
H2500,validation,29610,13223,0.6989256739616394,0.0841851675068065,0.18247559509432718,,,,
H2500,validation,13223,62587,0.5905171036720276,0.41082609285629945,0.41175204878439925,,,,
H2500,validation,62587,34998,0.5724024176597595,0.4668860688100939,0.39066037918778457,,,,
H2500,validation,34998,29815,0.8189583122730255,0.08082526798593667,0.35239922486576963,,,,
H2500,validation,29815,42302,0.8209571838378906,0.2645579635410362,0.6402405186288095,,,,
H2500,validation,42302,68553,0.5455193817615509,0.18156618942383498,0.11737286002112468,,,,
H2500,validation,68553,65690,0.709132730960846,0.10210786702583567,0.3387644430324571,,,,
H2500,validation,65690,41120,0.6132128238677979,0.15385103781974818,0.43630910779466736,,,,
H2500,validation,41120,64050,0.6393415629863739,-0.014115504216691624,0.05338937549662731,,,,
H2500,validation,64050,21558,0.6729196608066559,0.3820077648745434,0.5066623358940208,,,,
H2500,validation,21558,16800,0.6585245132446289,0.15249065292031252,0.34403213393607507,,,,
H2500,validation,16800,5683,0.6153319776058197,-0.010316075389732234,0.41968464969890473,,,,
H2500,validation,5683,29400,0.6693176031112671,-0.0905790780248684,0.5268194366946974,,,,
H2500,validation,29400,51865,0.49974459409713745,-0.018621455421242293,0.2207841308410927,,,,
H2500,validation,51865,37899,0.6371554434299469,0.08501345305494751,0.14866587954708801,,,,
H2500,validation,37899,33256,0.848048597574234,-0.018310887567218832,0.13560865446649442,,,,
H2500,validation,33256,56963,0.6193972229957581,0.10725352003212178,0.7258805944050492,,,,
H2500,validation,56963,71264,0.595642626285553,-0.37562414451463344,0.5935955086459511,,,,
H2500,validation,71264,38887,0.6081967055797577,-0.03783377212745292,0.2837663610982199,,,,
H2500,validation,38887,59101,0.6517899632453918,-0.11215034869144569,0.3203016206281506,,,,
H2500,validation,59101,29511,0.6267455518245697,-0.01284103665671818,0.17771578692599105,,,,
H2500,validation,29511,58157,0.5691917538642883,0.31290950373989207,0.7453201766283103,,,,
H2500,validation,58157,31251,0.5640074014663696,0.02081880341970842,0.3157678158076723,,,,
H2500,validation,31251,67261,0.542016476392746,-0.04665511164794379,0.25850160726229365,,,,
H2500,validation,67261,43211,0.6999723613262177,0.16018036200224098,0.2704768172030237,,,,
L2500,validation,43211,17865,0.6496159434318542,-0.16445587502645784,0.43666745357604797,,,,
L2500,validation,17865,54054,0.7655280232429504,0.4770592357351652,0.6958050969739203,,,,
L2500,validation,54054,25374,0.48795847594738007,-0.03724700342735812,0.22360538919629486,,,,
L2500,validation,25374,48911,0.528136283159256,0.10410339097446408,0.33461449463476745,,,,
L2500,validation,48911,15191,0.5923219919204712,0.013996979898513392,0.1705760729850322,,,,
L2500,validation,15191,28157,0.5802310705184937,0.11343109018855342,0.13670733121078893,,,,
L2500,validation,28157,29610,0.6987464427947998,-0.025901080044065196,0.26047147698408024,,,,
L2500,validation,29610,13223,0.6371262967586517,0.10141247481515106,0.18458379552684562,,,,
L2500,validation,13223,62587,0.5391889065504074,0.329568162162429,0.4239014658879723,,,,
L2500,validation,62587,34998,0.5772780776023865,0.45462179949508064,0.41406871243160953,,,,
L2500,validation,34998,29815,0.8550778329372406,0.15234027890935775,0.34243439960977196,,,,
L2500,validation,29815,42302,0.8145928680896759,0.19808309372722974,0.6443741931730236,,,,
L2500,validation,42302,68553,0.5798869729042053,0.20005954479010507,0.12916543557068036,,,,
L2500,validation,68553,65690,0.7580127120018005,0.08473766762508857,0.36381620948950943,,,,
L2500,validation,65690,41120,0.6324979364871979,0.08296545552956727,0.4813871568779227,,,,
L2500,validation,41120,64050,0.6433825790882111,0.003412852622229857,0.0452852045967051,,,,
L2500,validation,64050,21558,0.6447343528270721,0.47129142469755225,0.5044971198849455,,,,
L2500,validation,21558,16800,0.6844565868377686,0.17134828361136023,0.3722986361106515,,,,
L2500,validation,16800,5683,0.6952711343765259,-0.04185614288813552,0.4045963234111693,,,,
L2500,validation,5683,29400,0.6191092729568481,-0.08077305458982798,0.5439424075770618,,,,
L2500,validation,29400,51865,0.46621885895729065,-0.12343696243599676,0.2063657034558718,,,,
L2500,validation,51865,37899,0.6286067068576813,0.050439941886023784,0.1568194207532197,,,,
L2500,validation,37899,33256,0.8590778708457947,0.030740060766716076,0.13415901682922854,,,,
L2500,validation,33256,56963,0.5894968509674072,0.19231768951623318,0.6969574878694831,,,,
L2500,validation,56963,71264,0.5577091574668884,-0.22724261746715282,0.647864960273507,,,,
L2500,validation,71264,38887,0.6326629221439362,-0.16026346243049347,0.3249246520230296,,,,
L2500,validation,38887,59101,0.6183054745197296,-0.0970152907965724,0.3200281414640026,,,,
L2500,validation,59101,29511,0.6652082204818726,-0.007325928946863375,0.19071260379037225,,,,
L2500,validation,29511,58157,0.5666233003139496,0.3790840598047729,0.7431039237493415,,,,
L2500,validation,58157,31251,0.6480633914470673,0.01964971471305113,0.32433762518870385,,,,
L2500,validation,31251,67261,0.5768897533416748,-0.0007611614497126246,0.3237544475910644,,,,
L2500,validation,67261,43211,0.6798580884933472,0.2149117037168024,0.2734754551678241,,,,
H5000,validation,43211,17865,0.6072491407394409,-0.04826996552932658,0.44047128177770867,0.6155020892620087,0.09971534886825545,0.4597981827265443,-0.008252948522567749
H5000,validation,17865,54054,0.7853485941886902,0.4561398736573539,0.7069626390807389,0.5144142508506775,-0.14261309037463699,0.38046969296863065,0.2709343433380127
H5000,validation,54054,25374,0.5333162099123001,0.027494459343664682,0.2442497039624122,0.4578506648540497,0.010222509952075617,0.2797436769969433,0.07546554505825043
H5000,validation,25374,48911,0.5061859786510468,0.11667786012979138,0.30375764024343765,0.463191494345665,0.04410572024252235,0.3385316572509518,0.042994484305381775
H5000,validation,48911,15191,0.6245532333850861,0.000819892737521602,0.16805941027212254,0.5630111694335938,0.03516724290818365,0.21710741377684328,0.06154206395149231
H5000,validation,15191,28157,0.6099506914615631,0.1146226435868217,0.1398709174284238,0.513238251209259,0.12737496350826572,0.14676613551015535,0.09671244025230408
H5000,validation,28157,29610,0.6583137512207031,-0.060083578869019286,0.23719346816760623,0.6210277080535889,-0.1647538313313377,0.218166414512722,0.03728604316711426
H5000,validation,29610,13223,0.657898336648941,0.12671625417770735,0.18924015577285178,0.4891578406095505,0.009094711637176529,0.24637432989610444,0.16874049603939056
H5000,validation,13223,62587,0.6072827279567719,0.43395825455483916,0.4170464155030573,0.6652524769306183,0.25312789485161014,0.3774087918073543,-0.057969748973846436
H5000,validation,62587,34998,0.5751689523458481,0.4153492984629421,0.4050406155344748,0.5830859243869781,-0.0842017656357345,0.3325156795700348,-0.007916972041130066
H5000,validation,34998,29815,0.7845536470413208,0.0071219469361260765,0.3762782136790833,0.5480967164039612,0.02954621813936305,0.4295026809778699,0.23645693063735962
H5000,validation,29815,42302,0.7852824330329895,0.21118578532228877,0.6334831145047182,0.5555137097835541,-0.03423562978724997,0.36736503514101665,0.22976872324943542
H5000,validation,42302,68553,0.5457135736942291,0.16830649916022938,0.12141607099503415,0.48746125400066376,0.08822921979386239,0.14594871970351025,0.05825231969356537
H5000,validation,68553,65690,0.7451512813568115,0.10069539681240769,0.3500029491992276,0.4708193689584732,0.10324030881979862,0.35475369486257397,0.2743319123983383
H5000,validation,65690,41120,0.6028584539890289,0.07336177069664009,0.4229451340395088,0.5839447975158691,0.012181088894244168,0.34992260992936686,0.01891365647315979
H5000,validation,41120,64050,0.5818023383617401,0.054556976604732806,0.048758730000708614,0.5406162142753601,0.05652055312831854,0.05325047980349622,0.041186124086380005
H5000,validation,64050,21558,0.7031878232955933,0.4411168390660119,0.5121232158269889,0.5917822122573853,-0.1650136150617748,0.30385278782831315,0.11140561103820801
H5000,validation,21558,16800,0.6610253751277924,0.1359573372192576,0.34788331767937963,0.5668036043643951,-0.10144516676323212,0.3851117055307778,0.09422177076339722
H5000,validation,16800,5683,0.6804056167602539,-0.008270108378197387,0.4012809173113495,0.5623413622379303,0.08392157636128107,0.3824125847737505,0.11806425452232361
H5000,validation,5683,29400,0.6827462017536163,-0.0936443997184922,0.42228829862087397,0.5205352902412415,-0.012590013677479228,0.4156887534578686,0.16221091151237488
H5000,validation,29400,51865,0.46245449781417847,-0.1602149368330436,0.2097981293194615,0.456018403172493,-0.011735799259150623,0.23565127921620072,0.006436094641685486
H5000,validation,51865,37899,0.6872738599777222,0.02776938508522122,0.15513997350164938,0.4567570388317108,-0.028775665478128203,0.15696355285019878,0.23051682114601135
H5000,validation,37899,33256,0.8256557583808899,0.029173822730015415,0.12864373333681497,0.5298209488391876,-0.1775418266544151,0.18122305557576746,0.29583480954170227
H5000,validation,33256,56963,0.5332649946212769,0.1596293113646697,0.7321807580790737,0.7221551537513733,0.1876519070235205,0.6314973845762708,-0.18889015913009644
H5000,validation,56963,71264,0.6067630052566528,-0.30338952478917014,0.5919140585796989,0.5846798717975616,-0.1446940842056797,0.30895781918876497,0.022083133459091187
H5000,validation,71264,38887,0.5728235840797424,-0.04328994752471575,0.2699425376573944,0.6117779910564423,0.0851235274896111,0.36922129909491935,-0.03895440697669983
H5000,validation,38887,59101,0.7149582505226135,-0.0851366509695218,0.3525762315913672,0.6124283671379089,-0.17532236774919926,0.3098701154643416,0.10252988338470459
H5000,validation,59101,29511,0.695166826248169,-0.009979855598236498,0.17202451055145523,0.5918548405170441,-0.13685272273186624,0.2310660359064671,0.10331198573112488
H5000,validation,29511,58157,0.5871866345405579,0.361826816838255,0.780511749079436,0.44273151457309723,-0.14958636139718218,0.4088907625890956,0.14445511996746063
H5000,validation,58157,31251,0.5772441327571869,0.03772709489198826,0.35870145048564445,0.35723939538002014,-0.144502424390195,0.3821079518890103,0.22000473737716675
H5000,validation,31251,67261,0.5858644247055054,0.008473659505145892,0.30723293595289847,0.4786525368690491,-0.010890385015745505,0.26386068627508075,0.1072118878364563
H5000,validation,67261,43211,0.5297679305076599,0.13324187444503693,0.20269893668095662,0.5337242484092712,0.09860980408792447,0.39205682687756727,-0.003956317901611328
L5000,validation,43211,17865,0.659174233675003,-0.16317176023870883,0.44130963854723365,0.5936497449874878,0.056968243371755656,0.452869564510752,0.06552448868751526
L5000,validation,17865,54054,0.787982702255249,0.5364064919027917,0.6908165286146125,0.5954933762550354,-0.2760067143237078,0.363299023578165,0.19248932600021362
L5000,validation,54054,25374,0.499700129032135,-0.014705690052138093,0.238867878639883,0.4921354055404663,0.029924251750248862,0.26833531972748575,0.007564723491668701
L5000,validation,25374,48911,0.555834174156189,0.11995981665432351,0.33528834229497306,0.4600931406021118,0.03246672505126355,0.28797145517128636,0.09574103355407715
L5000,validation,48911,15191,0.5436611175537109,0.034106305479751374,0.16027953529451885,0.5440342128276825,0.04207554662192152,0.21286354415761044,-0.0003730952739715576
L5000,validation,15191,28157,0.552641361951828,0.17448984738348222,0.13989064388321953,0.5613730847835541,0.1510809113960836,0.13125219067100571,-0.008731722831726074
L5000,validation,28157,29610,0.6732190549373627,-0.018139949520345762,0.26046816277283946,0.5797074735164642,-0.09898557948469545,0.22104658978385583,0.09351158142089844
L5000,validation,29610,13223,0.7219718396663666,0.1053942708148214,0.17699792271323836,0.44455859065055847,0.051783037560491574,0.20813115365089357,0.2774132490158081
L5000,validation,13223,62587,0.5801028609275818,0.3623569859729202,0.41496162583614804,0.6301690638065338,0.23650842200972857,0.3880846182370601,-0.050066202878952026
L5000,validation,62587,34998,0.5451337695121765,0.4526998771874643,0.42047808769391887,0.5798154771327972,0.053526554362229216,0.39178859712279546,-0.03468170762062073
L5000,validation,34998,29815,0.8506613075733185,0.13956059610886776,0.3420698412931341,0.5249121487140656,0.057274383397069056,0.4425217808074661,0.32574915885925293
L5000,validation,29815,42302,0.7938475608825684,0.21830429521207523,0.6539150712714805,0.5603959858417511,-0.007118357714622409,0.34830511963700056,0.23345157504081726
L5000,validation,42302,68553,0.5729420483112335,0.19878020172766647,0.12726570047799501,0.46186766028404236,0.13386669898177075,0.15716828457030885,0.11107438802719116
L5000,validation,68553,65690,0.6158501207828522,0.07762496724664605,0.3559142461818661,0.50323686003685,0.11089434598966545,0.32667441932311114,0.1126132607460022
L5000,validation,65690,41120,0.6398560702800751,0.07135673843500082,0.4327785667820768,0.7688576579093933,-0.023842911271057726,0.24725316690974763,-0.12900158762931824
L5000,validation,41120,64050,0.6559417545795441,0.0011661320409227169,0.04639400965557915,0.6141200661659241,0.05177795508663681,0.053043354097348436,0.041821688413619995
L5000,validation,64050,21558,0.6217865943908691,0.4756886252971808,0.5104712637912692,0.5855209827423096,-0.13878210378142217,0.2961167284077354,0.03626561164855957
L5000,validation,21558,16800,0.6790468990802765,0.18218875400710882,0.36636001178878763,0.55054572224617,-0.11968694848907423,0.4008817001530163,0.12850117683410645
L5000,validation,16800,5683,0.6902437508106232,-0.02117541340171614,0.4148991434508417,0.5464637279510498,0.0921555814989865,0.4072626273384712,0.14378002285957336
L5000,validation,5683,29400,0.6137738525867462,-0.07572622050683736,0.5419971531514051,0.5443339645862579,-0.06516550972767926,0.42765411362295164,0.06943988800048828
L5000,validation,29400,51865,0.4247427135705948,-0.11531641162868604,0.20663662554773754,0.4975079894065857,-0.08745839034468812,0.22595060817714216,-0.0727652758359909
L5000,validation,51865,37899,0.6576652526855469,0.0640917547567363,0.1628602451996974,0.4755098223686218,-0.007856696129068913,0.16195582884175846,0.18215543031692505
L5000,validation,37899,33256,0.8592535853385925,0.00842596709966259,0.11458271823358793,0.5177067518234253,-0.17993771110236767,0.16726190331599958,0.34154683351516724
